nch,z,anchor,dir,interval,dAI,ebar,aniso,zmax,znrm
20,0.5,sim,1c2ae6f,1,0.2337811564142204,-0.010235340570518045,0.09489033663024142,0.05234528423927144,0.06990329374882863
20,1,pool,1c2ae6f,0.01,0.22553336221638395,-0.0027307470932245036,0.09203310599498396,0.0016789257475107277,0.002297748014049423
20,1,pool,1c2ae6f,0.02,0.2306297285714154,-4.945660688244346e-4,0.09415289350071876,0.00108371568619481,0.0021102164259456453
20,1,pool,1c2ae6f,0.05,0.20351151570803686,-0.006433593777080727,0.08283375947487794,0.002102784735802899,0.00273127909716146
20,1,pool,1c2ae6f,0.1,0.18944786287347196,-4.630692407004526e-4,0.07734037986782383,0.001238581033222561,0.0018640302019542739
20,1,pool,1c2ae6f,0.2,0.18258880110632195,-0.014669101592780152,0.07308394151043963,5.942680969702198e-4,0.0010005859568362806
20,1,pool,1c2ae6f,0.5,0.13738249036899453,-0.0016898434100619834,0.05606070405593639,0.0010469991296321824,0.0016117831436935882
20,1,pool,1c2ae6f,1,0.2702125758592441,0.026684171313289876,0.10703781742949992,9.381945433252438e-4,0.001430583833438595
20,1,sim,1c2ae6f,0.01,0.2310192507689141,-8.508808693659045e-4,0.09430937584735614,0.06383135346045565,0.06565006402349705
20,1,sim,1c2ae6f,0.02,0.2312837477526058,0.004432851406692803,0.0943170812957795,0.05674645803170211,0.05852469981273526
20,1,sim,1c2ae6f,0.05,0.20306526212417672,-0.004440293329352403,0.08278204661686056,0.038021680408886746,0.05818092988344694
20,1,sim,1c2ae6f,0.1,0.1860095261564297,0.003545339015970648,0.07585526486727924,0.03559863369658439,0.04523688999157082
20,1,sim,1c2ae6f,0.2,0.17698184234370543,-0.011096069634452461,0.07139541996442127,0.04930748052007666,0.057057528074605436
20,1,sim,1c2ae6f,0.5,0.14908918766489399,-0.00948315369972721,0.060122104440355484,0.05183687353837853,0.06745443264534731
20,1,sim,1c2ae6f,1,0.2384074319713865,0.0038327922722071577,0.09725393037437265,0.04567541439868394,0.05524909313962527
20,10,pool,1c2ae6f,0.01,0.07274008091422031,-0.0024415578467144585,0.029595473029654946,0.001230092627315783,0.002325658307478064
20,10,pool,1c2ae6f,0.02,0.11519814063813934,-0.00832125097382975,0.046287421437268376,0.0014942157585470799,0.002875699661750076
20,10,pool,1c2ae6f,0.05,0.08714089595316653,4.7912447753654323e-4,0.03557189524032221,0.0015016188944899827,0.0026076747844251914
20,10,pool,1c2ae6f,0.1,0.06381741912696448,5.353993391954409e-4,0.026047850420947042,8.224690118878774e-4,0.0016688546155322213
20,10,pool,1c2ae6f,0.2,0.08967615809476352,5.807823687658623e-7,0.036610138232947564,0.002291697455744911,0.003535938761366687
20,10,pool,1c2ae6f,0.5,0.15379217925751337,0.010975759566251051,0.06181859295880464,0.002192238830694744,0.002330120104980427
20,10,pool,1c2ae6f,1,0.17862581918731796,0.008408373666306588,0.07243730483904337,0.0022357178502758995,0.0029942809285517236
20,10,sim,1c2ae6f,0.01,0.07752593114541323,-5.79456361211434e-4,0.03164452396522991,0.016825527123631976,0.025289319788264465
20,10,sim,1c2ae6f,0.02,0.1164746579318409,-0.005705731059042482,0.047207015260500244,0.014120994035404576,0.025527885393261257
20,10,sim,1c2ae6f,0.05,0.08983535579806322,0.0021397152016316805,0.03661265915977707,0.013535327144096719,0.028311008952788968
20,10,sim,1c2ae6f,0.1,0.06622260955212803,3.00633915187978e-5,0.0270352504243643,0.007033656270120907,0.013384362245185109
20,10,sim,1c2ae6f,0.2,0.09360019954306083,-0.008454663573830377,0.03726506258687191,0.009965344109482155,0.017804711265107184
20,10,sim,1c2ae6f,0.5,0.1682251381674315,0.008969954439877378,0.06808932443921314,0.022522967934340315,0.040134152705369935
20,10,sim,1c2ae6f,1,0.18839739026646354,0.01013002952232664,0.07624289220475454,0.009687310663648658,0.018350371377374324
50,0.05,pool,1c2ae6f,0.01,0.6166524313620494,0.057237757297044146,0.2451541202122844,0.0024286340473566766,0.0030754838143115604
50,0.05,pool,1c2ae6f,0.02,0.5601777216061878,0.05522283012248785,0.22192405382002375,0.001735453707421448,0.0028159543906351907
50,0.05,pool,1c2ae6f,0.05,0.5530769637233063,0.023546535879049726,0.22456160687361912,0.0012848481505562304,0.0020412198061361257
50,0.05,pool,1c2ae6f,0.1,0.48104538934617,0.02154633536228272,0.19520040949664383,0.0013599847635665928,0.0021747716361519348
50,0.05,pool,1c2ae6f,0.2,0.3229690225874546,-0.002746757493689994,0.13182293774271664,0.0019828097590294685,0.0031344939716252762
50,0.05,pool,1c2ae6f,0.5,0.1608039250818305,0.008748284965372735,0.06506241539566802,0.0013942951209423527,0.0021377164356025267
50,0.05,pool,1c2ae6f,1,0.23331560806669413,0.012244493287027052,0.09446040376121884,0.0017384578309112162,0.0023875844082598126
50,0.05,sim,1c2ae6f,0.01,0.619537555913715,0.0629667646662679,0.24496186862187228,0.07958990122508089,0.09170028031107044
50,0.05,sim,1c2ae6f,0.02,0.5621788030673452,0.058306895262882456,0.22197854341018808,0.07401978766695612,0.0872637995490012
50,0.05,sim,1c2ae6f,0.05,0.5559954065966128,0.020445419419756822,0.22606149646539184,0.059180735056138384,0.07933454630684024
50,0.05,sim,1c2ae6f,0.1,0.48096049302648586,0.014120286511454474,0.19584292213629054,0.08102488841515569,0.08545491955487489
50,0.05,sim,1c2ae6f,0.2,0.33934435056029866,-0.018663605227505126,0.13727381839269395,0.08196502588394114,0.09528077803237976
50,0.05,sim,1c2ae6f,0.5,0.18146957167053393,-0.023936711133477787,0.07011111253213442,0.058802775650597064,0.11261300093128326
50,0.05,sim,1c2ae6f,1,0.21735647288244536,-0.012349565219154325,0.08787184393316243,0.027892334654136503,0.05484415197733888
50,0.1,pool,1c2ae6f,0.01,0.4947777783352525,0.038726625962074025,0.1982450254037202,0.002266727953887947,0.0029820880328973736
50,0.1,pool,1c2ae6f,0.02,0.45215370676300554,0.027923943348432144,0.1824666612776004,0.002699775081617306,0.0039100422117007445
50,0.1,pool,1c2ae6f,0.05,0.42691162543738237,0.027345097676029044,0.17212738002814393,0.0019372960746716103,0.0031395721060337054
50,0.1,pool,1c2ae6f,0.1,0.393115248049628,0.026259191863831608,0.1583257861210398,8.863618033929168e-4,0.0016053806289586222
50,0.1,pool,1c2ae6f,0.2,0.28687327957714803,0.006053268448530236,0.11695898581831204,0.0015631955682865585,0.0024392689048379117
50,0.1,pool,1c2ae6f,0.5,0.1869573661764536,0.004138712404780614,0.07621273201311755,0.001487670586982987,0.0021612966320372845
50,0.1,pool,1c2ae6f,1,0.189689466433442,0.010073063088434097,0.07678247855240423,0.0013406061492930157,0.0018556734477168644
50,0.1,sim,1c2ae6f,0.01,0.4951459717828169,0.04235082003200364,0.19765625954690932,0.07172855983053691,0.07956221206035693
50,0.1,sim,1c2ae6f,0.02,0.45413185180428145,0.03000552123332913,0.18295434357432971,0.07300941285394996,0.07682915515318446
50,0.1,sim,1c2ae6f,0.05,0.42992974305110193,0.030292546845901457,0.17288423563834063,0.06032719826459623,0.07503158876273812
50,0.1,sim,1c2ae6f,0.1,0.3942923020214827,0.022055248064010383,0.1594510455857899,0.05321211590420465,0.07466834839667051
50,0.1,sim,1c2ae6f,0.2,0.29885113986758877,-0.007466469584216082,0.12177678678073593,0.0807429845243941,0.09343000429836694
50,0.1,sim,1c2ae6f,0.5,0.19124123867745516,-0.02029110352053087,0.07539102298284808,0.04879098128324638,0.06104027776115776
50,0.1,sim,1c2ae6f,1,0.16957288823467268,-0.004358303655146316,0.06909051497823467,0.036647602302507784,0.05362200062707185
50,0.2,pool,1c2ae6f,0.01,0.3675881299252635,0.01951668196541131,0.14879271264207258,8.471380677117397e-4,0.0011369132333993713
50,0.2,pool,1c2ae6f,0.02,0.3508968765898044,0.023153574106078344,0.14136954530424062,0.0015291319645002973,0.0024625769436471497
50,0.2,pool,1c2ae6f,0.05,0.33190896944130904,0.01563581629698428,0.13459611899305365,0.0025502393713932193,0.0036047057890505017
50,0.2,pool,1c2ae6f,0.1,0.3418092010540282,0.005791439739808766,0.13942278943297734,0.001561678216342575,0.001853188626755508
50,0.2,pool,1c2ae6f,0.2,0.2631184192063103,0.011512044926526896,0.1067989852130982,0.0016381238961862953,0.0025339851679876384
50,0.2,pool,1c2ae6f,0.5,0.12469389178446387,0.005128439530056961,0.05064708168011736,0.0014867004407817096,0.002300597789988301
50,0.2,pool,1c2ae6f,1,0.22401478084308452,0.026024781715157545,0.08767257881482061,0.0012398540264333528,0.0019356991361052958
50,0.2,sim,1c2ae6f,0.01,0.3661667622864966,0.024500892280549767,0.14746543971843995,0.0828120205085373,0.08939112598435896
50,0.2,sim,1c2ae6f,0.02,0.35170838014994715,0.02588810167620457,0.14123126531645103,0.060257908313895284,0.06852218299635326
50,0.2,sim,1c2ae6f,0.05,0.33130712243157606,0.01604496423967552,0.13430051135989549,0.04885430869127251,0.06504958843586774
50,0.2,sim,1c2ae6f,0.1,0.3463279040170873,0.005656377841500415,0.1412745845502969,0.0449992274152983,0.055462481669684635
50,0.2,sim,1c2ae6f,0.2,0.2652574998085506,0.004805663652099125,0.10818423698014774,0.04815523030973113,0.05981987689125161
50,0.2,sim,1c2ae6f,0.5,0.12328011289746738,-0.01360950599818373,0.048453885834754795,0.0454464052464948,0.04859543214157053
50,0.2,sim,1c2ae6f,1,0.20911433779503666,0.017829785689732557,0.08348792200572681,0.01857517179357578,0.03262131842286925
50,0.5,pool,1c2ae6f,0.01,0.2816502728774794,0.008589610384901076,0.1146619580713762,0.0010731252497185556,0.001837499223190213
50,0.5,pool,1c2ae6f,0.02,0.23821926593617507,0.0068723260605493336,0.09700948877152436,8.553761324498172e-4,0.0014813204492791076
50,0.5,pool,1c2ae6f,0.05,0.249523852464668,0.009979849256202484,0.1013776508915634,0.0010289904586770404,0.0012985487134158395
50,0.5,pool,1c2ae6f,0.1,0.24110538807810777,0.004209301051654323,0.09834081796507,0.001600947354275688,0.0025185187427046282
50,0.5,pool,1c2ae6f,0.2,0.21951591282533936,4.934871026876395e-4,0.08961563740629468,9.787908349309653e-4,0.0015380892839171039
50,0.5,pool,1c2ae6f,0.5,0.08959616788799638,0.00586003423081041,0.03610501648685497,0.002824592472891828,0.004056953285893991
50,0.5,pool,1c2ae6f,1,0.18425868537277207,0.0010055135702429169,0.07521657263092861,0.0014155537800077,0.002285475108361124
50,0.5,sim,1c2ae6f,0.01,0.28464132435312844,0.009231178305261692,0.11583709510348406,0.04236245202724264,0.04515063606889368
50,0.5,sim,1c2ae6f,0.02,0.23981953499330527,0.010010404596968555,0.09739281301618642,0.04064931249341549,0.048791274550867965
50,0.5,sim,1c2ae6f,0.05,0.24974920041949605,0.009535229190425109,0.10151283952937021,0.029686968802548303,0.04679609229375302
50,0.5,sim,1c2ae6f,0.1,0.23822157622918602,0.003781640369397408,0.09718000013533061,0.05424427585202988,0.06261438764047701
50,0.5,sim,1c2ae6f,0.2,0.22843826884303092,-0.0051571185759030505,0.09311683292148393,0.056240952357478016,0.06583911610486905
50,0.5,sim,1c2ae6f,0.5,0.08428990918723855,-0.007641139864204625,0.03355211538350178,0.039904348064754284,0.048261412601357107
50,0.5,sim,1c2ae6f,1,0.1666472148436345,-0.022488823032097607,0.06420904822910664,0.0358339329464637,0.06641233900766237
50,1,pool,1c2ae6f,0.01,0.21212752013759123,9.4195546485805e-4,0.08659557448193442,0.0025789083018720343,0.0032851134945525756
50,1,pool,1c2ae6f,0.02,0.19907422057558224,0.006316720980029432,0.08102585956978829,0.001737899643676841,0.002264793297999452
50,1,pool,1c2ae6f,0.05,0.19458829475930137,-0.0018436732443918812,0.07941894156007981,0.0015432988086450585,0.0017375130838082817
50,1,pool,1c2ae6f,0.1,0.1766858732719112,0.008538391542492021,0.07162456868172688,0.0012929702072182235,0.0023979491915836503
50,1,pool,1c2ae6f,0.2,0.136519476628826,-0.004531006041967096,0.0555493585388924,0.0010891354881399577,0.0014865674099499425
50,1,pool,1c2ae6f,0.5,0.08445373483027924,0.007183282738239913,0.03372149665865516,9.206357942312893e-4,0.0012503993406646698
50,1,pool,1c2ae6f,1,0.16319913223436036,0.013280195427891458,0.06528881376676801,0.0016764891545956175,0.0024331954282995603
50,1,sim,1c2ae6f,0.01,0.21000564957864182,8.878944698949735e-4,0.08572984963963765,0.01837781092194999,0.025453102947191896
50,1,sim,1c2ae6f,0.02,0.20118026048550103,0.007348735917786611,0.08180207178659744,0.04375081349636523,0.04463263132764522
50,1,sim,1c2ae6f,0.05,0.19209265434484094,-0.002221621095010324,0.07839002301686501,0.014487131099850939,0.019353458796374658
50,1,sim,1c2ae6f,0.1,0.17517972011551974,0.01109641786329981,0.07065072705850246,0.016020952444685016,0.02468273153351861
50,1,sim,1c2ae6f,0.2,0.14334751902317303,-0.009880182663899865,0.05768131290875579,0.04067022341265871,0.04910020866084254
50,1,sim,1c2ae6f,0.5,0.090509691543044,-0.0011391861893850679,0.03693286204311019,0.022138798154231466,0.03411363293016122
50,1,sim,1c2ae6f,1,0.15435187385140473,-0.0013551444720541633,0.0629993154224699,0.021131935203240693,0.031518695384140566
50,10,pool,1c2ae6f,0.01,0.09649740443213595,-0.00968274190788423,0.03818642018006538,0.0016744172180891128,0.002649116901476101
50,10,pool,1c2ae6f,0.02,0.07774506841469493,-0.005047725328318517,0.03133533276474739,0.0011567691900882362,0.001978566247364631
50,10,pool,1c2ae6f,0.05,0.07252197459374281,0.0020754564186015122,0.02953413754426785,0.0013047447451518387,0.0018511761802611428
50,10,pool,1c2ae6f,0.1,0.08579120608830662,-0.011818296853837664,0.03296993124786513,0.0013056662725812547,0.002300706220332227
50,10,pool,1c2ae6f,0.2,0.08160850984341741,-0.010509900712596517,0.03161539920389887,0.0023966690323388128,0.004548161765971893
50,10,pool,1c2ae6f,0.5,0.07827027737674891,-0.006376540893001005,0.031311006259973316,0.0023287832497079293,0.0024711385340660183
50,10,pool,1c2ae6f,1,0.1378401239164294,-0.004088397119182215,0.056124281458313253,0.00180297231364174,0.002261732451636653
50,10,sim,1c2ae6f,0.01,0.10743634789681043,-0.014989439819285199,0.04121987589506759,0.026789360493394088,0.040514248328541766
50,10,sim,1c2ae6f,0.02,0.0790728944443093,-0.005195933088588307,0.03186046743702495,0.019547378515418774,0.02676690760142747
50,10,sim,1c2ae6f,0.05,0.07362072987008693,0.0066802693634934575,0.02930374229227197,0.02515365132572981,0.04196636339379948
50,10,sim,1c2ae6f,0.1,0.09038763597827856,-0.012999393458209548,0.034535053100807955,0.009202370733082093,0.01043142712142454
50,10,sim,1c2ae6f,0.2,0.08767968037257642,-0.014540824023115262,0.03270859461622161,0.010234007307354536,0.013199665093911322
50,10,sim,1c2ae6f,0.5,0.08058709973439213,-0.009660818946100132,0.03144914441693896,0.015496525280756554,0.023351864474904643
50,10,sim,1c2ae6f,1,0.12578902665575056,-0.00263230405690991,0.05128564626857593,0.008441883011922842,0.014504448339405085
100,0.05,pool,1c2ae6f,0.01,0.5065664521351405,0.05437724256129591,0.1995278858444618,7.956582583220534e-4,0.001090214330192118
100,0.05,pool,1c2ae6f,0.02,0.48781944331653876,0.037885872057313294,0.19551460877574642,0.001233161555648662,0.0021600673628661047
100,0.05,pool,1c2ae6f,0.05,0.43898291538066186,0.01968937576389916,0.1781291529987316,0.001417997278442872,0.0022854316442909913
100,0.05,pool,1c2ae6f,0.1,0.36475533228489276,0.02458001867619399,0.14686807488441808,0.0015496849798460857,0.0019353547707282835
100,0.05,pool,1c2ae6f,0.2,0.24140685416276578,0.013061310835647537,0.09768459635675289,0.0012590657909536855,0.002054654931761657
100,0.05,pool,1c2ae6f,0.5,0.11409360143961507,-0.003926321685667154,0.04641273869242095,5.310711341177815e-4,9.376554535744955e-4
100,0.05,pool,1c2ae6f,1,0.15172254338635824,0.006769722796456396,0.06156941244262471,0.002104384739557192,0.0033160837958145987
100,0.05,sim,1c2ae6f,0.01,0.5067649064621614,0.05635802107161735,0.19906167854333912,0.05480480977625888,0.06203133979054056
100,0.05,sim,1c2ae6f,0.02,0.4900321635579101,0.03996594484803432,0.19602204843489318,0.03311982389736248,0.046473974532754495
100,0.05,sim,1c2ae6f,0.05,0.44047271312285646,0.02129434437824135,0.17855695468151303,0.049362156537380714,0.05893807164103444
100,0.05,sim,1c2ae6f,0.1,0.36512703889347314,0.023846577527015998,0.14714267394414848,0.029984022876473754,0.04589024910866344
100,0.05,sim,1c2ae6f,0.2,0.2344069730803212,0.008627882017997506,0.09530651161732473,0.03090313343247613,0.03714583590762207
100,0.05,sim,1c2ae6f,0.5,0.11503585288149168,-0.007754364245826939,0.04631858241035744,0.014692917941091274,0.018869243538391065
100,0.05,sim,1c2ae6f,1,0.12815735269580325,-0.005510366984136514,0.052029033856423754,0.036886122843068046,0.04788201433161445
100,0.1,pool,1c2ae6f,0.01,0.41032939588700645,0.03818502169525464,0.1631061197696116,8.262644288910619e-4,0.001171945725130792
100,0.1,pool,1c2ae6f,0.02,0.40818166867626676,0.028370077214746176,0.16420673299041755,0.0021814282067486026,0.003994518876717719
100,0.1,pool,1c2ae6f,0.05,0.37770811590414904,0.0136712808665252,0.15359144794805124,0.002244668322607232,0.0029613846316295885
100,0.1,pool,1c2ae6f,0.1,0.3279868968559996,0.003043581515978488,0.1338654947939421,0.0016477358575651816,0.0021622496276266024
100,0.1,pool,1c2ae6f,0.2,0.23891433491316494,-0.0034467116156588766,0.09747545032915625,0.0013406605393915052,0.0019572382021609274
100,0.1,pool,1c2ae6f,0.5,0.1161290888992259,-0.006982404936313557,0.046892503694436385,0.001228991285732898,0.002274116344588945
100,0.1,pool,1c2ae6f,1,0.13625383386770096,0.003450873729744006,0.0555182493519852,9.777382379063785e-4,0.0012155540973367378
100,0.1,sim,1c2ae6f,0.01,0.4100502570632927,0.04077213050987132,0.162361229752153,0.03665603996819455,0.04486284991847147
100,0.1,sim,1c2ae6f,0.02,0.4094466892386653,0.03184724361963296,0.1640940328853625,0.04266334834664328,0.05532384573874254
100,0.1,sim,1c2ae6f,0.05,0.377680971975288,0.011681067832509254,0.15374450262147704,0.03507116601343762,0.04415230763678414
100,0.1,sim,1c2ae6f,0.1,0.32782032679723705,0.0023660267909877126,0.13381117178371996,0.023477889910528363,0.03241136280691825
100,0.1,sim,1c2ae6f,0.2,0.2403212098246362,-0.009961751598079292,0.09760367558154577,0.04068900040197244,0.05414735134134768
100,0.1,sim,1c2ae6f,0.5,0.12636732730869013,-0.018368961281721705,0.0482082098466732,0.028222511147217817,0.039675909677810116
100,0.1,sim,1c2ae6f,1,0.1410881812154685,0.0024184338808163498,0.05754821448732301,0.013371354360394265,0.022302019577896404
100,0.2,pool,1c2ae6f,0.01,0.32198395483109676,0.022039669341791086,0.12958857011101252,0.0010250945380677018,0.0018195817766206658
100,0.2,pool,1c2ae6f,0.02,0.3329763817948761,0.013474205440810136,0.13526760240331026,9.512517551964555e-4,0.002046468168838783
100,0.2,pool,1c2ae6f,0.05,0.29506509372374423,0.007679612536374819,0.12021477366360378,0.0022795172204618367,0.004367471243153291
100,0.2,pool,1c2ae6f,0.1,0.27838688241432596,0.007495583932505989,0.11340352260066137,0.001776337355826067,0.0033970227744333213
100,0.2,pool,1c2ae6f,0.2,0.2275288774524873,-0.003539900705858513,0.09282079929694723,0.0013866811313163598,0.0020090757520660443
100,0.2,pool,1c2ae6f,0.5,0.11554627283469242,-0.015013645512502007,0.04471853429421771,0.001484293528283843,0.002247441136417416
100,0.2,pool,1c2ae6f,1,0.13740476949932862,0.00549582438803516,0.05582539172416511,0.0010103043032673343,0.0015270626071550645
100,0.2,sim,1c2ae6f,0.01,0.3223469636025255,0.021961808522254208,0.12975209615670888,0.029331170889507256,0.031050459141908425
100,0.2,sim,1c2ae6f,0.02,0.3341981868387063,0.016235093330133912,0.13546645252217115,0.02667825973594592,0.03615279958558052
100,0.2,sim,1c2ae6f,0.05,0.2926478728973883,0.008975612130664157,0.1191353626710986,0.0369337494788226,0.04131252080428148
100,0.2,sim,1c2ae6f,0.1,0.28072756589933356,0.009421368915845656,0.11421864493321125,0.01880425599965935,0.028458207304880433
100,0.2,sim,1c2ae6f,0.2,0.23130547023828094,-0.004016340473306928,0.09434461176750471,0.009174442709088699,0.015668944748355614
100,0.2,sim,1c2ae6f,0.5,0.1239156337082837,-0.023924115849821567,0.04457372986066912,0.029311804342645246,0.051385732780227
100,0.2,sim,1c2ae6f,1,0.1478892828890681,-0.013136426076935609,0.05892911823113433,0.03809285556162523,0.04815418285071066
100,0.5,pool,1c2ae6f,0.01,0.2172284001358609,0.008761191175916781,0.08824929367107319,0.0018530212770690652,0.002631542875750026
100,0.5,pool,1c2ae6f,0.02,0.24651595443660757,0.018535607197184185,0.09891806658946058,0.0011077539200216124,0.0017851903401413175
100,0.5,pool,1c2ae6f,0.05,0.22307390025432067,0.008021575716179376,0.09071557282044818,8.64047418939011e-4,0.0012988127323015461
100,0.5,pool,1c2ae6f,0.1,0.21513769601294316,0.0065542498232915684,0.08758470100544656,4.2968003965643774e-4,8.740750886887832e-4
100,0.5,pool,1c2ae6f,0.2,0.16180457795065642,0.0010596768335937644,0.06604794212772026,0.0014236764838760647,0.002313502034270174
100,0.5,pool,1c2ae6f,0.5,0.08809615663136523,5.638530462732514e-4,0.035960685087261815,0.001506631958731601,0.002419260334193952
100,0.5,pool,1c2ae6f,1,0.13422349113489207,-0.001582083796104603,0.0547736670880133,0.001332158236093055,0.001975282215008148
100,0.5,sim,1c2ae6f,0.01,0.2162267808757329,0.010609609473952732,0.08763431394982932,0.039684194177437515,0.04388277997506467
100,0.5,sim,1c2ae6f,0.02,0.24719272556240957,0.018337246382159236,0.0992360115597262,0.009263428399832671,0.017084705054615484
100,0.5,sim,1c2ae6f,0.05,0.2237772125522869,0.010705683940353657,0.09072722013990336,0.018745445440577806,0.030165458183836667
100,0.5,sim,1c2ae6f,0.1,0.21263709308411616,0.004334855388611835,0.0867004301487042,0.020410275705330442,0.03035647888569636
100,0.5,sim,1c2ae6f,0.2,0.16613527235441045,0.002030610506655906,0.06779403666756106,0.023991984227595978,0.03038753528485899
100,0.5,sim,1c2ae6f,0.5,0.10172676681808604,-0.0023040528541222642,0.04146581549890166,0.013880117070470991,0.02114937678281766
100,0.5,sim,1c2ae6f,1,0.13616023280848727,-0.01228358515624455,0.05421299077514722,0.01514715465740739,0.017136277659922497
100,1,pool,1c2ae6f,0.01,0.19016706629010938,0.009813456067991512,0.07701265002300645,0.0013362647405841875,0.0018851040673138232
100,1,pool,1c2ae6f,0.02,0.16659537450719533,0.013341844620506735,0.06669081633419277,0.002047313615495933,0.00270278330283581
100,1,pool,1c2ae6f,0.05,0.12747692150122797,0.005460800997389018,0.0517549408756171,0.0018972393231220235,0.002675043913378727
100,1,pool,1c2ae6f,0.1,0.17261701399180204,-0.004182506719316881,0.07034637321225025,0.0011166085567151148,0.0014698588213935713
100,1,pool,1c2ae6f,0.2,0.1331977811072072,0.007132292188497043,0.05390799467721355,8.906733452820138e-4,0.0015283436775313166
100,1,pool,1c2ae6f,0.5,0.10261958121414616,0.005910592222028933,0.041475229246053374,0.001675309428525298,0.002153257712302833
100,1,pool,1c2ae6f,1,0.13114391084280316,0.015178230442879245,0.05134272631847383,0.002439361103237705,0.003973236484620222
100,1,sim,1c2ae6f,0.01,0.18708138820235376,0.013292696857982865,0.07521000717232873,0.027017636103340147,0.049847831616728594
100,1,sim,1c2ae6f,0.02,0.1662666591334865,0.01590511943158183,0.06598833860945143,0.032752542456116,0.0365043676597349
100,1,sim,1c2ae6f,0.05,0.1279483272197442,0.0028936201094039112,0.052154476021247766,0.01581653432586119,0.02075839869246503
100,1,sim,1c2ae6f,0.1,0.1724172130880856,3.0551030055871176e-5,0.07038902585970545,0.01759416579124173,0.0224652977339191
100,1,sim,1c2ae6f,0.2,0.1318683861315136,0.008544540911040262,0.053152635846599565,0.007405710894565989,0.013348629835341987
100,1,sim,1c2ae6f,0.5,0.11846917640345497,0.0017980952601329503,0.048331402625218484,0.029991341490627838,0.03974032961015802
100,1,sim,1c2ae6f,1,0.13805057357976172,0.01942244401394785,0.05290647861533842,0.011914697644965841,0.020099077290413703
100,10,pool,1c2ae6f,0.01,0.07878744395336197,0.005312181668067474,0.031723140030207285,0.0010960713768182044,0.0018816944301483648
100,10,pool,1c2ae6f,0.02,0.061062289032098975,0.005599291618037392,0.024291599172336142,0.0019706148421373216,0.0022989573695312397
100,10,pool,1c2ae6f,0.05,0.07409488301102576,6.100063108701483e-4,0.030242957974327918,0.0015909492076030764,0.00224295356555884
100,10,pool,1c2ae6f,0.1,0.06762913223489188,0.010584964804509584,0.02549983871637966,0.001370282943070272,0.0015588977816559126
100,10,pool,1c2ae6f,0.2,0.07106026189426098,-0.008396370680029647,0.02776858709916114,0.0012662176329813013,0.001742645856399721
100,10,pool,1c2ae6f,0.5,0.07631353570192707,0.0015074072675522812,0.031118381682717376,0.0013468000440556968,0.002014372781168702
100,10,pool,1c2ae6f,1,0.14054726410430785,0.0026465594273064833,0.057317111735781655,0.0012160887877983714,0.0017627439132671045
100,10,sim,1c2ae6f,0.01,0.07888983969226089,0.005502068533859531,0.03173318520036214,0.015959945278125325,0.024131210721181684
100,10,sim,1c2ae6f,0.02,0.06220610343603813,0.0038325580013969796,0.025104675194375786,0.007941031913552806,0.012729990882950418
100,10,sim,1c2ae6f,0.05,0.07409431525802142,0.00033819271090760814,0.030246986923484903,0.02208708959793858,0.030235875836099792
100,10,sim,1c2ae6f,0.1,0.06663814023569213,0.00861782666839965,0.02580387604977299,0.008818623648073875,0.011018709651884203
100,10,sim,1c2ae6f,0.2,0.07102943488389607,-0.005842143897304703,0.02840304193809982,0.016405775351323062,0.026961795633952852
100,10,sim,1c2ae6f,0.5,0.07417499072934086,0.0016608257801839007,0.030236234322594535,0.012926976123160136,0.019419454219285558
100,10,sim,1c2ae6f,1,0.1368679454973519,-5.8727078941278016e-5,0.05587607390682719,0.011230581832223698,0.017067550122701666
100,100,pool,0ffbda7,0.01,0.06713458441628825,-0.004414974046195128,0.027049647101136932,0.001121169053394538,0.0017430285620513566
100,100,pool,0ffbda7,0.02,0.06656313413594678,-7.221323471768813e-4,0.027164689013616586,0.002825510507823993,0.004407507046545424
100,100,pool,0ffbda7,0.05,0.05629907705036981,-4.7676336956932664e-4,0.0229790566127075,0.0021693326772396875,0.0024386118445908597
100,100,pool,0ffbda7,0.1,0.08490524936604371,-0.0017590306836408845,0.03461776094298543,7.440377941550102e-4,0.0013798911807854563
100,100,pool,0ffbda7,0.2,0.07031607629104285,0.0034036534106634173,0.028503922086057544,0.0016072192135082567,0.001871380527437134
100,100,pool,0ffbda7,0.5,0.06325415422228041,-0.006238535947927901,0.025058505015711073,5.263322367696798e-4,9.82052997845803e-4
100,100,pool,0ffbda7,1,0.107237742114191,0.0067291095927812395,0.04325938787954928,0.0014660495852291454,0.0029981359404401085
100,100,sim,0ffbda7,0.01,0.06653225429551204,-0.003273725346419817,0.02696367060750425,0.0071523289113361935,0.010850950325068213
100,100,sim,0ffbda7,0.02,0.06480625491116937,2.486380764426304e-4,0.026455874427220385,0.01237849683731296,0.013337400935694141
100,100,sim,0ffbda7,0.05,0.05199265488751546,-0.00213820484891584,0.021117941196988257,0.011183328016204948,0.019364423669253897
100,100,sim,0ffbda7,0.1,0.08796923070000691,0.0017082262478469344,0.035872638896676384,0.019478514016124684,0.02801568142308577
100,100,sim,0ffbda7,0.2,0.06562734027796278,-0.003494999351453485,0.026563313263344848,0.017570982484373544,0.027723251544159486
100,100,sim,0ffbda7,0.5,0.06509078480517355,-0.002525501255964643,0.026452918323536436,0.010909170033846229,0.015601104566349054
100,100,sim,0ffbda7,1,0.11093134310204729,0.007506520668640931,0.044661086281631006,0.005338716183795781,0.008099826977839694
