interval,mean,q025,q16,q5,q84,q975,nch,z
0.5,0.09401564724305626,0.06757944768970642,0.0799130216860694,0.09073703604804924,0.1126792303131506,0.1259353587343232,5000,0.1
0.2,0.1033018929656616,0.0761576450664738,0.09028505069272992,0.1029187724299311,0.1172673411958064,0.1292987245601093,5000,0.1
0.1,0.1047540695558482,0.08101466844204461,0.09179884943048144,0.1055414322423357,0.1172403990462556,0.1291574501437562,5000,0.1
0.05,0.1263443947044014,0.1061517412219887,0.1139545571608285,0.1262025362489534,0.1399481304284952,0.1498861386604081,5000,0.1
0.02,0.1772077078555414,0.1491781945323434,0.1626151653306185,0.1786759612159362,0.1921086768483845,0.2067584893872575,5000,0.1
0.01,0.178393037540221,0.1494393732962562,0.1626691561816349,0.178033706767541,0.1928180947932796,0.2153698664933316,5000,0.1
1,0.1168724799457059,0.0760724977614996,0.0945751825216278,0.1158173960203137,0.1377248664453084,0.1736046061308914,5000,0.2
0.5,0.0915457070033366,0.06824344404533526,0.07866584636395774,0.08962324613153885,0.1026074100449811,0.1233325549422089,5000,0.2
0.2,0.1098972413810458,0.08484963630133946,0.09697483527860563,0.1089601585823936,0.1239972542001638,0.1407539239589777,5000,0.2
0.1,0.1241466254795092,0.09981957441391934,0.1095567723559274,0.1237343541020618,0.1363332784840439,0.1546782917197013,5000,0.2
0.05,0.1209529377419354,0.09206702768909666,0.1062038606680305,0.12201726824567,0.1325266202785141,0.1537656165932492,5000,0.2
0.02,0.1495107134582022,0.1233297743605221,0.1358602212348889,0.14894386791822,0.1641111937057883,0.1736871659050744,5000,0.2
0.01,0.1689448178575804,0.1368169453946732,0.1568700254730329,0.1678011337709259,0.1845890461513901,0.1959473309272812,5000,0.2
1,0.1163022716861385,0.08801160122908677,0.09790724549412835,0.1159798679144567,0.1313118661125425,0.160883999222131,5000,0.5
0.5,0.09985309109113706,0.06960784617444644,0.08400220906655081,0.09841565441268144,0.1166321119206454,0.138118002896375,5000,0.5
0.2,0.09410931226042268,0.0659214071407675,0.07867381727954315,0.09482960866764065,0.1062399401872366,0.1308163047589673,5000,0.5
0.1,0.1042711977147065,0.07562448384296896,0.09277285979880404,0.1034767357031673,0.1166725929339315,0.1324178153680486,5000,0.5
0.05,0.1354534655583726,0.1119941527961972,0.1231718191533715,0.1357258015442823,0.1466077853274995,0.158665648648497,5000,0.5
0.02,0.1422063374183531,0.1163510633019671,0.12774373827839,0.1429478807925174,0.1554967924569395,0.1672006136020794,5000,0.5
0.01,0.1579919577771212,0.1313348929695679,0.1470134289514724,0.1574563843706268,0.1689414141714823,0.1844262652418646,5000,0.5
1,0.08609784459977642,0.06123386601589956,0.07153013920848432,0.08518694367273424,0.1014659367097024,0.1200340060281177,5000,1
0.5,0.0952284491158876,0.06785343527524185,0.08428284433193904,0.09428415947705418,0.1078593025343214,0.1243716951156282,5000,1
0.2,0.09960763137351009,0.07697576593943177,0.08632341026329432,0.09822122646300548,0.1135948506128704,0.1281217411643144,5000,1
0.1,0.1102206908043393,0.08425614735732678,0.0970619650726238,0.1086322232369293,0.1246290428903464,0.1390457548169201,5000,1
0.05,0.1188057501596918,0.0937751064373399,0.104653405881507,0.1196768966063658,0.1318909629291523,0.1421495000930766,5000,1
0.02,0.1050914778504086,0.07886730430965949,0.0923638282111524,0.1051218089689587,0.1172634980325487,0.1320421660991463,5000,1
0.01,0.1171134732836911,0.08734739147858295,0.1045533327733841,0.1167447240988765,0.1290168729778915,0.1433466366338453,5000,1
1,0.09759761750010976,0.06727177196719406,0.08056602382640042,0.09687203547658596,0.1147377804348063,0.1335189143606883,5000,10
0.5,0.09058081187283844,0.06698844137991314,0.0781326607852086,0.0896078054096966,0.1043878196895362,0.1138162371869117,5000,10
0.2,0.09953168916244788,0.0696365191737986,0.08477983185003177,0.1000349508370418,0.1123772127777339,0.1280521560268624,5000,10
0.1,0.09946149993629516,0.06833359755092241,0.08471915603268648,0.1000558282109591,0.113834636676626,0.1242395888159239,5000,10
0.05,0.1223459006021215,0.09367788639805902,0.1091548459780815,0.1241042577000489,0.1347338919849782,0.1493161933755107,5000,10
0.02,0.09789345411638588,0.06927770557975325,0.08322401902603396,0.09743643042475342,0.1105470844571396,0.1383002191117231,5000,10
0.01,0.1069198632397491,0.07606433455324621,0.09367107269689053,0.10696272100441,0.1207481170840721,0.1324829756963645,5000,10
1,0.1073030661171692,0.08019255638859185,0.09134248686005347,0.1069167269106779,0.1211951845528593,0.1353289032874515,10000,0.05
0.5,0.09628269898679331,0.06940817725389675,0.08295599963562861,0.09610060863480974,0.1084423024703099,0.1234900859874395,10000,0.05
0.2,0.0908563337512564,0.06378036257534023,0.07947347400689297,0.09041148797359322,0.1044295996677263,0.11589528599083,10000,0.05
0.1,0.1113935544170094,0.08747857281524235,0.09831551736297171,0.1121030626173555,0.1223378031079061,0.1379562028715352,10000,0.05
0.05,0.1159060210519189,0.08826293162182824,0.1023357719271692,0.1154782091118896,0.1280046935211182,0.1475834589566463,10000,0.05
0.02,0.1624312484277167,0.1335311284088478,0.1473090833330296,0.164379073040047,0.1753531015787578,0.195547801330997,10000,0.05
0.01,0.189263206333774,0.156308182859217,0.1751650628181973,0.1895636505610095,0.2033990504797725,0.2206036250037265,10000,0.05
1,0.110654226263703,0.07829205317801773,0.0934696441730518,0.1111563963381362,0.1296825122744273,0.1515316572482436,10000,0.1
0.5,0.09672691941535784,0.06901823419684588,0.08203988819752153,0.09796503617873475,0.110604797720988,0.1182474318956425,10000,0.1
0.2,0.09906167486877455,0.07397077360685722,0.08786864440532129,0.09883885815882074,0.1112215326881142,0.1271851609075995,10000,0.1
0.1,0.104122377777664,0.07994840301945459,0.09217849972320014,0.1033484176347145,0.1188138571015523,0.1302519208759198,10000,0.1
0.05,0.1242825630683024,0.09804208024753117,0.1137400017497155,0.1244251930052107,0.1370391346847166,0.1470334025722612,10000,0.1
0.02,0.1451788029197581,0.1145307580907409,0.1332234317646049,0.1463033668895263,0.1566567282054964,0.17081141537843,10000,0.1
0.01,0.1583098279564738,0.1309545366137984,0.1442010671599996,0.1593505905498328,0.1704980675014741,0.1837830338578001,10000,0.1
1,0.0993958662025603,0.07732472775021872,0.08645097364866035,0.09704833741016448,0.1137895626100835,0.1287125253754626,10000,0.2
0.5,0.0945131640391069,0.07285945568657165,0.08086940406094224,0.09291260816124348,0.1066022363219607,0.1334659616670961,10000,0.2
0.2,0.07925624318819074,0.05754822631528434,0.06655140708690833,0.08064874499950964,0.0904034699897268,0.1041413935110543,10000,0.2
0.1,0.1067753999223583,0.08357800777312613,0.09573450145204929,0.1074279311681497,0.1186327045432457,0.1330453263797742,10000,0.2
0.05,0.1220180301255675,0.09988355452484617,0.1103905234891224,0.1218816823061249,0.1329312276571411,0.1547882789958366,10000,0.2
0.02,0.1218108329604124,0.1003414688556734,0.1113259602566153,0.1213277320611846,0.1322297533491537,0.1456025941526156,10000,0.2
0.01,0.1560530760378546,0.1301428685064514,0.1417384028901209,0.157527994107458,0.1704567225532052,0.1828419305135505,10000,0.2
1,0.09570285554928784,0.06607388950552986,0.07806565650544164,0.09609950258960184,0.110385499455626,0.1363482369818206,10000,0.5
0.5,0.1035411902973977,0.07756967984915578,0.09012675061130854,0.1027605864922655,0.118902542203633,0.1323828302863846,10000,0.5
0.2,0.0982205485283003,0.07496066798576846,0.08596280033475048,0.09731259827020763,0.1101480198295636,0.127980079765956,10000,0.5
0.1,0.0981761463954224,0.07310314317689193,0.08726800562157876,0.09759168034431431,0.1083455704465531,0.1260891144175197,10000,0.5
0.05,0.1257236819623445,0.1004647736372202,0.1124200883507158,0.1260588211091754,0.1383381866955895,0.1499680158540107,10000,0.5
0.02,0.1125864601178172,0.08823365684146911,0.1006970262057184,0.112252000050682,0.1261924373148759,0.1387691668616912,10000,0.5
0.01,0.1146023905945933,0.08580842906927473,0.1012729215616156,0.114883620314733,0.1267921289734082,0.1466662724577674,10000,0.5
1,0.1036566911205549,0.07468902999753013,0.08233121036616482,0.1022895893966427,0.1230756177140827,0.1475709530181454,10000,1
0.5,0.09178380853848508,0.06400839192628735,0.07934956648216435,0.0910776448032727,0.1044176376372343,0.1148488200264436,10000,1
0.2,0.09846000622427632,0.07168297217375379,0.08635170362788612,0.0990074758136682,0.1100078907251921,0.1228209768585969,10000,1
0.1,0.1165837319230866,0.0943756853342394,0.1045461008842978,0.1161121596968538,0.1281011818661264,0.1422200049227985,10000,1
0.05,0.1054336110287237,0.07674990685626197,0.0939851645390192,0.105761516061748,0.1172927883120132,0.1309766805403542,10000,1
0.02,0.1046962855929317,0.08210476853883586,0.0912882487701703,0.1036392233505627,0.1171564105647771,0.1332908290081968,10000,1
0.01,0.1234972169774162,0.09475977480144906,0.1083494345339852,0.1243891623036902,0.1369192932918962,0.1544770101038253,10000,1
1,0.1120160139968036,0.08407075200766505,0.09602277577932988,0.1110904776955036,0.1306164186757464,0.143131977191337,10000,10
0.5,0.1024480461237003,0.07457154035112312,0.08905588863187677,0.102860713778559,0.1172094730037302,0.1255507803471952,10000,10
0.2,0.09834285184296088,0.06686435613048952,0.08562642071712635,0.0992292196067874,0.1116470595147685,0.121755062670782,10000,10
0.1,0.09231074835155362,0.06840309295461272,0.08089858036358896,0.09168944681008258,0.106099782775019,0.1160437343757268,10000,10
0.05,0.09588616484451082,0.07281824582611615,0.08518962626230223,0.09594669324840188,0.1082029956664445,0.1158361677279105,10000,10
0.02,0.1062317540792241,0.08289183393840041,0.09530125661523307,0.1053345644647661,0.1181704929623708,0.1310053154913329,10000,10
0.01,0.09019358644980968,0.06696872781893652,0.07858300949319164,0.09015084241236689,0.1008670364799579,0.114505827489158,10000,10
1,0.09881906253468492,0.06642247341841095,0.08521466294189833,0.0981787985352384,0.1125483456288445,0.13392530394318,10000,100
0.5,0.101887486618672,0.07864084347860373,0.08792804987374174,0.1017477649903364,0.115862684075454,0.1331000136438095,10000,100
0.2,0.07615565917212344,0.05134048864085139,0.06560843210648484,0.0756587777773076,0.084570178755654965,0.1004112301594789,10000,100
0.1,0.09569365320405183,0.06932479994702323,0.0852211061239635,0.09529462521099392,0.1072765187862606,0.1135002027967792,10000,100
0.05,0.0853408304616128,0.05827872735445984,0.07402552712490496,0.0860271312697283,0.09722011156018126,0.1083022133203248,10000,100
0.02,0.08824603095821404,0.05876378190293574,0.07664976579353457,0.08807980514411816,0.1009294593889876,0.1133112422511578,10000,100
0.01,0.09305785132814412,0.06371220716042907,0.07931236591205518,0.09489420165488512,0.1065842819174236,0.1168090376348312,10000,100
1,0.1056730729904035,0.07640292328789924,0.09097435319652636,0.1055731118867263,0.1192035370099885,0.1393838639408574,10000,1000
0.5,0.09162959113738564,0.06455393107162351,0.0794830821260064,0.09289544755821552,0.1030171896183276,0.1169343345387978,10000,1000
0.2,0.08736552073558677,0.0632610850336082,0.0739088515741676,0.08791114976857853,0.1016597976857011,0.1121398112297995,10000,1000
0.1,0.09324812600906894,0.06902825102166957,0.08159658849471152,0.09291118271478396,0.1043648209119954,0.124217158078297,10000,1000
0.05,0.08309621353727056,0.05721086047699385,0.07044387125738859,0.08292160392627224,0.0965897213249192,0.1084954651062674,10000,1000
0.02,0.09496927635591676,0.07281075933566078,0.08155060920561533,0.09485573573255644,0.1059167724390023,0.1211703978345491,10000,1000
0.01,0.0906680583357634,0.0684052777997777,0.07740924297348517,0.0887097064801797,0.1052426698419402,0.1159258218886472,10000,1000
1,0.09014803693601484,0.06249609819832087,0.07454115102177368,0.091325793687162607,0.1022315373621645,0.1141243200622968,10000,10000
0.5,0.09483384585945769,0.07017165832929814,0.08070403726314958,0.09344575700403002,0.1091064688488421,0.1261017512125049,10000,10000
0.2,0.1055511595540617,0.07908796155528683,0.09175229186855176,0.1060698034065135,0.1198412404985758,0.1317155675476405,10000,10000
0.1,0.1014729618699747,0.07544221912866589,0.0879943669600855,0.09994305947462116,0.1181530317079095,0.1298373553184059,10000,10000
0.05,0.09114402386943928,0.0621021805747709,0.07775291171603248,0.09144889810406744,0.1066987231853607,0.122009035002947,10000,10000
0.02,0.09728513411936772,0.06907033481879421,0.08538643157710298,0.09631939263618788,0.1107761921968037,0.1221482954809726,10000,10000
0.01,0.105160432575484,0.07950659191058808,0.09120199620542054,0.1061613394709002,0.1185059510341023,0.1341044238123779,10000,10000
1,0.1042363347850136,0.07472868208813577,0.08937439709018197,0.1045494584470519,0.1184710087152706,0.1354600633687654,10000,100000
0.5,0.08913262168533798,0.06392426439291508,0.07520030563063781,0.0896998571466816,0.1058675850904906,0.1103248317648688,10000,100000
0.2,0.09072187437233908,0.06606300821719041,0.07779578659678779,0.09059752583990828,0.1037673861037942,0.1232164887920305,10000,100000
0.1,0.09427282286851396,0.06612852914489935,0.08115479787802321,0.09268853054460638,0.1107549878487548,0.1235790046600422,10000,100000
0.05,0.1101383818171997,0.08523456943264104,0.098765113131679,0.1094401702938189,0.122299482202981,0.1330814874378681,10000,100000
0.02,0.09701829619794948,0.0718924207419007,0.08354819699621624,0.09527361843977596,0.111668007111894,0.1352941602154699,10000,100000
0.01,0.09810652735550204,0.07288204401033396,0.08497567395916383,0.0971622627681156,0.1129573881644794,0.1264273975093419,10000,100000
1,0.1072751992959852,0.07482515022584241,0.0887881683417796,0.1062620961637463,0.1237116516242757,0.1441818529144939,10000,1000000
0.5,0.0997982574435673,0.06503870139773163,0.08611154197574439,0.09929154498881218,0.1160827700426493,0.1361950519113156,10000,1000000
0.2,0.09575551645774412,0.07094038156950627,0.08027239687741822,0.09443907623424748,0.1105382824930508,0.1298335979896129,10000,1000000
0.1,0.09559096359575452,0.06334320609002148,0.07892207154901106,0.09608670530193264,0.110534947669248,0.1279814227163668,10000,1000000
0.05,0.08795436129491079,0.06375759988681845,0.07337916702944847,0.08624132847805532,0.1032189392059358,0.1162484228208269,10000,1000000
0.02,0.08644656945110396,0.06176978605124189,0.07454808672105612,0.0852248212677022,0.1004240695358281,0.116109925932828,10000,1000000
0.01,0.08854981286266288,0.06377031412208352,0.07529774043809451,0.08821856170731422,0.1022215300989035,0.1182282515250432,10000,1000000
1,0.09916604580834694,0.07457128257751042,0.08645199929526767,0.0991639852274354,0.1109542273505602,0.13269078269995,10000,10000000
0.5,0.09859199317379876,0.0669878207570789,0.08056116216175677,0.0988122057687134,0.1143995023437933,0.1352028701717086,10000,10000000
0.2,0.1040769183799403,0.07256170878109176,0.08762526605391727,0.1033928515540686,0.1204318069590218,0.1382153502305797,10000,10000000
0.1,0.1138353752588999,0.0848318017411243,0.09884208344827948,0.1145483872279827,0.1281688381969507,0.1405049705044314,10000,10000000
0.05,0.09205196549484246,0.06236457844651619,0.07708078442522402,0.09251540972996695,0.1068138753395555,0.1190917599636215,10000,10000000
0.02,0.09586044201203552,0.07239726289930543,0.08175922486237529,0.09759729028280632,0.1085084138277596,0.1183123258505249,10000,10000000
0.01,0.1135536761357299,0.08542476798061775,0.09767397890453355,0.112492684302936,0.1284389152681201,0.1514017233830462,10000,10000000
