interval,tau_int,r2m,r2v,r1m,r1v,r1v_step,nch,z,n,kurt,acf1,r2bar
0.5,1.005006566948599,19.99961852211623,40.32346767273549,-0.06217779638261724,20.39585797432093,19.99782936660196,100,1000,20,0.016173383636774563,0.019903590555868655,-1.907389418853711e-5
0.2,0.99008747380196,49.92058251725354,99.81347217732342,0.05188658168848872,49.62705871127023,49.91580400502343,100,1000,50,-0.003730556453531708,-0.005784646756849643,-0.0015883496549291554
0.1,1.006642622557589,100.2099142915984,199.1396436996819,-0.01387675824099717,99.06035048445963,100.1983693029195,100,1000,100,-0.008603563003181103,-0.01135765807744249,0.002099142915984009
0.05,0.9933892607744024,200.203002204825,398.2187839174538,0.03530644672589961,197.9635521355005,200.181919093793,100,1000,200,-0.008906080412731221,-0.011081754877437788,0.0010150110241249344
0.02,0.9972289690544902,499.9399934524974,989.7426440629544,0.1192682761097523,504.7887024455099,499.891252831732,100,1000,500,-0.020514711874091374,0.009797030026101439,-1.200130950052003e-4
0.01,0.9990946439918756,1000.628959917113,2006.615419229766,-0.3302375158045993,989.1046374018432,1000.525976590462,100,1000,1000,0.006615419229766051,-0.011415334989641979,6.289599171129812e-4
1,0.993867184498084,10.00661222572274,20.58197442470986,-0.01244111314481721,9.943817995584135,10.00517774640326,100,10000,10,0.058197442470985905,-0.006132799673767231,6.612225722739673e-4
0.5,1.003414065645845,20.0171157595577,39.82953528281107,0.03864700625034086,19.99539142000883,20.01585614133275,100,10000,20,-0.008523235859446476,-0.0010224254800503818,8.55787977884992e-4
0.2,1.006667820571995,50.09076646425521,100.2189631365015,0.06506481086522457,50.40121031144864,50.08526918287068,100,10000,50,0.004379262730029865,0.006308064900767407,0.0018153292851041947
0.1,0.998654477364556,99.88529451194636,197.239867081699,-0.00260509568406199,98.61081547940994,99.87535564586342,100,10000,100,-0.02760132918300995,-0.012661183114453967,-0.0011470548805364578
0.05,1.003244016555986,200.2501819349421,402.1280307428318,0.1137855952093557,197.3725926213321,200.2324663634738,100,10000,200,0.010640153714159162,-0.014282767395724427,0.001250909674710421
0.02,1.001706780322392,500.0467697801573,1026.367465725358,-0.2176123021384858,501.9389382344429,499.9962543794526,100,10000,500,0.05273493145071617,0.0038853968164249686,9.353956031454835e-5
0.01,1.000933158487014,999.928339475086,1974.33395743365,0.1122862961313017,995.2662424566524,999.8273057643794,100,10000,1000,-0.025666042566349967,-0.00456185111311791,-7.166052491403008e-5
1,1.009163180410889,9.981229099743626,19.56955488379298,0.05981282330420387,10.07074490205826,9.979433904228726,100,100000,10,-0.04304451162070211,0.009149917591101175,-0.0018770900256374068
0.5,1.004029626676707,19.93595240112079,39.90894200230908,-0.01168480921563787,19.93109415444507,19.93354215569627,100,100000,20,-0.00455289988454588,-1.2280814077492153e-4,-0.003202379943960443
0.2,1.002243428460674,50.01571410926132,99.83532437296236,-1.4979002083754e-4,49.69649188328565,50.01103680612767,100,100000,50,-0.003293512540752719,-0.006289510134760423,3.1428218522644435e-4
0.1,0.99976681434841,99.91642027275084,199.7208108449412,0.1263233192917707,99.059919968814,99.90573846632672,100,100000,100,-0.0027918915505877884,-0.00846616531239397,-8.357972724916118e-4
0.05,0.999747454968746,200.0145899035801,400.7373723399544,0.238168959948831,201.1401254038187,199.9950089874421,100,100000,200,0.0036868616997720594,0.005725724967708956,7.294951790037807e-5
0.02,0.9964264095944874,500.3311514034888,994.5763150580626,0.7630520790256652,507.2915306587298,500.2803851345294,100,100000,500,-0.010847369883874691,0.014014432171501223,6.623028069776549e-4
0.01,1.000893026389032,1000.309616571452,2020.046374560865,0.4504589427674537,1016.408015938963,1000.209747231055,100,100000,1000,0.020046374560864777,0.016194871878374206,3.096165714520094e-4
1,1.008925595252897,9.9532391380171,19.57454777403995,-0.05447505660140662,10.04009019797962,9.951211476537196,200,0.05,10,-0.04254522259600502,0.008931447357136468,-0.004676086198289964
0.5,0.991060077785854,19.98283077008744,38.6466862002155,0.04775657387141984,19.76676813285079,19.97980655744286,200,0.05,20,-0.06766568998922518,-0.01066268704752349,-8.584614956280712e-4
0.2,1.004312356744528,50.11075885616967,100.6248777973525,-0.06507099290266029,51.20823291272598,50.10349778713225,200,0.05,50,0.012497555947049932,0.022049061929513725,0.0022151771233933637
0.1,1.015220618382057,100.2236794139082,217.2611896080446,0.1741033529991957,102.9976518524283,100.2131786976305,200,0.05,100,0.1726118960804457,0.027785498783541085,0.0022367941390819546
0.05,1.006478680325855,199.9093949295619,448.4082837966608,0.2198641605353446,207.3656317307397,199.8866668269505,200,0.05,200,0.242041418983304,0.03741602690420587,-4.530253521904948e-4
0.02,1.013638177307798,500.7032089875075,1113.218188047456,0.4710728367368381,525.5278191767538,500.654082202698,200,0.05,500,0.22643637609491174,0.04968248109477158,0.0014064179750150618
0.01,1.00922551849581,1000.179680196317,2190.066803122704,0.4423621284341352,1024.09499835213,1000.080622813122,200,0.05,1000,0.1900668031227042,0.02401243958857857,1.7968019631697807e-4
1,1.008276503009128,10.02310396865722,19.79547226120389,-0.02237817843924401,10.10441174564121,10.02145338690315,200,0.1,10,-0.020452773879610975,0.008278076595803485,0.0023103968657218754
0.5,0.9882646529686644,19.89273222144754,38.96981625770842,0.03552682056813284,19.80602216716004,19.89118021054681,200,0.1,20,-0.05150918711457875,-0.0042811961123160325,-0.005363388927622892
0.2,1.004049522626765,49.83884164148133,99.53298230761804,-0.05597247602947175,50.91493816635066,49.83357876047008,200,0.1,50,-0.009340353847639093,0.0216994129817214,-0.003223167170373409
0.1,1.012516027389111,99.9882170005392,206.6799954124498,-0.01167931852322687,102.5897216547997,99.97750065201636,200,0.1,100,0.06679995412449813,0.026128088677426442,-1.178299946080763e-4
0.05,1.013132644446141,199.9178898288278,417.1256977986322,-0.1059893898841316,204.6238333865847,199.9004800482323,200,0.1,200,0.08562848899316089,0.02362852423972539,-4.105508558609472e-4
0.02,1.009072045159418,500.1641810944357,1060.464082338345,-0.02194334720245879,506.6336651370131,500.1151281032905,200,0.1,500,0.12092816467668976,0.013034072891265014,3.2836218887144497e-4
0.01,1.002521462797381,1000.246500174821,2113.948781713318,0.6361247873360665,1018.360824926323,1000.135648460673,200,0.1,1000,0.11394878171331824,0.018222704583823912,2.465001748210849e-4
1,0.9835982118681196,9.918017095921687,19.80039107035536,-0.01896522780953836,9.754628374171684,9.917338743464509,200,0.2,10,-0.019960892964463905,-0.016406656412744747,-0.008198290407831266
0.5,1.005816079494507,19.92146149709495,38.49979536627475,-0.01175818693300642,19.94363114563202,19.91992123621322,200,0.2,20,-0.07501023168626242,0.00119026120322685,-0.003926925145252502
0.2,1.010651230257193,50.11072284454065,98.72922696648553,0.1570867992272039,51.76543432578654,50.10681065287902,200,0.2,50,-0.025415460670289436,0.03310176104397944,0.0022144568908131212
0.1,1.000261703422975,100.1002032452849,208.9818882441367,0.1366880958201498,102.1847973235126,100.0917516822334,200,0.2,100,0.08981888244136726,0.02091126997081738,0.001002032452849022
0.05,1.006184446775421,199.90238773956,425.0897300343238,-0.1372832318804328,201.3733985784795,199.8834156852908,200,0.2,200,0.12544865017161877,0.007454259714746003,-4.8806130220002686e-4
0.02,1.004056426139618,499.8103008582842,1022.033865070435,0.02786938001689796,515.4658240743989,499.7635371777093,200,0.2,500,0.044067730140870065,0.03141943284891169,-3.7939828343158677e-4
0.01,1.00592026979588,1000.972002679991,2052.637010015471,0.4496896301009261,1020.356507195253,1000.871243232514,200,0.2,1000,0.05263701001547094,0.019468302336080212,9.720026799908688e-4
1,1.004869288227532,9.970943095566918,19.82002768703819,-0.01209671691215587,10.01852004011574,9.96997918583938,200,0.5,10,-0.017997231296180916,0.004868701666429276,-0.0029056904433082398
0.5,0.9834209063999758,19.98998190702397,38.61834758229153,0.06473394765587012,19.88183279004593,19.98730025368104,200,0.5,20,-0.0690826208854236,-0.005276723834460095,-5.009046488014812e-4
0.2,1.003898980478572,49.98362179903079,99.32381558713804,0.1174252897234677,50.35599217331023,49.97929898377703,200,0.5,50,-0.013523688257239153,0.007536984255330781,-3.2756401938416335e-4
0.1,1.0093262294696,100.1550685913283,206.8470027009551,0.1531165733399848,102.3591781355315,100.1480407863249,200,0.5,100,0.06847002700955107,0.022078688028698057,0.0015506859132830009
0.05,1.005656269439851,200.1851809655403,418.978240686749,0.1626449621633999,202.2021887134321,200.1641030051055,200,0.5,200,0.09489120343374502,0.01018207399692761,9.259048277014958e-4
0.02,1.006018980056586,499.8897609494814,1004.955005454366,0.04827870024053325,503.6218363735466,499.845162043297,200,0.5,500,0.009910010908731781,0.00755568847522925,-2.2047810103720256e-4
0.01,0.9997384636176022,1000.156032481505,2054.194864943351,0.1893582136909932,1042.953439893206,1000.05074088157,200,0.5,1000,0.05419486494335102,0.04290052220131968,1.560324815050862e-4
1,0.9596736403189994,10.01702058029265,20.40564791649683,-0.01110375662447817,9.61157839615914,10.01542896956615,200,1,10,0.04056479164968296,-0.040322843348416626,0.0017020580292650411
0.5,1.025891218048055,20.00750025971318,39.04328789894504,-0.02928194107125955,20.51559505430331,20.00563936144279,200,1,20,-0.047835605052747976,0.025490597108501767,3.7501298565900676e-4
0.2,0.9944507878061845,49.9538860255442,95.61668236021907,-0.01058314631967535,49.91697315203115,49.94829814506044,200,1,50,-0.08766635279561852,-6.271483552516832e-4,-9.222794891159403e-4
0.1,0.99917346048331,99.93235524506548,202.8154883831037,-0.02776003633702591,101.7177128751753,99.92322252866076,200,1,100,0.028154883831037036,0.01795869169451403,-6.764475493451494e-4
0.05,1.008644687691109,200.4708977693724,391.6775541199067,0.1205643139756125,207.1384081423217,200.4522948391264,200,1,200,-0.041612229400466605,0.03335513473947138,0.0023544888468620684
0.02,1.004173598109914,500.3758740332992,1005.921147639945,-0.1549223832566476,510.7697715717302,500.3347115317535,200,1,500,0.011842295279890003,0.020856158486446397,7.5174806659839e-4
0.01,1.004047900977124,999.3094332304696,2007.634853876163,-0.0971195644276562,1024.964040195384,999.212031110764,200,1,1000,0.007634853876163028,0.025772316868516,-6.905667695303874e-4
1,1.005277649514163,9.92713371622356,19.80428222555884,0.00161250652983043,9.978986237188993,9.926547781775367,200,10,10,-0.01957177744411598,0.005282647760976866,-0.007286628377644044
0.5,0.988822497610936,20.01076840591286,40.83722694370969,0.00684226897165546,20.04428349575986,20.00922721160687,200,10,20,0.04186134718548429,0.001752005901190179,5.38420295642883e-4
0.2,0.9942810213114932,50.05596885895446,100.0885971868347,0.02417685892397462,49.57295131975238,50.05220069757635,200,10,50,0.0017719437366938706,-0.009574991132151767,0.001119377179089165
0.1,0.9973150410409576,99.78669168004971,200.069948066096,-0.03459327728044442,100.2870950705291,99.77798585849854,200,10,100,6.99480660959928e-4,0.005102420214741166,-0.0021330831995028943
0.05,1.004805934994262,200.023329161188,402.5443338902576,-0.04486301969424866,202.409139746925,200.0033053741793,200,10,200,0.01272166945128772,0.01202897306244366,1.1664580594006324e-4
0.02,1.002298030941492,499.8845511230624,1020.393281441235,0.06907046968479462,510.5333422269252,499.8363944860537,200,10,500,0.04078656288247018,0.02140089809160539,-2.3089775387519218e-4
0.01,0.9993420124425496,1000.864697080166,2054.725320111889,-0.4696240777942981,995.0462310039952,1000.758534605465,200,10,1000,0.05472532011188891,-0.005707973905735186,8.646970801660103e-4
1,0.988968296066472,10.00941296803227,19.95290874472725,0.00828562952634303,9.897357610289712,10.00792506151168,500,0.05,10,-0.004709125527275093,-0.011047989522542156,9.412968032269653e-4
0.5,0.994045492224482,19.98613707859504,38.79117636605345,-0.04407098999455474,19.74356058207542,19.98385292350213,500,0.05,20,-0.060441181697327595,-0.012024324956080523,-6.93146070248063e-4
0.2,0.9976615154044544,50.01936763976937,98.39370993745712,-0.00575836593284574,49.76128869456738,50.01477743815205,500,0.05,50,-0.03212580125085762,-0.005068276948710593,3.8735279538748557e-4
0.1,0.9967988381793952,100.1969051563604,208.7668757592918,-0.07725219286403964,101.7273859059714,100.1849310083452,500,0.05,100,0.08766875759291803,0.01539607685608635,0.0019690515636039407
0.05,1.003882760338083,200.3982476089341,427.0351729312627,0.190219156507169,202.7884993877868,200.3763824971096,500,0.05,200,0.13517586465631348,0.012037930122388518,0.001991238044670496
0.02,1.005220446789767,500.0606692037483,1086.521685602921,0.09398140573482466,498.0140563984291,500.0112227655895,500,0.05,500,0.1730433712058419,-0.003994243081413162,1.2133840749672942e-4
0.01,1.006540210679605,1000.310633177851,2142.959295685547,-0.1307346457920044,1020.829862850399,1000.208209635086,500,0.05,1000,0.142959295685547,0.020617360482210634,3.1063317785084976e-4
1,1.019006154269327,9.975736585812005,20.00077323047468,0.02191879977597505,10.16437807146102,9.97473709224398,500,0.1,10,7.732304746799201e-5,0.019012128085510893,-0.0024263414187994936
0.5,1.016105158389001,20.02692365307074,39.4821529765981,-0.02370177448071823,20.3051680627888,20.02522636379102,500,0.1,20,-0.02589235117009503,0.013979452412281379,0.0013461826535370314
0.2,0.993621198427694,49.82225529322834,101.2136930456025,0.06622274656960304,49.49033030839212,49.81838533029447,500,0.1,50,0.024273860912050083,-0.006585019159640715,-0.0035548941354331953
0.1,0.9915015606772976,100.0565196043986,205.3304553273842,0.1157212776210946,98.12338892547275,100.0472156201465,500,0.1,100,0.05330455327384165,-0.019229187766484412,5.651960439860826e-4
0.05,1.003545374546762,199.5247953773022,416.4361658937831,-0.1171727837861772,206.0594204330257,199.5030542382383,500,0.1,200,0.08218082946891547,0.03286348782890358,-0.0023760231134889453
0.02,0.9995359502257672,500.5369429861852,1067.951047172997,-0.2377149580655703,506.9301273391669,500.483344252233,500,0.1,500,0.13590209434599432,0.012881114148895367,0.0010738859723704586
0.01,1.00116649520928,1000.370318417451,2092.530789956244,-0.185953798861144,1018.681482870919,1000.268036984492,500,0.1,1000,0.09253078995624398,0.018408511724455456,3.703184174510543e-4
1,0.9801881004052062,10.01820296851035,20.00646659191061,-0.03297747619606033,9.818421349719523,10.01694649844258,500,0.2,10,6.466591910609942e-4,-0.01981892872782376,0.0018202968510350193
0.5,1.004107799424886,19.88223313902742,39.53962614191971,-0.02487721806029033,19.85555503386364,19.88043113322827,500,0.2,20,-0.02301869290401437,-0.0012512857089427287,-0.005888343048628952
0.2,0.9899180146413832,49.97227222154875,99.27926464924148,0.05577916959303623,49.39786409712435,49.96806376150266,500,0.2,50,-0.014414707015170336,-0.01141128195600849,-5.545555690250614e-4
0.1,0.9966693126174982,100.0334512492022,202.6876073746006,-0.04385326320492971,100.1832971374759,100.0232168820404,500,0.2,100,0.02687607374600587,0.001600430984181278,3.3451249202198774e-4
0.05,1.00222397260407,200.1042524027674,409.2857055255145,-0.1862091779929628,203.8844924918045,200.0840340595419,500,0.2,200,0.046428527627572436,0.018994311315872592,5.212620138370649e-4
0.02,1.00447913882873,500.3286467162523,1036.670106667737,-0.0959539113611022,502.4037968821872,500.277722615592,500,0.2,500,0.07334021333547369,0.004249788008707345,6.572934325046464e-4
0.01,1.002466721337753,999.9385580481076,2020.850220837688,0.1032591557363197,968.6827834794104,999.8337540470228,500,0.2,1000,0.02085022083768795,-0.03115615015148543,-6.144195189239365e-5
1,0.9984369021229934,9.959545118086757,19.63853288083896,-0.03197062398365148,9.943437591410907,9.958974511089435,500,0.5,10,-0.03614671191610408,-0.0015600923228820118,-0.004045488191324331
0.5,1.02023560364077,19.92466118791478,39.71371025547624,-0.02201312093086283,20.17546931197504,19.92358398439043,500,0.5,20,-0.014314487226188222,0.012642571124851676,-0.003766940604261082
0.2,0.9954742118728968,50.03344464338279,98.89382421591196,0.00296376653127905,50.22985373109574,50.02970756473719,500,0.5,50,-0.02212351568176074,0.004000546397349369,6.688928676559236e-4
0.1,0.9950364372613612,99.97987061551804,201.3434292858643,-0.1017073913534705,97.90918172327105,99.96866933118872,500,0.5,100,0.013434292858642838,-0.02060133061384206,-2.0129384481959445e-4
0.05,0.997134624719049,200.324194520306,407.4537241467978,0.0182340781237449,199.8111114990383,200.3043496557589,500,0.5,200,0.03726862073398918,-0.0024624435643473275,0.0016209726015299353
0.02,1.002779297165527,500.0121196718377,995.51814721433,-0.1762726156498099,502.6026220508726,499.9681066948804,500,0.5,500,-0.008963705571339853,0.0052693668270322735,2.4239343675347413e-5
0.01,1.000422011101858,1000.332021966746,2023.104015048977,-0.2781190821214741,971.039242941938,1000.230754382257,500,0.5,1000,0.02310401504897719,-0.029184776925148315,3.320219667459767e-4
1,0.9998343641407318,9.988375543696913,19.71270276226255,0.02442527840237273,9.985981450578375,9.987651793887162,500,1,10,-0.028729723773745164,-1.6724084331898315e-4,-0.0011624456303087616
0.5,0.9958898921547292,19.95994203766129,40.09050662940926,0.01851705322562618,19.51123347003936,19.95903775478664,500,1,20,0.00452533147046319,-0.022436166024080162,-0.0020028981169355475
0.2,1.01155748964592,50.06000637988141,99.38118976859614,-0.03031784906929745,50.30042885577704,50.05528196806394,500,1,50,-0.012376204628077092,0.004897522860215053,0.001200127597628109
0.1,0.9982763898804996,99.99519603487596,200.3083441349323,-0.012242669437788,100.804939507288,99.9870357390971,500,1,100,0.003083441349323035,0.008180098171178152,-4.8039651240450176e-5
0.05,1.006401737103036,199.8157860935433,411.0064029295908,0.02728381411715843,201.4902914910594,199.7929553814961,500,1,200,0.05503201464795415,0.008495475259987506,-9.210695322835472e-4
0.02,1.0021462444761,500.378220832646,1023.966196272619,0.2809308272806605,503.2328138219302,500.3287801205818,500,1,500,0.047932392545237956,0.005804250758168372,7.564416652918737e-4
0.01,1.001463738666697,999.0887169588538,2000.815603158674,-0.02488033935964034,1009.667784733293,998.9905215642176,500,1,1000,8.156031586739054e-4,0.010688052527622505,-9.112830411462935e-4
1,1.010530755962615,10.00776687661461,19.61922395391521,0.01157979623476825,10.11251992713901,10.00708728077794,500,10,10,-0.03807760460847898,0.010535797620511378,7.766876614609952e-4
0.5,1.002462158886585,19.97847280289495,40.47236903289024,-0.05713580258458321,20.20092015923134,19.97659001761913,500,10,20,0.02361845164451193,0.011229651377655303,-0.0010763598552525622
0.2,0.9982832424546578,50.10174016370203,100.1723444389944,-0.03663181555209145,49.42124435326654,50.09614684330781,500,10,50,0.003446888779888191,-0.013472143719001961,0.0020348032740407085
0.1,1.000983192263774,100.1333769635186,204.7920108363726,-0.0596641554261713,99.73335641000948,100.1219644207958,500,10,100,0.047920108363725955,-0.003881346246394801,0.001333769635186055
0.05,0.9933936043074186,200.0211057119774,397.5562079622481,-0.00793937536800332,199.1472772934632,200.000754412775,500,10,200,-0.012218960188759453,-0.004267369499768692,1.055285598869915e-4
0.02,1.000109677613685,499.8212300367824,995.8007577224442,-0.1373523357956073,496.3968712369862,499.7698189887744,500,10,500,-0.008398484555111496,-0.0067490024880112465,-3.5753992643516863e-4
0.01,1.001554210048466,1000.614448905603,1972.63749102538,0.03187556408314449,1019.360454577135,1000.516135592248,500,10,1000,-0.027362508974619892,0.018834597778607742,6.144489056030267e-4
1,0.9944806778546448,10.05545200682263,20.04614254422093,0.04111699990248408,9.998526084791218,10.05400446724182,1000,0.05,10,0.004614254422093289,-0.005518038372805845,0.005545200682262941
0.5,0.999058835408072,20.02017281841023,38.47281740008722,0.04301955099406315,19.88736739588537,20.0178866993873,1000,0.05,20,-0.07635912999563876,-0.006520133991263166,0.00100864092051145
0.2,1.004769737373829,49.99389945373763,99.5431381765611,0.09905156485870126,50.06315379691203,49.98846249857669,1000,0.05,50,-0.009137236468778065,0.0014941707466491483,-1.2201092524732893e-4
0.1,0.9940184083545038,99.99870508989876,205.2896402162673,0.07751078866480014,100.7270227545871,99.98702426351636,1000,0.05,100,0.052896402162672995,0.007400945237858725,-1.2949101012349473e-5
0.05,1.001284078743024,199.8549403243533,423.7611509289252,0.09587102542559583,197.9588093848577,199.839124666103,1000,0.05,200,0.11880575464462595,-0.009409144902866262,-7.252983782335409e-4
0.02,1.002272116609822,500.195691390897,1072.815966559157,0.0969767819055592,508.7728767407041,500.1416676767759,1000,0.05,500,0.14563193311831402,0.017257528459928784,3.913827817940696e-4
0.01,1.000562693741935,1000.85183902985,2145.989532712544,0.5200587969513024,1020.464299102598,1000.74938611931,1000,0.05,1000,0.145989532712544,0.01970014996435654,8.518390298499767e-4
1,1.00548983885633,10.04319811446541,19.71982802272027,-0.077618591687911,10.09716970489369,10.04209790441883,1000,0.1,10,-0.028017197727972842,0.005484093164499715,0.004319811446541033
0.5,0.9829388539606096,19.97460356240421,38.89800536483209,0.06188547189627776,19.48010692956058,19.97278404137673,1000,0.1,20,-0.055099731758395665,-0.024667422968950747,-0.0012698218797895233
0.2,0.9986270174880666,50.14008002482552,99.78234742647918,0.0691577437827857,49.8259349719291,50.13449596611545,1000,0.1,50,-0.004353051470416425,-0.0061546643332147655,0.002801600496510348
0.1,0.9845464751716312,100.2660914848717,205.3555708810763,0.00519121229330795,100.6740482805643,100.2530549750095,1000,0.1,100,0.05355570881076277,0.004199306501529998,0.0026609148487168888
0.05,1.007290033652472,200.3109258132073,411.3205060902424,-0.05477948112171905,202.0216802076389,200.2917196641726,1000,0.1,200,0.05660253045121211,0.00863720450534311,0.0015546290660364281
0.02,1.008515830243545,499.3494825401404,1018.329065985655,-0.1231712635424667,500.6528760895446,499.2997869206898,1000,0.1,500,0.03665813197130996,0.002709973455425674,-0.001301034919719224
0.01,1.001412036346628,1000.147547186655,2053.808200532532,0.8277768102441461,1011.087717083794,1000.050394533776,1000,0.1,1000,0.05380820053253199,0.011036766357323202,1.475471866549949e-4
1,1.013796228546858,10.06447666263191,20.40487944931217,-0.06807686540915374,10.20213617831796,10.06328279948348,1000,0.2,10,0.04048794493121699,0.013798020149210943,0.006447666263190932
0.5,0.975638645167654,19.96924550371909,39.56668259274155,0.04055289778499125,19.37748789571208,19.96756935608918,1000,0.2,20,-0.021665870362922446,-0.029551992526178572,-0.0015377248140454602
0.2,0.9969170822436318,49.7024154814546,98.30601989074287,-0.1268729524609536,49.0913232461302,49.69411728259607,1000,0.2,50,-0.03387960218514241,-0.012130088417466989,-0.005951690370908036
0.1,1.011552526135709,100.0340704282468,202.2809122731762,-0.05727145901338612,102.177574982959,100.026314094308,1000,0.2,100,0.022809122731762166,0.021506949527528407,3.4070428246812945e-4
0.05,0.9969086604954664,200.2082376922965,403.5569770985978,0.03421904057159537,201.5854037805952,200.1896693870992,1000,0.2,200,0.017784885492988955,0.006972060035711047,0.0010411884614824896
0.02,1.003393856655204,499.9264798375518,1014.666465164201,-0.3056818794936614,510.2277694038307,499.8766170207475,1000,0.2,500,0.029332930328402007,0.02070741465119097,-1.4704032489631924e-4
0.01,1.003589559641593,998.6829870631803,2005.718181959471,0.8029207954883547,1006.950173090125,998.5809970312724,1000,0.2,1000,0.005718181959470936,0.008381068820389803,-0.0013170129368196282
1,0.992124632106168,10.0218048900989,19.6301029496685,-0.0201912635491382,9.942038773942908,10.02095716188042,1000,0.5,10,-0.0369897050331498,-0.007875334328113492,0.0021804890098899854
0.5,1.019821801005223,20.01427181721312,40.11850822416755,-0.04613436269845464,20.57956587605878,20.01273374474658,1000,0.5,20,0.005925411208377529,0.028323573307969196,7.135908606561436e-4
0.2,1.004031414579461,49.99685924879209,99.69021724954032,-0.04047853375617225,50.0380644105532,49.99235468364981,1000,0.5,50,-0.006195655009193501,9.14334345574197e-4,-6.281502415816931e-5
0.1,1.000002938073865,100.0223289377509,201.0588453741105,-0.1108343476975807,98.91210456825851,100.0130297954181,1000,0.5,100,0.010588453741104953,-0.011007817975433709,2.232893775089284e-4
0.05,1.005931884320782,199.8687503853687,407.5725620427219,-0.1449003569795384,201.5437436186856,199.8488583282111,1000,0.5,200,0.0378628102136096,0.008480835490643601,-6.562480731564513e-4
0.02,1.003963258880762,500.1022094959395,1033.648756343905,0.02817634609185057,508.6851544315314,500.0504430694946,1000,0.5,500,0.06729751268780992,0.017267680654443174,2.0441899187906287e-4
0.01,1.000485371966589,1000.323021470172,2021.580676825412,0.2068932468807578,996.608529138328,1000.22622504613,1000,0.5,1000,0.02158067682541187,-0.0036168776794821555,3.2302147017193583e-4
1,1.000011267572064,10.03532205614691,19.48801219328998,-0.07496767343994143,10.03413372582603,10.03403426670344,1000,1,10,-0.05119878067100214,9.9121768917243e-6,0.0035322056146909198
0.5,1.012668178788837,19.83208966817979,38.83339820088707,-0.01036737429057231,19.90456455720889,19.82916661280496,1000,1,20,-0.0583300899556467,0.003802375857553164,-0.008395516591010455
0.2,1.008716752132898,50.1068859609685,101.5463781621653,0.01180127204231324,51.02782164705188,50.10248200172268,1000,1,50,0.030927563243305922,0.018468938231391174,0.0021377192193698935
0.1,1.002115533474198,100.1391247231863,206.2063235914502,-0.123422826080608,101.1271426272225,100.129200034366,1000,1,100,0.06206323591450191,0.009966549143646253,0.0013912472318629021
0.05,1.00324422764514,199.9003080131157,403.5596618537558,-0.00788199342008864,201.6825820634608,199.879676775402,1000,1,200,0.01779830926877901,0.009019952989441027,-4.984599344214358e-4
0.02,1.001279025787908,499.7151114739144,1000.215742518186,0.1399994209700089,509.0085042241415,499.6630824305771,1000,1,500,4.314850363718037e-4,0.01870344662668333,-5.697770521712053e-4
0.01,1.002451525541518,999.284882333022,1997.813264052199,-0.4191580579251366,1003.401953617545,999.1847340498548,1000,1,1000,-0.002186735947800944,0.004220660528506226,-7.151176669780712e-4
1,0.9944324626174058,9.998301719545116,20.80337213598068,-0.0751348633874379,9.941830468389764,9.99741602808079,1000,10,10,0.08033721359806822,-0.005559992655591928,-1.6982804548837382e-4
0.5,0.9980712245393312,20.05628106079654,40.08318389813268,-0.0525788924445591,19.82340792305136,20.0537353663219,1000,10,20,0.004159194906633967,-0.011485513250431567,0.002814053039827069
0.2,0.9981600850667764,49.98791053848686,100.2764354173946,-0.0889130474138425,50.94281353206621,49.98262039705388,1000,10,50,0.005528708347891875,0.019210540131443965,-2.417892302628566e-4
0.1,1.003330980912386,99.91209624940176,203.1606223400633,0.04124897306635149,100.279304625725,99.9025733528005,1000,10,100,0.03160622340063313,0.0037709866751289844,-8.79037505982394e-4
0.05,1.001567331111654,200.1747040923121,404.6162650569271,0.03675610785579381,201.3037328355101,200.1547323156721,1000,10,200,0.02308132528463558,0.0057405613474372785,8.735204615606396e-4
0.02,0.999240804594774,499.7421531544049,993.778326061873,0.4715356609204223,493.3799884248222,499.6931911958583,1000,10,500,-0.012443347876254007,-0.012634158083938307,-5.156936911901999e-4
0.01,1.001879196446817,1000.639672309059,1992.990008420224,0.2701496356017531,990.8867024466616,1000.538629182179,1000,10,1000,-0.007009991579775887,-0.00964673072483635,6.396723090591472e-4
1,0.9916574874492629,10.05101120432096,20.00600201547231,0.00734964563066796,9.966413115088356,10.05026124504296,1000,100,10,6.002015472308386e-4,-0.008342880638645966,0.005101120432095874
0.5,0.9923821574499194,20.03818277238479,40.14036129178415,-0.01102514164420647,19.81307576276028,20.03751702461404,1000,100,20,0.007018064589207729,-0.011201051586284705,0.001909138619239581
0.2,0.99880389261471,49.97033211226044,100.3196630550189,-0.1019476161622374,50.94377365202978,49.96492026575213,1000,100,50,0.0063932611003783,0.01959081253550199,-5.933577547913016e-4
0.1,0.9953229110881138,99.94255564923144,199.0645754658126,0.0085719053112829,98.9633489836163,99.93169463492544,1000,100,100,-0.009354245341874012,-0.009690075354438221,-5.744435076856513e-4
0.05,0.999425206913088,200.0799968318505,405.2659768884853,-0.2313271276220629,199.9946612614644,200.0593436534066,1000,100,200,0.026329884442426454,-3.233160259400458e-4,3.9998415925257547e-4
0.02,0.997719978270628,500.2393342388777,996.6850874607584,-0.1616878498677281,495.1547596164056,500.1878544064921,1000,100,500,-0.006629825078483309,-0.010062409044415133,4.786684777553507e-4
0.01,1.003259586748551,999.288783324804,1968.340558778199,0.2450867473647992,1010.395288343654,999.188936188604,1000,100,1000,-0.03165944122180098,0.011215448599537714,-7.112166751960247e-4
