nch,z,interval,rank,share,c,mag,sigma,dompar
200,0.5,0.02,4,0.07556230644544883,0.0073646657299157444,0.02679171019673554,0.038743279104861035,2
200,0.5,0.02,5,0.10623053053393479,0.008732228912041212,0.02679171019673554,0.03220169637805268,4
200,0.5,0.02,6,0.005197064373365097,0.0019314322776384425,0.02679171019673554,0.009419235203866037,3
200,0.5,0.05,1,0.4260875763745845,0.015398416818338779,0.023589929099413993,0.19533025081337949,6
200,0.5,0.05,2,0.029505989026910595,-0.004052114642032751,0.023589929099413993,0.10337882266509901,1
200,0.5,0.05,3,0.2933088150310207,0.012775832029541474,0.023589929099413993,0.06793161157326394,5
200,0.5,0.05,4,0.009093364687901792,-0.0022495152410471,0.023589929099413993,0.06468023167879222,4
200,0.5,0.05,5,0.15381181197300903,-0.009251698681263366,0.023589929099413993,0.03746446027404979,2
200,0.5,0.05,6,0.08819244290657345,0.007005551368468659,0.023589929099413993,0.009467336373814493,3
200,0.5,0.1,1,0.0515318668606111,-0.006058248050031284,0.02668757501815208,0.20283498211996087,6
200,0.5,0.1,2,0.2938222901749663,-0.014466100665609806,0.02668757501815208,0.11596420097398326,4
200,0.5,0.1,3,0.3420596331453224,-0.015608458929550553,0.02668757501815208,0.09930305067303677,4
200,0.5,0.1,4,0.0762348864239547,-0.007368617140268336,0.02668757501815208,0.06801993087029434,5
200,0.5,0.1,5,0.028453323702353952,0.004501690317688533,0.02668757501815208,0.03938817135834899,2
200,0.5,0.1,6,0.20789799969279157,0.01216842216618643,0.02668757501815208,0.009534867236540115,3
200,0.5,0.2,1,0.014731310024412836,-0.004021340068892759,0.03313218796318073,0.22083395781129578,6
200,0.5,0.2,2,0.008234843167138194,-0.0030066147431020047,0.03313218796318073,0.1716458595230176,4
200,0.5,0.2,3,0.005432326480680097,0.002441985315164546,0.03313218796318073,0.11778246297141891,1
200,0.5,0.2,4,0.967523849544242,-0.03258974453407326,0.03313218796318073,0.06812258012727124,5
200,0.5,0.2,5,0.003991624377242061,-0.0020932685554042397,0.03313218796318073,0.04160727330204552,2
200,0.5,0.2,6,8.604640628496162e-5,3.07338158607144e-4,0.03313218796318073,0.009605703598641702,3
200,0.5,0.5,1,0.007315863204821023,0.0017763546334045605,0.02076810567702535,0.3045608722869586,4
200,0.5,0.5,2,0.013442317707276724,-0.002407875139692568,0.02076810567702535,0.2665773236387335,6
200,0.5,0.5,3,0.003937570017847429,0.0013031998753080447,0.02076810567702535,0.1356599108335898,1
200,0.5,0.5,4,0.40663702767712395,-0.013243425906342742,0.02076810567702535,0.06829724923245727,5
200,0.5,0.5,5,0.5171243512668037,0.014934626972337814,0.02076810567702535,0.04424790559783656,2
200,0.5,0.5,6,0.051542870126127176,0.004714994431115714,0.02076810567702535,0.009675193113037259,3
200,0.5,1,1,0.05320831276131596,-0.004207992894463903,0.018242537764986355,0.4341372215170299,4
200,0.5,1,2,0.008858365289488988,-0.0017169673891998315,0.018242537764986355,0.3458022543455784,6
200,0.5,1,3,0.7778178899462421,0.01608882092624851,0.018242537764986355,0.15090832681860805,1
200,0.5,1,4,0.00872880303721137,0.0017043649755222338,0.018242537764986355,0.06846040873332586,5
200,0.5,1,5,0.14829646819192435,0.00702507003182185,0.018242537764986355,0.04613018966244827,2
200,0.5,1,6,0.0030901607738171907,-0.0010140883456773912,0.018242537764986355,0.009718997480550677,3
200,1,0.01,1,0.22436913785504414,0.009859974125445288,0.020815853163681168,0.19809248717867595,6
200,1,0.01,2,0.010158532186024652,0.002098020348988606,0.020815853163681168,0.10458941979556238,1
200,1,0.01,3,0.09327609391385452,0.006357397857187186,0.020815853163681168,0.09525888117912168,5
200,1,0.01,4,0.0362999704896016,0.003965951068984741,0.020815853163681168,0.03872093568181028,2
200,1,0.01,5,0.6324998205969476,0.016554818321840702,0.020815853163681168,0.021018492967856912,4
200,1,0.01,6,0.0033964449585274273,0.0012131276632788496,0.020815853163681168,0.009489894849624212,3
200,1,0.02,1,0.4591478067839036,0.02626293183720536,0.03875849896803619,0.19938000508303727,6
200,1,0.02,2,0.22777949558998412,-0.018497978182100416,0.03875849896803619,0.10590481417677464,1
200,1,0.02,3,0.11427350552819447,-0.013102064243142296,0.03875849896803619,0.09530206511011223,5
200,1,0.02,4,0.1942537320279724,0.01708250808984973,0.03875849896803619,0.03958060924951867,2
200,1,0.02,5,0.0034064520701210152,-0.0022621327680886023,0.03875849896803619,0.031409368638216494,4
200,1,0.02,6,0.0011390079998243581,-0.001308068045796865,0.03875849896803619,0.009497629174269107,3
200,1,0.05,1,1.4712040243094012e-7,-1.2410430583515193e-5,0.032355670022367354,0.20386988876198409,6
200,1,0.05,2,0.05048239202867877,0.007269764798319749,0.032355670022367354,0.11004810596235204,1
200,1,0.05,3,0.23937523700507476,-0.015830331458219403,0.032355670022367354,0.09540431562728575,5
200,1,0.05,4,0.5692677085680271,-0.024412298538949675,0.032355670022367354,0.06002264208785786,4
200,1,0.05,5,0.14078574481600553,-0.012140308952773455,0.032355670022367354,0.03891306584655361,2
200,1,0.05,6,8.877046181138734e-5,-3.048489034891115e-4,0.032355670022367354,0.009521941416061823,3
200,1,0.1,1,0.2472305711656721,-0.009929017733751107,0.019968948653481408,0.21067748296067382,6
200,1,0.1,2,0.30521962069480246,0.011032182166651541,0.019968948653481408,0.1179859093866958,1
200,1,0.1,3,2.776176699415341e-4,3.327198815113943e-4,0.019968948653481408,0.09612293280372781,5
200,1,0.1,4,0.07642557783941423,-0.005520451081228063,0.019968948653481408,0.09466156218665481,4
200,1,0.1,5,0.3217720057576967,0.01132737632416042,0.019968948653481408,0.04024857965106075,2
200,1,0.1,6,0.049074606872472885,0.004423679097890526,0.019968948653481408,0.009561638349215746,3
200,1,0.2,1,0.2644180874629493,0.010777770943457485,0.0209596183122522,0.22807000093321664,6
200,1,0.2,2,0.46404619845527445,0.014277888273309962,0.0209596183122522,0.16259508547882445,4
200,1,0.2,3,0.0030904965802637063,-0.0011651920244569408,0.0209596183122522,0.1201912905491217,1
200,1,0.2,4,0.11874438492347195,-0.007222539251615706,0.0209596183122522,0.09572872044461933,5
200,1,0.2,5,0.13706570488237324,0.0077597507495225804,0.0209596183122522,0.041969036807387484,2
200,1,0.2,6,0.01263512769566733,-0.002355988614326333,0.0209596183122522,0.009616616346273471,3
200,1,0.5,1,0.004885370585810995,0.0016151830725003695,0.023108566086033868,0.30260260303725917,4
200,1,0.5,2,0.015017905114066388,0.0028318984504260496,0.023108566086033868,0.2683332321421098,6
200,1,0.5,3,0.015105315706163027,0.0028401279194795923,0.023108566086033868,0.13669919910876605,1
200,1,0.5,4,0.5475226488777153,-0.017099131108632697,0.023108566086033868,0.09603127257727966,5
200,1,0.5,5,0.14278748997907434,-0.00873208747136937,0.023108566086033868,0.044322457875026665,2
200,1,0.5,6,0.2746812697371699,-0.012111209621029339,0.023108566086033868,0.009681538344468806,3
200,1,1,1,0.08894334230061585,-0.009406054016435425,0.03153920527774306,0.43376544395525174,4
200,1,1,2,0.15951700869315064,0.012596626266811628,0.03153920527774306,0.348878420415631,6
200,1,1,3,0.6308037567818009,0.02504943192858219,0.03153920527774306,0.15139109651573657,1
200,1,1,4,0.05888545875329271,-0.0076534064354571146,0.03153920527774306,0.09639456567733352,5
200,1,1,5,0.01130571704518315,0.003353511513849227,0.03153920527774306,0.04618742142161624,2
200,1,1,6,0.05054471642595684,-0.007090692110174964,0.03153920527774306,0.009724772929146974,3
200,10,0.01,1,0.08925415290236534,-0.009050009525981064,0.030292479320084525,0.2941888719761192,5
200,10,0.01,2,0.15412577638221187,0.011892480794180966,0.030292479320084525,0.25751174792137693,6
200,10,0.01,3,0.00909509723333374,-0.0028889398079020604,0.030292479320084525,0.1335302788601512,1
200,10,0.01,4,0.1488865153325007,0.011688600163257448,0.030292479320084525,0.04386812084738247,2
200,10,0.01,5,0.3394002887041563,-0.017647814240989088,0.030292479320084525,0.01994630006483513,4
200,10,0.01,6,0.25923816944543204,-0.01542354813338348,0.030292479320084525,0.009735110901041047,3
200,10,0.02,1,0.3084705034018103,-0.006622752829624001,0.011924267930188966,0.2942758957189811,5
200,10,0.02,2,0.08134787566687682,0.0034009859191564355,0.011924267930188966,0.2593561328590101,6
200,10,0.02,3,0.03369799713258383,-0.0021889395603959597,0.011924267930188966,0.13399475178351566,1
200,10,0.02,4,0.2292397991520491,-0.005709219433530557,0.011924267930188966,0.04395709976935742,2
200,10,0.02,5,0.16796739287592888,0.004887021125957742,0.011924267930188966,0.028909314636584603,4
200,10,0.02,6,0.1792764317707511,-0.005048859968499154,0.011924267930188966,0.009737275397295946,3
200,10,0.05,1,0.2523637063284506,0.007279163286752565,0.014489987576136999,0.29501609201026763,5
200,10,0.05,2,0.008882668727604834,0.001365651059446949,0.014489987576136999,0.26392582158854133,6
200,10,0.05,3,0.002016725764241726,-6.507159265178449e-4,0.014489987576136999,0.13524136590395727,1
200,10,0.05,4,0.15040277888700176,-0.005619477586383416,0.014489987576136999,0.04952827496663275,4
200,10,0.05,5,0.4768617426036181,0.010006086521328353,0.014489987576136999,0.04356430201890054,2
200,10,0.05,6,0.10947237768908302,0.0047942457125215296,0.014489987576136999,0.009741266896643274,3
200,10,0.1,1,0.014865548176256222,-0.002902069643030605,0.023802214571692074,0.29675221628713605,5
200,10,0.1,2,0.25170941666492513,0.011941725872296156,0.023802214571692074,0.2711620883191283,6
200,10,0.1,3,0.4547494625021893,0.016051050574763782,0.023802214571692074,0.13743818151500045,1
200,10,0.1,4,0.1970347098501216,0.01056546790986501,0.023802214571692074,0.07639506597404291,4
200,10,0.1,5,0.0040975401787096575,-0.0015236281092959514,0.023802214571692074,0.04405067836680276,2
200,10,0.1,6,0.07754332262779806,-0.00662810788772743,0.023802214571692074,0.00974425134196332,3
200,10,0.2,1,0.3044720201020812,0.007493687898678631,0.013580692225236937,0.30229575119908025,5
200,10,0.2,2,0.25164509783645134,0.006812651046384525,0.013580692225236937,0.2812561055887664,5
200,10,0.2,3,0.287909889521947,0.007287023976564337,0.013580692225236937,0.14384354056098358,1
200,10,0.2,4,0.15331636565390794,-0.005317606112200268,0.013580692225236937,0.12029924279244558,4
200,10,0.2,5,6.526236620501684e-4,-3.469391538788995e-4,0.013580692225236937,0.044512825676552834,2
200,10,0.2,6,0.002004003223562304,-6.079545525587014e-4,0.013580692225236937,0.009756158661120503,3
200,10,0.5,1,0.1967592780620394,0.005821869916284775,0.013124866272893795,0.34045425722498374,6
200,10,0.5,2,0.2298609219095577,-0.0062925613616987425,0.013124866272893795,0.2927456102875595,5
200,10,0.5,3,1.5970391378902486e-4,1.658642032271721e-4,0.013124866272893795,0.23841662130604,4
200,10,0.5,4,0.021121240539229848,0.0019074563061787513,0.013124866272893795,0.1438876201861532,1
200,10,0.5,5,0.3389339973180053,-0.007641039661943977,0.013124866272893795,0.04576209851471145,2
200,10,0.5,6,0.21316485825737871,-0.0060597218796876505,0.013124866272893795,0.009789291993471741,3
200,10,1,1,0.03556102695133691,-0.0044103205109392385,0.02338745715679681,0.43534483939683105,4
200,10,1,2,0.5705750421383805,0.017666047362097908,0.02338745715679681,0.3616303796250612,4
200,10,1,3,0.13144707377767967,0.008479270033420477,0.02338745715679681,0.2959529535364373,5
200,10,1,4,2.0082960062668505e-4,3.3143385421845016e-4,0.02338745715679681,0.15557513948739118,1
200,10,1,5,0.014972430179300365,0.0028617332741154864,0.02338745715679681,0.047451532008011325,2
200,10,1,6,0.24724359735267587,-0.011629084651009472,0.02338745715679681,0.009826406390356535,3
500,0.05,0.01,1,0.6404936764797634,0.019626757874532726,0.024523990637274583,0.1154653695149286,1
500,0.05,0.01,2,0.1713924320884319,-0.01015282644764175,0.024523990637274583,0.05745302618240835,3
500,0.05,0.01,3,0.07369676202883231,0.006657563924293101,0.024523990637274583,0.029878135833861525,4
500,0.05,0.01,4,5.698085829164963e-4,-5.854039317682693e-4,0.024523990637274583,0.021703178042773948,5
500,0.05,0.01,5,0.08607442642917291,0.007194957125731629,0.024523990637274583,0.01995948748523403,2
500,0.05,0.01,6,0.027772894390882923,-0.004086972476683699,0.024523990637274583,0.0058456198132557195,3
500,0.05,0.02,1,0.0257079400967695,-0.003994048857617107,0.024910344487899964,0.11814429839676409,1
500,0.05,0.02,2,0.34627163957646734,-0.01465845489969928,0.024910344487899964,0.06137685683231965,1
500,0.05,0.02,3,0.2533904315298202,0.012539344641627481,0.024910344487899964,0.0473387770165929,4
500,0.05,0.02,4,0.0024731098406901063,0.0012388006833627533,0.024910344487899964,0.02180684936238795,5
500,0.05,0.02,5,0.34674419505221016,-0.014668453655963594,0.024910344487899964,0.02151086767962121,2
500,0.05,0.02,6,0.025412683904042697,-0.0039710467575356295,0.024910344487899964,0.005927314860825256,3
500,0.05,0.05,1,0.09803280104008887,0.008619612091113846,0.027529734044652535,0.12560104434102734,6
500,0.05,0.05,2,0.14068904399334206,-0.010326000817955986,0.027529734044652535,0.08976680045959483,4
500,0.05,0.05,3,0.048176542121168696,-0.006042544096873914,0.027529734044652535,0.06866971519138348,1
500,0.05,0.05,4,0.6052185462338462,0.021416975006090005,0.027529734044652535,0.024123301225398006,2
500,0.05,0.05,5,0.027330526957072467,-0.004551201024516717,0.027529734044652535,0.02169287546366016,5
500,0.05,0.05,6,0.08055253965448171,0.00781342835993812,0.027529734044652535,0.0060305119706454595,3
500,0.05,0.1,1,0.019465690630753835,0.003476427704005938,0.024917145820369326,0.13927537120374686,6
500,0.05,0.1,2,0.0033554724314217178,-0.001443361548108231,0.024917145820369326,0.1326009560318441,4
500,0.05,0.1,3,0.15010531727486034,-0.00965375632052017,0.024917145820369326,0.07932967098812894,1
500,0.05,0.1,4,0.4176107987976475,0.016102160602306615,0.024917145820369326,0.02572721893952776,2
500,0.05,0.1,5,0.12000470481378041,0.008631721714134554,0.024917145820369326,0.02170029830395671,5
500,0.05,0.1,6,0.28945801605153615,-0.013405749019920175,0.024917145820369326,0.006076971169191272,3
500,0.05,0.2,1,0.004372906818496286,0.0014065036800562545,0.021269425585251422,0.1938982149206422,4
500,0.05,0.2,2,0.34919450377938216,0.012568673973641904,0.021269425585251422,0.1630377315313614,6
500,0.05,0.2,3,0.11152568946936695,0.007103022978747614,0.021269425585251422,0.08875043249484647,1
500,0.05,0.2,4,0.4984003439875617,-0.015015677355208333,0.021269425585251422,0.026902305177991907,2
500,0.05,0.2,5,0.020718367849491104,-0.003061494834728804,0.021269425585251422,0.021704037128406038,5
500,0.05,0.2,6,0.015788188095701823,0.0026725258040715912,0.021269425585251422,0.006104794502981058,3
500,0.05,0.5,1,0.029283509298285385,0.004315450367929685,0.025218227933136498,0.3070841948338388,4
500,0.05,0.5,2,0.005834025720393172,0.0019261882774815257,0.025218227933136498,0.232639842558638,6
500,0.05,0.5,3,0.008605292148689127,0.002339361699790795,0.025218227933136498,0.09647552473118563,1
500,0.05,0.5,4,0.6970133016975938,-0.02105402328144534,0.025218227933136498,0.028116400175431953,2
500,0.05,0.5,5,0.130148344714825,-0.009097747730667556,0.025218227933136498,0.021707710088664362,5
500,0.05,0.5,6,0.1291155264202135,-0.00906157732739157,0.025218227933136498,0.006131464479961203,3
500,0.05,1,1,0.305561418486658,-0.007304167488681221,0.01321360939393007,0.4342941869702484,4
500,0.05,1,2,0.10174666459148406,-0.004214844485754217,0.01321360939393007,0.3202851529944562,6
500,0.05,1,3,0.4254913060605577,-0.008619197056332312,0.01321360939393007,0.10376365343243522,1
500,0.05,1,4,4.930066213978639e-4,2.933917115184919e-4,0.01321360939393007,0.02923667144302523,2
500,0.05,1,5,0.0571996943497768,-0.003160227286375216,0.01321360939393007,0.02170935861736963,5
500,0.05,1,6,0.10950790989012565,-0.004372644895224253,0.01321360939393007,0.006152720907006362,3
500,0.1,0.01,1,0.8928759833578913,0.03970643329983368,0.042020895837589355,0.11799453344218805,1
500,0.1,0.01,2,3.605955128681363e-4,7.979496084034767e-4,0.042020895837589355,0.060852718989375124,3
500,0.1,0.01,3,2.3973960595878092e-5,2.0574780013873936e-4,0.042020895837589355,0.030664097463210457,5
500,0.1,0.01,4,0.0708527498863262,-0.01118519763128533,0.042020895837589355,0.027900472336439955,4
500,0.1,0.01,5,0.01665740978385102,0.005423367593701968,0.042020895837589355,0.02097005288861193,2
500,0.1,0.01,6,0.019229287498467435,0.005827025292312755,0.042020895837589355,0.005904924037743415,3
500,0.1,0.02,1,0.21977504927761868,0.019432511397710614,0.041451451048232106,0.12005866188971236,6
500,0.1,0.02,2,0.1020081997869206,0.013239063941578316,0.041451451048232106,0.0641170859100544,1
500,0.1,0.02,3,0.03466809063976909,-0.007717998675942317,0.041451451048232106,0.0441974814434388,4
500,0.1,0.02,4,0.010786494000962087,-0.004305066766014236,0.041451451048232106,0.030671556333762104,5
500,0.1,0.02,5,0.08994587123299073,0.012431695225473948,0.041451451048232106,0.022369819423943057,2
500,0.1,0.02,6,0.5428162950617388,-0.030539799133783952,0.041451451048232106,0.0059520919159870055,3
500,0.1,0.05,1,0.3660379377572439,-0.02439300246015876,0.04031829977873977,0.12710432027645927,6
500,0.1,0.05,2,0.015256469283050845,-0.004979998696988909,0.04031829977873977,0.08603052109556805,4
500,0.1,0.05,3,0.03021658729237665,0.007008497392288804,0.04031829977873977,0.06960856793579973,1
500,0.1,0.05,4,0.04318198421481892,0.00837825369616475,0.04031829977873977,0.030686068108041125,5
500,0.1,0.05,5,0.5053768040928404,-0.02866222243069285,0.04031829977873977,0.024373345594168403,2
500,0.1,0.05,6,0.03993021735966934,0.00805662309180932,0.04031829977873977,0.006033932452643406,3
500,0.1,0.1,1,0.08161101209583257,0.007999675180586939,0.028002575144988478,0.14104703430205484,6
500,0.1,0.1,2,0.173482255376619,0.011663408889149171,0.028002575144988478,0.12946179672165373,4
500,0.1,0.1,3,0.04882321205787433,-0.006187442062818048,0.028002575144988478,0.08012177737538578,1
500,0.1,0.1,4,0.10324681737588132,0.0089977994274557,0.028002575144988478,0.03069436183682742,5
500,0.1,0.1,5,0.5122416133733182,0.020041738888660978,0.028002575144988478,0.02582286179039451,2
500,0.1,0.1,6,0.08059508972047465,0.007949727878463887,0.028002575144988478,0.0060776657504233176,3
500,0.1,0.2,1,0.015542048090696186,0.0031285149314169707,0.02509482132487216,0.19329372694234828,4
500,0.1,0.2,2,0.3008535471117631,-0.01376453916921093,0.02509482132487216,0.16406425407755193,6
500,0.1,0.2,3,0.10852495242190154,0.008267018507849761,0.02509482132487216,0.0889840529897914,1
500,0.1,0.2,4,0.01310453981429832,0.002872731226429251,0.02509482132487216,0.03070181694014833,5
500,0.1,0.2,5,0.03170003100260299,-0.004468008095467723,0.02509482132487216,0.026930566038380475,2
500,0.1,0.2,6,0.5302748815587379,0.018274042712569664,0.02509482132487216,0.00610504440968821,3
500,0.1,0.5,1,0.26086532535859586,-0.01302900667240223,0.025509569445823978,0.30705959111672776,4
500,0.1,0.5,2,0.11173613723399606,-0.008527072496881193,0.025509569445823978,0.23306849403401672,6
500,0.1,0.5,3,0.5114112521528941,-0.01824266437723331,0.025509569445823978,0.09651804656038307,1
500,0.1,0.5,4,0.06547921311649456,0.006527619850613355,0.025509569445823978,0.030711467218603686,5
500,0.1,0.5,5,0.0451281282962061,-0.005419095308933655,0.025509569445823978,0.028114591209607104,2
500,0.1,0.5,6,0.0053799438418133914,0.0018710784625293932,0.025509569445823978,0.006131603195487157,3
500,0.1,1,1,5.763362288641259e-4,-4.247660119608899e-4,0.017693420489023413,0.4342933003705041,4
500,0.1,1,2,0.168228333656104,-0.007257070971389015,0.017693420489023413,0.32044054933410715,6
500,0.1,1,3,0.061865315904543514,-0.004400838347075988,0.017693420489023413,0.10379325885079409,1
500,0.1,1,4,5.807903427598819e-4,-4.2640421787762346e-4,0.017693420489023413,0.03072832419583095,5
500,0.1,1,5,0.04463812251093363,-0.0037382191561531157,0.017693420489023413,0.029227487891650878,2
500,0.1,1,6,0.7241111013567948,0.015056166251046475,0.017693420489023413,0.006152850408103854,3
500,0.2,0.01,1,0.28133676485103704,-0.003510102044982558,0.006617691198722621,0.12117588502087984,6
500,0.2,0.01,2,2.6001772828415366e-4,1.067107021718638e-4,0.006617691198722621,0.06508079827008538,1
500,0.2,0.01,3,0.23089423868975748,-0.0031798969492140236,0.006617691198722621,0.04331888835310075,5
500,0.2,0.01,4,0.023064354757186843,0.0010050256654293062,0.006617691198722621,0.02633332592003208,4
500,0.2,0.01,5,0.007249200572085591,-5.634450344056199e-4,0.006617691198722621,0.021791590358659012,2
500,0.2,0.01,6,0.4571954234016489,0.004474633142383124,0.006617691198722621,0.005957729924459455,3
500,0.2,0.02,1,0.0018325971688371607,8.483102915630884e-4,0.01981623893717302,0.12292306766259377,6
500,0.2,0.02,2,0.7389561069129021,-0.017034545533889934,0.01981623893717302,0.06778832669678457,1
500,0.2,0.02,3,0.16963071801826843,-0.008161565687899372,0.01981623893717302,0.043331303864793905,5
500,0.2,0.02,4,0.05280885512330879,-0.004553806852705613,0.01981623893717302,0.04104820715643927,4
500,0.2,0.02,5,0.010624771561230656,-0.0020425891977010778,0.01981623893717302,0.023216232790196887,2
500,0.2,0.02,6,0.02614695121545277,-0.0032042895870973667,0.01981623893717302,0.005982628005781186,3
500,0.2,0.05,1,0.2639524478129929,0.010977061259702011,0.02136600083089464,0.12954217932108436,6
500,0.2,0.05,2,0.003255070933483288,-0.001218999337125114,0.02136600083089464,0.08262688138549841,4
500,0.2,0.05,3,0.09564600912389087,-0.006607796624342617,0.02136600083089464,0.07017845737319255,1
500,0.2,0.05,4,0.01158999827946083,0.002300196438592946,0.02136600083089464,0.04335528002929642,5
500,0.2,0.05,5,0.42002779098021703,-0.01384720921996237,0.02136600083089464,0.024712424734275585,2
500,0.2,0.05,6,0.2055286828699551,-0.009686334454086749,0.02136600083089464,0.006039702378513837,3
500,0.2,0.1,1,0.15882257617790915,-0.004548541326584613,0.011413425985412251,0.14348786541831676,6
500,0.2,0.1,2,0.3515246106720215,-0.006766964447495028,0.011413425985412251,0.12469664945677846,4
500,0.2,0.1,3,5.554579065411516e-4,2.689933869997895e-4,0.011413425985412251,0.0811159176402588,1
500,0.2,0.1,4,0.459951616982782,0.007740555017373021,0.011413425985412251,0.04337202872490085,5
500,0.2,0.1,5,0.01003393193396959,-0.0011432773567634526,0.011413425985412251,0.02594565862584493,2
500,0.2,0.1,6,0.019111806326776625,-0.0015778542890449428,0.011413425985412251,0.006078992296707842,3
500,0.2,0.2,1,0.350724313865672,0.016510004965936048,0.027878170300618673,0.19188134322675268,4
500,0.2,0.2,2,0.03350769117565716,0.005103128670727756,0.027878170300618673,0.16541002944816166,6
500,0.2,0.2,3,5.392961072042324e-6,6.474077731313074e-5,0.027878170300618673,0.08931495057335982,1
500,0.2,0.2,4,0.5201944868966764,-0.0201069935837093,0.027878170300618673,0.04338381296998673,5
500,0.2,0.2,5,0.09412864348093765,-0.008553131846768211,0.027878170300618673,0.02696114967635855,2
500,0.2,0.2,6,0.0014394716199848901,-0.0010577080756454988,0.027878170300618673,0.0061055551813184224,3
500,0.2,0.5,1,0.11130087584736224,0.008753083646901232,0.026236855763644693,0.3069695562971849,4
500,0.2,0.5,2,0.22158645131612742,-0.012350467266364292,0.026236855763644693,0.23386256171852263,6
500,0.2,0.5,3,0.417057265271419,0.016943753840128653,0.026236855763644693,0.09659379107596884,1
500,0.2,0.5,4,0.0130114209070862,0.00299277557531788,0.026236855763644693,0.043398193112254395,5
500,0.2,0.5,5,0.13060906227690103,0.009481967086550733,0.026236855763644693,0.028127268538126197,2
500,0.2,0.5,6,0.10643492438110416,-0.00855960779858429,0.026236855763644693,0.0061319444908576595,3
500,0.2,1,1,0.02384451016007984,-0.0035455450400198596,0.022960894555508062,0.4342898070566112,4
500,0.2,1,2,0.14647374187713907,0.008787567871140435,0.022960894555508062,0.32071958435933373,6
500,0.2,1,3,0.7418937132878437,0.019776965212645443,0.022960894555508062,0.10376912235545915,1
500,0.2,1,4,0.034443331635311096,-0.0042612928442621045,0.022960894555508062,0.04341028853777158,5
500,0.2,1,5,0.010927393792461926,0.0024001981750617933,0.022960894555508062,0.029253050425715996,2
500,0.2,1,6,0.04241730924716427,-0.004728902521952974,0.022960894555508062,0.006153183037080048,3
500,0.5,0.01,1,0.05008316101294938,-0.0048284357639579965,0.02157548624783,0.1271373550439036,6
500,0.5,0.01,2,0.09642354805031565,0.006699650479965407,0.02157548624783,0.07182105024949241,1
500,0.5,0.01,3,0.008790423253260644,0.002022858410544662,0.02157548624783,0.06828835308856629,5
500,0.5,0.01,4,0.8091322524721988,-0.019407533683186786,0.02157548624783,0.025479509589190392,2
500,0.5,0.01,5,0.03204482526705258,-0.003862242567784838,0.02157548624783,0.022063637059142327,4
500,0.5,0.01,6,0.003525789944223041,0.0012811170455434369,0.02157548624783,0.006013250373869086,3
500,0.5,0.02,1,0.10923884111685471,-0.006224770234118252,0.018833662496141074,0.12907456185725394,6
500,0.5,0.02,2,0.38199988576302435,0.011640359681403725,0.018833662496141074,0.07397852440111198,1
500,0.5,0.02,3,0.011834324898282959,0.0020488328443105798,0.018833662496141074,0.06831610572484555,5
500,0.5,0.02,4,0.011793023397490617,-0.0020452545315847123,0.018833662496141074,0.0371665446936448,4
500,0.5,0.02,5,0.0528015761014424,-0.0043277107534291604,0.018833662496141074,0.024346672066157926,2
500,0.5,0.02,6,0.432332348722905,-0.012383506876095188,0.018833662496141074,0.0060229565874782695,3
500,0.5,0.05,1,0.1473399173849193,0.007603127868109059,0.01980761031974581,0.13511851994475227,6
500,0.5,0.05,2,0.03869814413432875,-0.003896522176969927,0.01980761031974581,0.08167369504148643,1
500,0.5,0.05,3,0.06141821245775425,0.004908860264216258,0.01980761031974581,0.06862242556700214,5
500,0.5,0.05,4,0.7052513502044192,-0.01663428149442884,0.01980761031974581,0.06795860848962444,4
500,0.5,0.05,5,0.001144876939296688,-6.702109008520736e-4,0.01980761031974581,0.025265340346778895,2
500,0.5,0.05,6,0.046147498879281795,0.0042550646932033405,0.01980761031974581,0.006052582005704343,3
500,0.5,0.1,1,0.0066445203799168386,-0.0019135559668109696,0.023475202643320047,0.14854395750939706,6
500,0.5,0.1,2,0.2090254560341426,-0.010732698753035516,0.023475202643320047,0.1165349266341894,4
500,0.5,0.1,3,0.1411058324637777,0.008818238334126812,0.023475202643320047,0.08283271897287692,1
500,0.5,0.1,4,0.1270544097684378,-0.008367663777077676,0.023475202643320047,0.06842331540163686,5
500,0.5,0.1,5,0.2770368007301809,-0.012356005174758584,0.023475202643320047,0.026156707469502345,2
500,0.5,0.1,6,0.23913298062354424,-0.011479661663179375,0.023475202643320047,0.006082418104542673,3
500,0.5,0.2,1,0.5518631272527171,-0.010085609115337395,0.013576456846377887,0.18885355010926502,4
500,0.5,0.2,2,0.14263557957052453,0.005127437544464471,0.013576456846377887,0.16693500841941633,6
500,0.5,0.2,3,0.10708576280595473,0.004442754452987575,0.013576456846377887,0.0900551881229885,1
500,0.5,0.2,4,0.03701809557306005,-0.002612122136855485,0.013576456846377887,0.06846593505436104,5
500,0.5,0.2,5,0.07281901482193155,-0.0036636066868489404,0.013576456846377887,0.027040551872269437,2
500,0.5,0.2,6,0.08857841997581192,-0.004040642320038329,0.013576456846377887,0.006106947584833935,3
500,0.5,0.5,1,0.11897674650236213,-0.007153759286723578,0.020739738602044134,0.3064459845029664,4
500,0.5,0.5,2,0.4623704421673034,-0.014102571490919,0.020739738602044134,0.23594218648908122,6
500,0.5,0.5,3,0.14626184306141016,0.007931746017642962,0.020739738602044134,0.09675148674600804,1
500,0.5,0.5,4,0.263651287219622,0.010649230476313361,0.020739738602044134,0.0685150587473537,5
500,0.5,0.5,5,0.008734897190311222,-0.0019383499045900953,0.020739738602044134,0.028147921578360553,2
