interval,ebar,s,wmax,lmax,lmin,lmax_m,lmax_lo,lmax_hi,lmin_m,lmin_lo,lmin_hi,ebar_m,ebar_lo,ebar_hi,s2_m,s2_lo,s2_hi,nch,z
0.05,-0.005290113305336908,0.04586377671359399,0.09320307349321011,1.059752619418107,0.9110084798360565,1.068460115785169,1.038500216382399,1.10405291773945,0.90622230032102,0.8822513035994664,0.9354779487554106,-0.00566557232387697,-0.01939287507989214,0.0080126061086864,0.00280797651509387,0.00171831025793436,0.00419600878963157,2000,1
0.1,0.00336192948925684,0.049145637279808814,0.0873801275011115,1.0818057876535607,0.9163287076795793,1.088449153979104,1.056770616633562,1.117800547966816,0.91120058245548885,0.8803701388670999,0.937224807896982,0.00300282150728423,-0.00715155149070716,0.01573092769950479,0.00309593426238259,0.00183978927107825,0.00461700426699718,2000,1
0.2,-2.7633749284301415e-5,0.030522319881601066,0.051521576033502436,1.0371030034365993,0.9497831571879044,1.055311567021058,1.029518990075781,1.080953724122883,0.9390999691109416,0.917014287137926,0.9657068553011822,-3.8696105302286e-4,-0.01120280479935556,0.01256370232641904,0.00161563064926698,8.8112107125304e-4,0.00237832884694055,2000,1
0.5,-0.008585103890716905,0.03255426848829188,0.060364391777886293,1.0353658489671058,0.9414214248483034,1.051241380049408,1.02662195457098,1.07662222098674,0.9286095722238936,0.8928992826317781,0.9545973718266472,-0.00899268972234067,-0.02496404690608316,0.00539881224584029,0.00182312503799314,8.7767800973743e-4,0.00297488386451521,2000,1
1,-0.004876683374768411,0.04140261290305547,0.07200258714191353,1.0635011990015928,0.9305284883988375,1.075423345436636,1.03181048236824,1.125205730803072,0.9214873549892656,0.887154719020095,0.95093425622392,-0.00534488442336832,-0.022144149978943,0.01477792250293379,0.00256551823569243,9.3998610727883e-4,0.0042059796174618,2000,1
0.01,0.0018830786261474829,0.027218250183303216,0.04076203491515274,1.0391073480146822,0.9600575629466068,1.055315733384184,1.03256974997463,1.078395057019826,0.9474297795251096,0.9207651098475672,0.9712267355484392,0.00154720468448246,-0.00877269709450144,0.01304623550938728,0.00137944864213567,6.4912163527694e-4,0.00237461587296988,2000,10
0.02,-0.0077516478994496575,0.03423303441823496,0.0529926318272923,1.0522510372062666,0.9483870003357665,1.060493493752851,1.034106161485599,1.080906280595158,0.9345754719371484,0.9136669040204868,0.953819524089494,-0.00809883017405137,-0.02240936689583561,0.00374108425580042,0.00182928038014998,0.00113405320351261,0.00264798165368456,2000,10
0.05,-0.00943192462786909,0.0282095639943045,0.06409697241079187,1.0202799922715828,0.9379140433347822,1.040908459386346,1.021855059732346,1.063953077283843,0.9299467782255004,0.9032426314215642,0.9491539972997244,-0.00977709274245326,-0.02235083243402357,6.9482537336396e-4,0.00145796697243006,7.8943233671442e-4,0.00257380693991841,2000,10
0.1,-3.707775845393782e-4,0.029924548173245524,0.04604867394114395,1.0469066738821886,0.9549954776657587,1.060795598978891,1.036596554612996,1.092891452756566,0.942536060567894,0.9095848115533708,0.9632689819066972,-7.3898836760795e-4,-0.00972698214082779,0.0119457297850899,0.00160403358345655,9.0309282980312e-4,0.00257927571932313,2000,10
0.2,-0.012133456806647827,0.03941674770051871,0.06456685448323642,1.05705289516577,0.9374734378647377,1.065006670348571,1.02982779263682,1.088126287708848,0.9254656664868676,0.9015534805709756,0.9482450652942168,-0.0125065697967252,-0.02507091302820224,0.00281621771649542,0.00225440222874491,0.00130543324967868,0.00342909926095718,2000,10
0.5,0.0033531585679161015,0.026277468134300687,0.04298779302614633,1.0439251516058037,0.9664643661223045,1.059373627133223,1.032971198770542,1.084346565737939,0.9479004401503376,0.9229728197424248,0.9787503007127256,0.00294227071951003,-0.01391440207518244,0.01896708146195047,0.00145763246997398,7.6780507407779e-4,0.00221764276878553,2000,10
1,-0.0013409399626780618,0.034227725208454816,0.04934030314740922,1.0505778048487877,0.9527167910399796,1.064545402256989,1.039002950169002,1.091230822008426,0.9349166504818232,0.8905246081851157,0.9685590715066634,-0.00180756340105088,-0.02102263627183536,0.01317393680979585,0.00204533399775332,0.0010599047667559,0.00359766243157176,2000,10
0.01,0.00574154769175492,0.07701894611471892,0.13333868741589033,1.1426369295517986,0.8807533189515537,1.146916504679538,1.118181192418509,1.182270562021901,0.8774570930339014,0.8512807326305312,0.9069536743751424,0.0053871720919575,-0.00772216438257325,0.0151847287478159,0.00660955463795572,0.00463718546839743,0.00895848016979265,5000,0.05
0.02,-0.0013160501106270217,0.07695769953252703,0.13401015959141743,1.1434044361075333,0.8851111070478237,1.147181274509646,1.113390038605093,1.171988810856469,0.881371990132764,0.8518508179532828,0.9080573152283632,-0.00167626824220375,-0.01419508192358534,0.00811655787514518,0.00661285697201966,0.00480120261279515,0.00883152625639419,5000,0.05
0.05,-0.0034872066618075134,0.04890890201192509,0.08307219169074877,1.086620250669867,0.9313038573007153,1.091924763456301,1.06452614228222,1.117928320930855,0.9234621136054332,0.8917466161233998,0.953333005845986,-0.00383172503469659,-0.01456096976809215,0.00674046498818703,0.00304752212236686,0.0020367108130014,0.00445266399712633,5000,0.05
0.1,0.004097297837108745,0.040028615751200806,0.06169140931289632,1.0610764617547224,0.9401729706532079,1.072517589161073,1.049687196067226,1.093447249083317,0.9322080056642738,0.9073162403029836,0.9554536043201168,0.00374201085135289,-0.00760643347374724,0.01309034081480171,0.0022844806768269,0.00138381416475462,0.00330002284646012,5000,0.05
0.2,-0.0047886539488952926,0.03225656632635804,0.05769508144362141,1.0341262611065687,0.9439377276890375,1.054235037067713,1.024921551275217,1.082767630408489,0.9335810629126388,0.903721807697997,0.9581877739001328,-0.00516336421005776,-0.01877337666095654,0.00982723895538904,0.00173827034927573,9.5100292809316e-4,0.00272635660848555,5000,0.05
0.5,0.0015163215247269404,0.026218905212687525,0.04438739318784016,1.0453872523563374,0.9621322522352069,1.059346441106801,1.029422259820408,1.090556278861851,0.9466114180682216,0.9194536529861642,0.968455894530184,0.00111761480197212,-0.01299926927809818,0.01402635405130599,0.00144269589890698,7.4670452007014e-4,0.00244045841850091,5000,0.05
1,-0.007426201392871384,0.03295901479663711,0.06175981331600629,1.034730072193024,0.9401086612579346,1.053092922630347,1.021234921595023,1.086306817883864,0.9272763534646457,0.8997933150482181,0.952845459463362,-0.00788146158545136,-0.02747099023507336,0.00981669155961514,0.00192652585045563,8.416206902087e-4,0.00314071425356132,5000,0.05
0.01,-0.0025452903036908476,0.0683860865577253,0.11666755307983667,1.118386472657518,0.8898809821854519,1.12190613637244,1.096121541992459,1.155362300748964,0.8863329469463711,0.8551308703614934,0.9120193558637764,-0.00287346129078793,-0.01394006139865414,0.00847871061012567,0.00530342559241665,0.00371129646858847,0.00762561610722342,5000,0.1
0.02,0.009437563921768938,0.06687637478401554,0.11644490008289225,1.123495604247041,0.8951880274847801,1.128245745781173,1.089903107958006,1.16338298014694,0.891549839905199,0.864861970672943,0.9165705939824071,0.00908159342953413,-0.005677421009776,0.01987430638217562,0.00514945300453429,0.00359353464855708,0.00709228356586909,5000,0.1
0.05,-0.0034158238736854063,0.04449593053303193,0.07724181087410141,1.080303273890084,0.9392746124296356,1.086448824874353,1.057436833136683,1.116356417519485,0.9296060401590144,0.9012962530500366,0.9528593461533172,-0.00375992987957445,-0.0144560347038164,0.00839409744161774,0.00263394386495665,0.00181254533558505,0.0036762848869968,5000,0.1
0.1,0.0030675693418999255,0.033234318745752986,0.05531356325353928,1.0568719589341053,0.9585854753273799,1.067819381984686,1.038367162099842,1.091374629250744,0.943288054455817,0.9185480428877422,0.9638455005849385,0.0026973568067926,-0.01156477775615767,0.01396240609625586,0.00180598301172175,0.00107826066695491,0.00268611090515817,5000,0.1
0.2,9.902631834128204e-4,0.032848997040343796,0.05513867391742651,1.0566871394607997,0.9598428339952331,1.066385385333512,1.043439261841692,1.093304223467939,0.9426732810861502,0.9191460700273988,0.96609446770184,6.2794365411879e-4,-0.01100976259360372,0.01359147347718909,0.00177197502227172,9.2023335518231e-4,0.00275791805518881,5000,0.1
0.5,-0.004613756066200996,0.026792994182866053,0.046373182309980866,1.027245444630031,0.9546856239188408,1.048762232885478,1.028961743317049,1.077287336035211,0.9406658739782956,0.905813612186857,0.9680800513082934,-0.00499614527889337,-0.0200192535430859,0.00931496207831808,0.00142669740101283,7.438538582286e-4,0.00250516907164206,5000,0.1
1,0.008454866881814875,0.041962240937475664,0.07037501392495171,1.0729104621825718,0.9648102407818607,1.092233605273943,1.047942723092178,1.149216910770904,0.9453479091047716,0.9139344188298608,0.9735304843222612,0.00795032103300285,-0.0128507908859555,0.0286541869459728,0.0026703624718435,0.00105598253811327,0.00443505318681729,5000,0.1
0.01,0.00357417109259108,0.06383107302902455,0.11055405760679587,1.1075944513677984,0.8953379290555548,1.112999859724081,1.077968970776797,1.141187687486987,0.8916548235656055,0.8687610889667308,0.918698020801659,0.00322165793727071,-0.0080480514883801,0.01535044535289775,0.0047465857479855,0.00311050965695975,0.00633700221895094,5000,0.2
0.02,0.008181912833908745,0.054795366661114966,0.11470460127225468,1.1215420865285362,0.9325620903920222,1.125803607610809,1.093907730463469,1.158318131489322,0.9267275298293574,0.9021904930876872,0.9444118009721968,0.00783774497844764,-0.00141537114692227,0.02203633484801452,0.0036584763126357,0.0025297810768538,0.00486393222858527,5000,0.2
0.05,-0.001077730281154682,0.042287284129246136,0.0777994084617185,1.0809058163620027,0.9431833337122899,1.08611698123576,1.050920556704068,1.117196199020794,0.934034696220261,0.9114838798870256,0.9546173021959664,-0.00141700973130998,-0.01772796935671907,0.01167547386891375,0.00242076962758255,0.00138921947319149,0.00381102428597616,5000,0.2
0.1,-0.012075475615865312,0.04150330605641059,0.0743852754187334,1.0559337544132499,0.9283139683814148,1.063676927907964,1.034665775134398,1.092672207731724,0.9190094641231316,0.892321859155464,0.9431148147073098,-0.0124360230195028,-0.0256264169153889,2.1505141596965e-4,0.00240792284716798,0.0015073675337003,0.00356723741933651,5000,0.2
0.2,-0.0011739940360044462,0.03622063552358116,0.05433414643210417,1.0510079471969016,0.9471155783300745,1.064154466711327,1.040064620797826,1.093328228060164,0.935801925002444,0.9067787307305494,0.9578762243914632,-0.00153714498698515,-0.01304463488475046,0.00951946319963788,0.00200572649558612,0.00117749401156438,0.00329510761665797,5000,0.2
0.5,0.0044788905215368425,0.024235121788658446,0.03814208966968332,1.0388788363424826,0.9627168528605541,1.057238787639655,1.030237778573527,1.08648313476757,0.9490783246601552,0.9201677965679516,0.9725968550164574,0.00406858241575527,-0.01188926315311146,0.01821051579382844,0.00134966572259426,7.6908792709752e-4,0.0023152526195134,5000,0.2
1,0.0026374035215866497,0.03777073685693464,0.06480509619409495,1.059826404702752,0.937250119191984,1.075090837353763,1.035209616457334,1.147819296542693,0.9297010252492562,0.8918925100716226,0.9580436339295866,0.00216691417056792,-0.01430386249954397,0.02150065817740867,0.00228249082599084,9.3146514698854e-4,0.00469799550498274,5000,0.2
0.01,0.009376362253097736,0.058110623638073025,0.10925784747717887,1.1154499292142783,0.9227333050022613,1.120805951076134,1.095292792691746,1.163103897344222,0.917015892389678,0.8991662053745766,0.9403214011000466,0.00901302301934752,-0.00159670449938244,0.02411276142069313,0.0040698192870084,0.00283537086292118,0.00556865712511662,5000,0.5
0.02,0.0014093228747292445,0.051955685401054524,0.0878815673807472,1.0854090956498013,0.9158693391051804,1.091279785532927,1.065004965733585,1.12424677157995,0.9106709653426052,0.8853609782480891,0.938224211006029,0.00106156549707516,-0.01169784876187501,0.01598084171245961,0.00335775935302917,0.00222837806487851,0.00457126475545556,5000,0.5
0.05,-0.013826899624346826,0.04684324063068803,0.09287544573513837,1.0619406386006363,0.911307000401031,1.068913057707804,1.045297464428424,1.093533381416259,0.9053982933440274,0.87976606170149,0.9284650157409068,-0.01416957747815099,-0.02755151104677319,-0.0022954429964661,0.00284383459320129,0.00181107633738265,0.00375790012404923,5000,0.5
0.1,-0.001757335771712864,0.033206148789007815,0.062267653045452905,1.0446546997278239,0.9396313579368037,1.059046388607132,1.034943383805925,1.080096253017618,0.9322197547743684,0.9022439531601424,0.956699188588731,-0.00212444955542214,-0.01282665607379913,0.01060104796466726,0.00179806490863904,9.1006926723405e-4,0.0029151410893225,5000,0.5
0.2,0.0017120279607105552,0.027817101854535505,0.04564743861114159,1.0467053180161552,0.9656369968742862,1.061267447265009,1.03607584318524,1.095134204768062,0.9487885433747028,0.9260063610172462,0.9729683043594416,0.00134366587095308,-0.01184206917305948,0.01286518594107052,0.00147210033633085,6.8638729541455e-4,0.00280602122830587,5000,0.5
0.5,-0.013889043953240351,0.026073175650394187,0.05163719333339814,1.019802481533735,0.949673352171586,1.039792514831555,1.015568863500218,1.069035035943944,0.9322973719000618,0.9000675356743021,0.956430523563944,-0.01429787988177758,-0.02793390307148283,2.9656664716974e-4,0.00145179846374728,6.2087173385323e-4,0.00280478963409839,5000,0.5
1,0.00799383589014504,0.03518385292451003,0.06292492062485162,1.0649468806833562,0.9551349298638052,1.077891119994258,1.047484717325162,1.112907889019239,0.9392544791358828,0.8945677319550669,0.9730868671961086,0.00749041978028225,-0.01227302681992592,0.02691527023668864,0.00215588370120224,0.0011609820884697,0.00426010092894715,5000,0.5
0.01,0.008821238084328414,0.03955541514312543,0.06856630516350581,1.0709716335461075,0.9418244902819943,1.080536574891993,1.0549769313416,1.107525031314615,0.9357171765529804,0.9116397552080416,0.9612798905993288,0.00848392543705608,-0.00209193779592913,0.01898772484667014,0.00221066383143974,0.00125494297565492,0.00327979634183118,5000,1
0.02,0.0012345379211444786,0.03385617919892878,0.05718282019729192,1.0588493717525445,0.9552089008141408,1.069169824832049,1.047018663060937,1.104989086391902,0.9427159840416084,0.916877767024062,0.9645736789209796,8.7464466071616e-4,-0.01162806603554947,0.01401014527523746,0.00183221225167657,9.3162818214983e-4,0.00282229138236629,5000,1
0.05,0.003659514660530742,0.040638697953541844,0.06792090962779024,1.0702806562357592,0.9457939559131424,1.079086802967041,1.059113506995703,1.106820484113572,0.9363344605077992,0.9090293538869484,0.960429090063596,0.00330058360403084,-0.00859083363323781,0.01544914449471452,0.00233512578512833,0.00132189215531901,0.00335277797398548,5000,1
0.1,-0.0010667301306422888,0.036700003825304535,0.07045997619035854,1.0730016229585757,0.9554991083443483,1.079833603646481,1.051872653229097,1.110130162098474,0.9422548223796252,0.9118204853946432,0.9659345175362426,-0.00142038930141385,-0.0152305485557853,0.01065769538063695,0.00201849169754938,0.00115424889811896,0.00318175174066949,5000,1
0.2,0.005290516353057877,0.030893214359232934,0.05384605528594559,1.0553221283861223,0.9687817857685432,1.066707605051236,1.041028751673398,1.101346892497785,0.9500694689027864,0.9255742582028744,0.9705416805713168,0.00493807920025333,-0.00871092734711471,0.01867996254351995,0.00161838731663033,9.5081166030789e-4,0.00264411381503823,5000,1
0.5,-0.004970253371870852,0.025862254806121015,0.03702149589011489,1.036402214361226,0.9636554204953846,1.053852865875331,1.026379577771789,1.079514195270691,0.9432658805118858,0.9210582219918212,0.962307317853322,-0.00539004002172288,-0.02031623353023847,0.00731308023039859,0.00144729676567812,7.5074359243694e-4,0.00237776821246634,5000,1
1,-0.0033078638977203562,0.01704138019844349,0.026824842445125913,1.0205661578539933,0.9735317480317269,1.04830666907903,1.022197222439525,1.094446092694304,0.9490327027856148,0.9176947035252055,0.9699721423543156,-0.00379220948027235,-0.02213670138000206,0.01605328280941569,0.0011741758085667,5.8591884577568e-4,0.00211148465502572,5000,1
0.01,-0.010190195636877172,0.03333552919365541,0.06221476679836046,1.0372667805997944,0.9396810528270519,1.0509977861061,1.025094988819025,1.071953310940293,0.9285900620368718,0.9017466253661652,0.9539654435408014,-0.01054505144452267,-0.02360514707294165,0.00262925007296702,0.00178692608387158,9.4706282357996e-4,0.00284572935015306,5000,10
0.02,0.006180674420040834,0.029683374423774254,0.04507747944981095,1.0461089087115574,0.9664955361720435,1.063356348615246,1.039339313432685,1.092817028095513,0.950237273769591,0.9293833161083324,0.9714622217090116,0.00582270577895499,-0.00640347148467263,0.02079144317530184,0.00156040554724648,7.7721023966616e-4,0.00304844462429027,5000,10
0.05,0.004913525424275926,0.04226357458589238,0.07666655617398693,1.079682003065843,0.9423885130595497,1.087039470325616,1.060100864056183,1.117679779862039,0.9339826779733506,0.9121991526721096,0.958284134598508,0.00455560993307696,-0.00963489944137615,0.01713166381057299,0.00245688245441731,0.00146120260939448,0.00371269066486507,5000,10
0.1,-0.0023656856392361546,0.031057524054713476,0.04947323661070755,1.0477477970690185,0.9517306293329473,1.059936137293548,1.025966177945673,1.092853444725502,0.941066973985205,0.914145899748251,0.966031079965238,-0.00272107490715002,-0.01465907131597063,0.00771776158786627,0.00163437370556891,7.3011533956325e-4,0.00253769757592494,5000,10
0.2,-0.006088379283363246,0.029990234120868372,0.05103898681983396,1.0382030296874531,0.950241622911296,1.051637488008864,1.02464483798914,1.079855116850969,0.9359857962311132,0.9108266709302484,0.962480518854665,-0.00646025030774452,-0.0166991179373594,0.00697355009539944,0.00160784189087552,7.0589722377597e-4,0.00270372163459393,5000,10
0.5,-0.007779222564816822,0.022515575855355765,0.04585305905305863,1.0204586343370992,0.9551823072719747,1.041975727153772,1.018987534876727,1.073986796555379,0.9396505192747486,0.9141996966142802,0.9637513340749944,-0.00818776601339063,-0.02351621051464442,0.00482171612363625,0.00127360637985416,6.3466582881273e-4,0.00209721861658066,5000,10
1,-0.004539307214327312,0.024862020218130054,0.04179501022980878,1.033889006963827,0.9590663592160645,1.054436511940787,1.027255245181647,1.089147416857472,0.94001603469464,0.9053832916752208,0.9641330578208236,-0.00503434337533715,-0.02377513105796552,0.0103566006719992,0.00154026435407815,6.4223183913133e-4,0.00279424159433767,5000,10
0.01,0.012640306451981586,0.07186702130600245,0.14944810499825423,1.161193209124756,0.9106696518053503,1.16453635320589,1.128920548636516,1.199137273173229,0.9061381673443096,0.8773814569765138,0.9319406020836632,0.01229451827102756,5.2996785622726e-4,0.02540068109413288,0.00582144452368938,0.00392499284171796,0.00788288485243327,10000,0.05
0.02,-0.0022638525145539973,0.06088769097072558,0.10898858735074668,1.1034339451304296,0.8967406516263643,1.108125552455353,1.063742863319421,1.135609665645723,0.8925090048838201,0.8628118922445869,0.9216203723321986,-0.00262077931158254,-0.01506794540027232,0.00931813978617064,0.00439089397636085,0.00297120937100205,0.00637043091729916,10000,0.05
0.05,-0.0042364948605735165,0.03936530563687449,0.07155130092649428,1.0511569661009323,0.9309485178483285,1.061737256486333,1.039159634652373,1.085660213233403,0.923068564883142,0.8977763285566516,0.9458345103199128,-0.00458615454278144,-0.01891859246105757,0.00571189630009279,0.00221658760451592,0.00127082004452505,0.00357471556778297,10000,0.05
0.1,-0.002268471796257635,0.03718985392807432,0.06002554471839474,1.0581313781848058,0.9417404767817076,1.067640936122152,1.04338205237929,1.097083756514456,0.9326229324566252,0.9108990698240031,0.9549882952034048,-0.00262042106299611,-0.01454780570383062,0.01174956938907385,0.00204919813797484,0.00126268911879469,0.00316488900776708,10000,0.05
0.2,0.0034935779470940116,0.0251885794334262,0.04332596558723198,1.044278238146629,0.9643935958791968,1.057823734399229,1.030472073575072,1.083526456059261,0.9498118283248485,0.9283785477367816,0.979738882880941,0.00311399542402055,-0.0091406019611456,0.01851282092329062,0.00135748386077363,5.7284480968692e-4,0.0021573175455815302,10000,0.05
0.5,0.0010953414636583325,0.02735368781204541,0.03936490152272071,1.0401499667156853,0.9663176356857127,1.058391751515741,1.03442217151598,1.086604704655434,0.9464584831011436,0.9233636736897256,0.9667357092709964,6.8528251468371e-4,-0.01647609295097546,0.01453843835876823,0.001514897246626,7.9119379583547e-4,0.00247613381647634,10000,0.05
1,-0.01903643093251054,0.0242674906885402,0.06618020016361534,1.0074362265820624,0.9359621885548622,1.035820803461952,1.012467520035982,1.066743092408012,0.9234142798579326,0.8983352618387244,0.9523303353126692,-0.01952895890113173,-0.0372360570221173,5.8386448159323e-4,0.00148716500709331,8.2948579266111e-4,0.00234567790536051,10000,0.05
0.01,-0.0018673701768595501,0.059305746080555936,0.1010013488948149,1.1062781340152559,0.9081771615406914,1.111584393675806,1.084900211785055,1.141832866559023,0.9036854998521464,0.8775485686715072,0.9363287010587292,-0.00220896623577994,-0.01199188968804861,0.01102010172663908,0.00417230956746691,0.00284494093192069,0.00561425946914939,10000,0.1
0.02,0.0025176591449068146,0.05343346832713671,0.08997025751151037,1.0941417407231286,0.9171606707644346,1.100024902336346,1.070608760011105,1.13557361207054,0.9118185534730634,0.8872150469412217,0.937662370999641,0.00217853951374496,-0.01032088793458228,0.01344919562004899,0.00350501768867357,0.00215466620594223,0.00481016646287103,10000,0.1
0.05,0.003317618938078038,0.043245981352030914,0.07084119477871959,1.0734107491008795,0.9481059931989392,1.081561763650575,1.054870202601268,1.112619839932972,0.9329641263685452,0.9153148074503036,0.9545911568555016,0.0029574050107013,-0.00851967529229145,0.01406111523483784,0.00255937613755724,0.00158061565448902,0.00356103582506578,10000,0.1
0.1,0.0027029361890720622,0.03385031561269491,0.05594150036716344,1.0497076385596154,0.9455944512006254,1.063250112723302,1.037131720954709,1.089095021092868,0.9382185357083824,0.9141395465877322,0.9602337653493284,0.00236292243353118,-0.01242402839550096,0.01368180572175383,0.00178298200748005,0.00102953122124375,0.00274766676697349,10000,0.1
0.2,-0.007275309000122712,0.029531661243622852,0.05492276695476093,1.0438993774880518,0.9465582507066717,1.053091408476635,1.029311879766364,1.080655170481728,0.9352520030720146,0.909390061571445,0.9587024823917036,-0.00763965350235472,-0.0199200716688422,0.00640332256891041,0.00155974594379253,8.3663601167702e-4,0.00256603052787796,10000,0.1
0.5,-0.002198338776442244,0.026371160053635188,0.04105057148983951,1.0303413042178964,0.9597805911860552,1.053529724446314,1.032785156578165,1.077836395135921,0.9410005108928,0.9135882846888024,0.9648295733252228,-0.00264079619683089,-0.01725805574760097,0.01161146275763444,0.00152734945357177,7.8857391075568e-4,0.00230901559437061,10000,0.1
1,0.0067072653189086005,0.0329637695093081,0.06287571521996142,1.0648944808300942,0.9645187918506628,1.077611448897574,1.045218101707009,1.123699342312233,0.9465981332755878,0.916614902598314,0.9742025695805696,0.00622342187963155,-0.01220533612235772,0.02593657604834803,0.0019657810638092,9.0086022078777e-4,0.00370033483285502,10000,0.1
0.01,0.0061183896999240294,0.05790632158830354,0.1163608835714397,1.1234012160308797,0.9265590355271293,1.127763747875467,1.102451376210976,1.158287135855891,0.920313996778547,0.8938448164030122,0.9487508827976102,0.00576845566920005,-0.00704444492138682,0.01819347231279462,0.00401900227809691,0.00268212873056398,0.00550748129927104,10000,0.2
0.02,0.004675999944894016,0.04256670262661832,0.07594746840396194,1.0789058960199076,0.9405994664091967,1.086154106673072,1.062038379402847,1.113432262504283,0.9334599672627816,0.907132342804288,0.9567232653052816,0.00434427762174808,-0.00582595575147135,0.01435481948867514,0.00244939192285183,0.00160401683482018,0.00352646297016157,10000,0.2
0.05,0.0013025073124334665,0.04270632547101616,0.07102220676888328,1.0736050669032329,0.9405655498428778,1.081598378378832,1.053583196169457,1.107427785378503,0.9325474866258048,0.9097951671413524,0.955511938773636,9.6183709049054e-4,-0.01200475227244762,0.01338902219395535,0.00247177181040329,0.00164613151064376,0.00392021952897795,10000,0.2
0.1,0.007610920759982904,0.03421797233934749,0.07460820498371684,1.077461923964787,0.9691290710858748,1.084189584597588,1.056531502994295,1.111161313694989,0.95177924514861,0.9290332011609568,0.9738876403587876,0.00726058899444724,-0.00365927388849725,0.01919171983775382,0.00184099615368602,0.00107987492126529,0.00281514540050881,10000,0.2
0.2,-0.0014260358382415116,0.018120073924917816,0.03110441761788389,1.0204868345630052,0.9693743480310197,1.044683911334955,1.023312518397423,1.071931199717394,0.9522406690971372,0.9319103601292492,0.9736959324916672,-0.00179448625486075,-0.01225869521553917,0.01294481241526668,0.00102607580027677,5.0456205112615e-4,0.00176778723712356,10000,0.2
0.5,-0.00309145035747547,0.02614581161952778,0.041359126138271814,1.0392997403808513,0.9594844921068925,1.053928914000927,1.02414431015063,1.079093330078224,0.94275035272566,0.916583691716842,0.9692492567863952,-0.00350260856208011,-0.02086494184384184,0.01272683748136504,0.00143318544321748,7.4554569993115e-4,0.00255419776424655,10000,0.2
1,-0.009416485811444105,0.025171559767446738,0.04742487527834326,1.0212830030100932,0.9536821155450138,1.046760906424538,1.022065994213197,1.075908640312417,0.935936773403563,0.9120336122949828,0.9581797973145668,-0.00988992045805916,-0.02587867444699139,0.00500988578642646,0.00151782668585515,8.8627753947298e-4,0.00254980162240045,10000,0.2
0.01,-0.0013373109912679633,0.03883062102380577,0.06649128282943172,1.0687516475441599,0.9442704962650983,1.075789075281095,1.049694153709359,1.102161428015463,0.9349354278175328,0.9165777540253373,0.9605364291029148,-0.00169121089369105,-0.01201732713675861,0.00831082087982201,0.00218866557801685,0.0011674267741429,0.00357230709541338,10000,0.5
0.02,0.0024192060513021914,0.038097674075692936,0.05918521505735938,1.060971730483086,0.9449178844556596,1.072232940109886,1.043228663205045,1.103467940970722,0.9375523296067386,0.9122801240131329,0.9663110888493868,0.00207642580921283,-0.00964813677962934,0.01363417430139802,0.00210122442480994,0.00125202731402751,0.00317531873908688,10000,0.5
0.05,-0.01201793050979746,0.04280421663956013,0.06870596343595385,1.068362480413931,0.9336011525988457,1.074464037414518,1.049167947931456,1.104705061419873,0.923262816611152,0.8985960378608535,0.951332095923524,-0.01235555855044285,-0.02559975439156549,9.9817103965568e-4,0.00247047721439604,0.00154055223495395,0.00348934278820525,10000,0.5
0.1,0.007928326213425402,0.028998620847183826,0.05585949405007919,1.0574490954084403,0.9705393094433868,1.069974987106624,1.045283112321378,1.098765159305478,0.9538828666157864,0.9274655974486192,0.97160926883546,0.00756273797597681,-0.00534554403631617,0.02113437021008838,0.00153214025848461,8.2222366769026e-4,0.00245950536164704,10000,0.5
0.2,-0.010924823872375578,0.027481634871512495,0.05406038208718831,1.0257444439247194,0.9473749003008708,1.04380199135785,1.020825678322916,1.066624911809043,0.9339214083333186,0.901235884761818,0.9567797863470644,-0.0112999881733024,-0.02449702565060946,8.4156682795772e-4,0.00146450315423776,8.3550098804192e-4,0.00242459975948924,10000,0.5
0.5,-0.005551578956627232,0.03129842524765618,0.047220992255250546,1.039867933403379,0.9538765749606137,1.056300589626448,1.033225884531335,1.087672331641816,0.9363304579391668,0.9070938015408164,0.9627107587024508,-0.00595211914382743,-0.0213524736603501,0.00689709295353906,0.00173630157432993,9.1849360666533e-4,0.00281407117247159,10000,0.5
1,-0.0018493408927379676,0.023919827168023787,0.03316725751306031,1.0327187616065077,0.9673767450284929,1.053853323507653,1.029326319810417,1.085182674908429,0.942544305343866,0.9069446874613892,0.9740245181093294,-0.00234497778343913,-0.02200160400368095,0.01557931115002604,0.00148775490580896,6.8099334712483e-4,0.0029540410484723,10000,0.5
0.01,0.0010809607011847977,0.04354307753263092,0.07296521160134936,1.0756931146228792,0.9396809879499359,1.082888329093477,1.052051032093982,1.116362069287142,0.9317147044087088,0.9022570886629588,0.9526204312039228,7.4144309913715e-4,-0.01041019861779144,0.01219949909910404,0.00254557489518098,0.00148092935689507,0.00396394185777378,10000,1
0.02,-1.670788161677533e-4,0.03422547268915599,0.0578785947883387,1.0595863485963057,0.9572596070895376,1.068589351690595,1.043436509214114,1.100292660566149,0.943557806422814,0.9241765654360664,0.9656466787829756,-5.0796794302641e-4,-0.01243666917432054,0.01536086778548376,0.00181001907903274,0.00109129002512104,0.0027966678025724,10000,1
0.05,7.704984815081996e-4,0.034219120044506314,0.057589606375211606,1.0592801846598996,0.953745306148772,1.068937300273342,1.040067267087756,1.097821928128567,0.941623025242876,0.9194310969389148,0.9696665117294232,4.1701666553404e-4,-0.01221338007266064,0.01063014549331828,0.00184772888956375,9.6070318948837e-4,0.00280990721966432,10000,1
