interval,r1_m,r1_lo,r1_hi,r2_m,r2_lo,r2_hi,nch,z,n,r2,r2lo,r2hi,r1
0.2,-0.01058314631967535,-0.164416317788852,0.1230826284614833,49.9538860255442,49.75527270149487,50.16252579753287,200,1,50,-9.222794891159403e-4,-0.004894545970102637,0.0032505159506575065,-2.11662926393507e-4
0.1,-0.02776003633702591,-0.2612668610181439,0.1783317192399443,99.93235524506548,99.63658850556784,100.2268604435148,200,1,100,-6.764475493451494e-4,-0.0036341149443215315,0.0022686044351478696,-2.776003633702591e-4
0.05,0.1205643139756125,-0.204276298804195,0.3878783364412834,200.4708977693724,200.1005068154232,200.8402351965205,200,1,200,0.0023544888468620684,5.025340771158682e-4,0.00420117598260239,6.028215698780625e-4
0.02,-0.1549223832566476,-0.6082907251618748,0.3484169401007193,500.3758740332992,499.6458500930557,500.9382822024942,200,1,500,7.5174806659839e-4,-7.082998138886465e-4,0.0018765644049882901,-3.098447665132952e-4
0.01,-0.0971195644276562,-0.7200299197340327,0.4819042490797764,999.3094332304696,998.5116143746436,1000.24118611917,200,1,1000,-6.905667695303874e-4,-0.0014883856253563588,2.4118611917001154e-4,-9.711956442765619e-5
1,0.00161250652983043,-0.05526236166511356,0.06085625783284725,9.92713371622356,9.841864800027508,10.02246736907563,200,10,10,-0.007286628377644044,-0.015813519997249115,0.0022467369075629406,1.61250652983043e-4
0.5,0.00684226897165546,-0.08190930054700696,0.108672472619436,20.01076840591286,19.88172380063737,20.14049166904205,200,10,20,5.38420295642883e-4,-0.0059138099681315115,0.007024583452102551,3.4211344858277304e-4
0.2,0.02417685892397462,-0.0980247130537497,0.1564732340459627,50.05596885895446,49.84398542191056,50.23581552086802,200,10,50,0.001119377179089165,-0.003120291561788835,0.004716310417360425,4.8353717847949245e-4
0.1,-0.03459327728044442,-0.2041510617682476,0.1958125974247444,99.78669168004971,99.45536977573023,100.0554451833519,200,10,100,-0.0021330831995028943,-0.005446302242697709,5.544518335189874e-4,-3.459327728044442e-4
0.05,-0.04486301969424866,-0.3415664567432323,0.249527571961913,200.023329161188,199.6362440035768,200.4903050315898,200,10,200,1.1664580594006324e-4,-0.0018187799821159922,0.002451525157948886,-2.243150984712433e-4
0.02,0.06907046968479462,-0.3527573560167979,0.4515306989485817,499.8845511230624,499.306591753026,500.5307622437625,200,10,500,-2.3089775387519218e-4,-0.0013868164939480065,0.0010615244875249452,1.3814093936958925e-4
0.01,-0.4696240777942981,-1.020582356007608,0.1860231647789507,1000.864697080166,999.888833671224,1001.880318171947,200,10,1000,8.646970801660103e-4,-1.1116632877594679e-4,0.0018803181719471151,-4.696240777942981e-4
1,0.00828562952634303,-0.05177908916695614,0.07089997061777402,10.00941296803227,9.91012993021836,10.08233911196963,500,0.05,10,9.412968032269653e-4,-0.008987006978163903,0.008233911196962929,8.28562952634303e-4
0.5,-0.04407098999455474,-0.1219669022769919,0.05667362952610172,19.98613707859504,19.86986168118038,20.10884321320146,500,0.05,20,-6.93146070248063e-4,-0.006506915940980962,0.00544216066007297,-0.002203549499727737
0.2,-0.00575836593284574,-0.1472082110829147,0.1176070504971554,50.01936763976937,49.83468310408018,50.21264765788028,500,0.05,50,3.8735279538748557e-4,-0.003306337918396407,0.0042529531576056545,-1.1516731865691481e-4
0.1,-0.07725219286403964,-0.2675530499121158,0.1449153281875092,100.1969051563604,99.96536540240348,100.5272038425061,500,0.05,100,0.0019690515636039407,-3.463459759651677e-4,0.005272038425061076,-7.725219286403964e-4
0.05,0.190219156507169,-0.0440329495430213,0.5471402183608468,200.3982476089341,199.9553471310325,200.8423212398102,500,0.05,200,0.001991238044670496,-2.2326434483743718e-4,0.004211606199050921,9.51095782535845e-4
0.02,0.09398140573482466,-0.2897681222216814,0.5306790615395904,500.0606692037483,499.386635245621,500.724739149813,500,0.05,500,1.2133840749672942e-4,-0.0012267295087580177,0.0014494782996259392,1.8796281146964933e-4
0.01,-0.1307346457920044,-0.7252318259426587,0.4494117366312907,1000.310633177851,999.1933767680156,1001.19521890156,500,0.05,1000,3.1063317785084976e-4,-8.06623231984438e-4,0.0011952189015600467,-1.307346457920044e-4
1,0.02191879977597505,-0.04040004343943225,0.08804500082724506,9.975736585812005,9.872777346994434,10.08240800565483,500,0.1,10,-0.0024263414187994936,-0.012722265300556534,0.008240800565483042,0.002191879977597505
0.5,-0.02370177448071823,-0.1132574096020139,0.07184775021240628,20.02692365307074,19.90438381161342,20.15303547909049,500,0.1,20,0.0013461826535370314,-0.004780809419328902,0.007651773954524543,-0.0011850887240359115
0.2,0.06622274656960304,-0.06688425627875093,0.2060163661689068,49.82225529322834,49.63935181074048,49.98518266785329,500,0.1,50,-0.0035548941354331953,-0.007212963785190429,-2.9634664293420876e-4,0.0013244549313920608
0.1,0.1157212776210946,-0.07783679571917829,0.3457999371568564,100.0565196043986,99.79458555131518,100.2980228930461,500,0.1,100,5.651960439860826e-4,-0.002054144486848153,0.0029802289304610152,0.0011572127762109461
0.05,-0.1171727837861772,-0.3989281962210673,0.169457080345037,199.5247953773022,199.1509450518652,200.0004555516712,500,0.1,200,-0.0023760231134889453,-0.004245274740674043,2.277758355928583e-6,-5.85863918930886e-4
0.02,-0.2377149580655703,-0.6665661700470709,0.1947591859638699,500.5369429861852,499.8990065905633,501.1258499535364,500,0.1,500,0.0010738859723704586,-2.0198681887340086e-4,0.002251699907072746,-4.754299161311406e-4
0.01,-0.185953798861144,-0.9057712160394548,0.4552920979394032,1000.370318417451,999.4197560131043,1001.23653835066,500,0.1,1000,3.703184174510543e-4,-5.802439868956011e-4,0.0012365383506600658,-1.85953798861144e-4
1,-0.03297747619606033,-0.103748410644449,0.03368905139520187,10.01820296851035,9.936988005950578,10.11224573017711,500,0.2,10,0.0018202968510350193,-0.006301199404942226,0.01122457301771096,-0.0032977476196060333
0.5,-0.02487721806029033,-0.1067978952748267,0.06390911336646116,19.88223313902742,19.76191121056127,20.02014225605286,500,0.2,20,-0.005888343048628952,-0.011904439471936534,0.0010071128026429843,-0.0012438609030145165
0.2,0.05577916959303623,-0.05275079698643979,0.1727133292093882,49.97227222154875,49.77996500771263,50.11830073577968,500,0.2,50,-5.545555690250614e-4,-0.0044006998457473134,0.0023660147155935007,0.0011155833918607245
0.1,-0.04385326320492971,-0.2835239816626876,0.1774509288828031,100.0334512492022,99.76906175745695,100.2841814141905,500,0.2,100,3.3451249202198774e-4,-0.0023093824254304396,0.002841814141905097,-4.3853263204929706e-4
0.05,-0.1862091779929628,-0.5003524512867683,0.09143960431192928,200.1042524027674,199.7773055791826,200.4986282750969,500,0.2,200,5.212620138370649e-4,-0.0011134721040869655,0.002493141375484509,-9.31045889964814e-4
0.02,-0.0959539113611022,-0.4593987865428564,0.3677680861510592,500.3286467162523,499.5899132672279,500.9658509323277,500,0.2,500,6.572934325046464e-4,-8.201734655441939e-4,0.0019317018646554107,-1.9190782272220441e-4
0.01,0.1032591557363197,-0.5241508558875412,0.7983551961507014,999.9385580481076,999.2245457837035,1000.864954740298,500,0.2,1000,-6.144195189239365e-5,-7.75454216296434e-4,8.649547402979074e-4,1.0325915573631971e-4
1,-0.03197062398365148,-0.0923595112427822,0.03055707536767007,9.959545118086757,9.84393915308278,10.07371222646316,500,0.5,10,-0.004045488191324331,-0.015606084691722089,0.007371222646316067,-0.0031970623983651482
0.5,-0.02201312093086283,-0.1428691551827013,0.07059514501622022,19.92466118791478,19.80771326148356,20.05733776932999,500,0.5,20,-0.003766940604261082,-0.009614336925822031,0.0028668884664995176,-0.0011006560465431415
0.2,0.00296376653127905,-0.1321582481232374,0.14640808069248679,50.03344464338279,49.84644506710212,50.21925556753679,500,0.5,50,6.688928676559236e-4,-0.003071098657957627,0.004385111350735826,5.9275330625580995e-5
0.1,-0.1017073913534705,-0.2662980384707985,0.1073414844609454,99.97987061551804,99.65490561692764,100.3306045985523,500,0.5,100,-2.0129384481959445e-4,-0.0034509438307236406,0.0033060459855229762,-0.001017073913534705
0.05,0.0182340781237449,-0.2520876408515692,0.2631167123244458,200.324194520306,199.8881065924868,200.6780357601259,500,0.5,200,0.0016209726015299353,-5.594670375660415e-4,0.0033901788006296396,9.11703906187245e-5
0.02,-0.1762726156498099,-0.5993747720899677,0.3262651071431313,500.0121196718377,499.1765374035587,500.7549150219118,500,0.5,500,2.4239343675347413e-5,-0.0016469251928825646,0.0015098300438236567,-3.5254523129961976e-4
0.01,-0.2781190821214741,-0.8988529144076107,0.4451182337671833,1000.332021966746,999.5953202574284,1001.157723734161,500,0.5,1000,3.320219667459767e-4,-4.046797425716342e-4,0.0011577237341608981,-2.7811908212147413e-4
1,0.02442527840237273,-0.02670950313930054,0.0802477545449772,9.988375543696913,9.903729075368608,10.07603976066997,500,1,10,-0.0011624456303087616,-0.009627092463139197,0.007603976066997031,0.002442527840237273
0.5,0.01851705322562618,-0.07246509350259389,0.1014653127408115,19.95994203766129,19.83556512912095,20.10042601851327,500,1,20,-0.0020028981169355475,-0.008221743543952442,0.005021300925663663,9.25852661281309e-4
0.2,-0.03031784906929745,-0.1666282783688992,0.1217365967459552,50.06000637988141,49.8544232764087,50.25118598985702,500,1,50,0.001200127597628109,-0.002911534471825905,0.005023719797140336,-6.06356981385949e-4
0.1,-0.012242669437788,-0.1962974786819647,0.2637423360227778,99.99519603487596,99.74433756534468,100.3041761747151,500,1,100,-4.8039651240450176e-5,-0.002556624346553238,0.003041761747150984,-1.2242669437788e-4
0.05,0.02728381411715843,-0.2545618129175999,0.3198470824649982,199.8157860935433,199.4156688087404,200.2185475488032,500,1,200,-9.210695322835472e-4,-0.0029216559562980082,0.0010927377440159702,1.3641907058579213e-4
0.02,0.2809308272806605,-0.1675103040391118,0.7603727253396462,500.378220832646,499.602413056299,501.1309929599023,500,1,500,7.564416652918737e-4,-7.951738874020231e-4,0.0022619859198045322,5.61861654561321e-4
0.01,-0.02488033935964034,-0.5909201959745958,0.9005205458898684,999.0887169588538,998.2254690202568,999.9036733083932,500,1,1000,-9.112830411462935e-4,-0.0017745309797432274,-9.632669160675178e-5,-2.488033935964034e-5
1,0.01157979623476825,-0.04342231260923558,0.07800403635842462,10.00776687661461,9.915088843960715,10.08501396365874,500,10,10,7.766876614609952e-4,-0.008491115603928456,0.008501396365873992,0.001157979623476825
0.5,-0.05713580258458321,-0.1654828291444895,0.02317187578914785,19.97847280289495,19.86471247774315,20.13607068019019,500,10,20,-0.0010763598552525622,-0.0067643761128424185,0.006803534009509615,-0.0028567901292291605
0.2,-0.03663181555209145,-0.1629218194179007,0.09745074579024585,50.10174016370203,49.90374854982386,50.31964415955746,500,10,50,0.0020348032740407085,-0.0019250290035227602,0.006392883191149279,-7.32636311041829e-4
0.1,-0.0596641554261713,-0.2470456566186367,0.1352826424777935,100.1333769635186,99.808094889862,100.4031564488452,500,10,100,0.001333769635186055,-0.0019190511013799094,0.0040315644884518775,-5.96641554261713e-4
0.05,-0.00793937536800332,-0.2487510035920245,0.2411540079427836,200.0211057119774,199.6087366743147,200.4993836755234,500,10,200,1.055285598869915e-4,-0.0019563166284264355,0.002496918377617119,-3.9696876840016604e-5
0.02,-0.1373523357956073,-0.5577815387945244,0.2533521038426215,499.8212300367824,499.1632217965838,500.3545222881786,500,10,500,-3.5753992643516863e-4,-0.0016735564068324216,7.090445763571207e-4,-2.7470467159121457e-4
0.01,0.03187556408314449,-0.5857395731047665,0.6737741669597918,1000.614448905603,999.8003330090198,1001.512402382997,500,10,1000,6.144489056030267e-4,-1.9966699098017404e-4,0.0015124023829971023,3.1875564083144495e-5
1,0.04111699990248408,-0.03492186550373674,0.1148097513881068,10.05545200682263,9.964753475652088,10.1413136456322,1000,0.05,10,0.005545200682262941,-0.0035246524347911645,0.01413136456321995,0.004111699990248408
0.5,0.04301955099406315,-0.02657343596564625,0.1342833209960878,20.02017281841023,19.90564456780585,20.1259282250719,1000,0.05,20,0.00100864092051145,-0.004717771609707433,0.006296411253595036,0.0021509775497031572
0.2,0.09905156485870126,-0.04089688926305408,0.2450531914572049,49.99389945373763,49.82815835540911,50.16238936291207,1000,0.05,50,-1.2201092524732893e-4,-0.0034368328918178426,0.0032477872582414857,0.0019810312971740253
0.1,0.07751078866480014,-0.1197071169201694,0.258411247469186,99.99870508989876,99.72848021296696,100.2817632277658,1000,0.05,100,-1.2949101012349473e-5,-0.002715197870330477,0.0028176322776578555,7.751078866480015e-4
0.05,0.09587102542559583,-0.1546015428854723,0.3844172337547497,199.8549403243533,199.4658741990495,200.2228086191442,1000,0.05,200,-7.252983782335409e-4,-0.002670629004752567,0.0011140430957210512,4.793551271279792e-4
0.02,0.0969767819055592,-0.4376065874589724,0.5513437230823264,500.195691390897,499.6344720981857,500.8577768779717,1000,0.05,500,3.913827817940696e-4,-7.310558036285331e-4,0.0017155537559434553,1.939535638111184e-4
0.01,0.5200587969513024,5.8760334895891e-4,1.080091396758898,1000.85183902985,999.8715217800118,1001.80335092111,1000,0.05,1000,8.518390298499767e-4,-1.2847821998818176e-4,0.0018033509211099474,5.200587969513024e-4
1,-0.077618591687911,-0.14701915494461,-0.01583953627603849,10.04319811446541,9.95354640961569,10.14988469715728,1000,0.1,10,0.004319811446541033,-0.004645359038430996,0.01498846971572787,-0.0077618591687911
0.5,0.06188547189627776,-0.0385035868005082,0.1496044511223608,19.97460356240421,19.83053357316738,20.14111066963167,1000,0.1,20,-0.0012698218797895233,-0.008473321341631035,0.007055533481583387,0.003094273594813888
0.2,0.0691577437827857,-0.1234131772497367,0.2034670321195704,50.14008002482552,49.95047571204313,50.35283116321868,1000,0.1,50,0.002801600496510348,-9.90485759137405e-4,0.007056623264373618,0.0013831548756557141
0.1,0.00519121229330795,-0.2001795447707543,0.1817522663869743,100.2660914848717,99.97245739260228,100.5871419549176,1000,0.1,100,0.0026609148487168888,-2.754260739772363e-4,0.005871419549176027,5.1912122933079495e-5
0.05,-0.05477948112171905,-0.3654137781973005,0.2829275129114417,200.3109258132073,199.8274433410265,200.7380617005721,1000,0.1,200,0.0015546290660364281,-8.627832948674419e-4,0.003690308502860562,-2.7389740560859526e-4
0.02,-0.1231712635424667,-0.6185232443144673,0.2576201869128905,499.3494825401404,498.7810486608422,499.8756666137479,1000,0.1,500,-0.001301034919719224,-0.002437902678315562,-2.486667725041247e-4,-2.463425270849334e-4
0.01,0.8277768102441461,0.2140855332928592,1.484707368627415,1000.147547186655,998.9608903986808,1001.151350415534,1000,0.1,1000,1.475471866549949e-4,-0.0010391096013191436,0.001151350415534047,8.277768102441461e-4
1,-0.06807686540915374,-0.1269025519201647,3.9977702653182e-4,10.06447666263191,9.986333927977071,10.15695268852322,1000,0.2,10,0.006447666263190932,-0.0013666072022928688,0.015695268852321975,-0.0068076865409153735
0.5,0.04055289778499125,-0.05740612812468304,0.1356046649217832,19.96924550371909,19.81806814807762,20.09335034505198,1000,0.2,20,-0.0015377248140454602,-0.009096592596118946,0.004667517252598952,0.0020276448892495623
0.2,-0.1268729524609536,-0.2861563093309363,-0.01416515734680928,49.7024154814546,49.50908249732457,49.92680151666455,1000,0.2,50,-0.005951690370908036,-0.009818350053508618,-0.0014639696667090307,-0.0025374590492190717
0.1,-0.05727145901338612,-0.2446739013514948,0.1725327010660144,100.0340704282468,99.69588792872187,100.3961156123113,1000,0.2,100,3.4070428246812945e-4,-0.0030411207127812867,0.0039611561231129855,-5.727145901338613e-4
0.05,0.03421904057159537,-0.2179462778983209,0.3226087693872925,200.2082376922965,199.8566778963012,200.5859431866371,1000,0.2,200,0.0010411884614824896,-7.166105184940319e-4,0.0029297159331855838,1.7109520285797685e-4
0.02,-0.3056818794936614,-0.8290780275440197,0.1437811075077207,499.9264798375518,499.3151622590208,500.6093251898921,1000,0.2,500,-1.4704032489631924e-4,-0.0013696754819584323,0.0012186503797841919,-6.113637589873227e-4
0.01,0.8029207954883547,0.1690543559432193,1.455307985603038,998.6829870631803,997.631408792492,999.5250217299108,1000,0.2,1000,-0.0013170129368196282,-0.0023685912075079862,-4.7497827008924354e-4,8.029207954883547e-4
1,-0.0201912635491382,-0.08455494254228707,0.03371740455688046,10.0218048900989,9.92695462203671,10.1101062902039,1000,0.5,10,0.0021804890098899854,-0.007304537796329003,0.011010629020389961,-0.00201912635491382
0.5,-0.04613436269845464,-0.1252603950084917,0.05654737036617777,20.01427181721312,19.89423406144633,20.13946986170778,1000,0.5,20,7.135908606561436e-4,-0.005288296927683511,0.006973493085389082,-0.002306718134922732
0.2,-0.04047853375617225,-0.1758830683397957,0.1077370568660253,49.99685924879209,49.71935734408945,50.2142151643006,1000,0.5,50,-6.281502415816931e-5,-0.005612853118210914,0.004284303286012037,-8.095706751234449e-4
0.1,-0.1108343476975807,-0.373479473841049,0.110803099683632,100.0223289377509,99.68859754158302,100.3019583995717,1000,0.5,100,2.232893775089284e-4,-0.003114024584169761,0.003019583995717001,-0.001108343476975807
0.05,-0.1449003569795384,-0.4340827777206693,0.1338247637782544,199.8687503853687,199.5073743698609,200.4027355583768,1000,0.5,200,-6.562480731564513e-4,-0.0024631281506954927,0.0020136777918839943,-7.24501784897692e-4
0.02,0.02817634609185057,-0.5280306417300262,0.5211133975212807,500.1022094959395,499.5063717365412,500.8187631278701,1000,0.5,500,2.0441899187906287e-4,-9.87256526917557e-4,0.001637526255740207,5.635269218370114e-5
0.01,0.2068932468807578,-0.4244265642971264,0.8871501105394024,1000.323021470172,999.524914590064,1001.142503588417,1000,0.5,1000,3.2302147017193583e-4,-4.750854099360158e-4,0.0011425035884169432,2.068932468807578e-4
1,-0.07496767343994143,-0.1432793413187896,-0.01981972657457596,10.03532205614691,9.937805203465183,10.1329308910633,1000,1,10,0.0035322056146909198,-0.006219479653481685,0.01329308910632987,-0.007496767343994143
0.5,-0.01036737429057231,-0.0945336064653,0.07632421642804414,19.83208966817979,19.6984451137154,19.99991548254285,1000,1,20,-0.008395516591010455,-0.015077744314229924,-4.225872857532842e-6,-5.183687145286155e-4
0.2,0.01180127204231324,-0.1256417856370428,0.1690254656944635,50.1068859609685,49.88357254084198,50.37641535786992,1000,1,50,0.0021377192193698935,-0.002328549183160389,0.007528307157398384,2.360254408462648e-4
0.1,-0.123422826080608,-0.3286985418428217,0.1517000454440088,100.1391247231863,99.83603000944036,100.4665024469873,1000,1,100,0.0013912472318629021,-0.0016396999055963146,0.004665024469873158,-0.00123422826080608
0.05,-0.00788199342008864,-0.3061247035909551,0.2586729200293084,199.9003080131157,199.4675196077052,200.2727039931044,1000,1,200,-4.984599344214358e-4,-0.002662401961473937,0.0013635199655219754,-3.94099671004432e-5
0.02,0.1399994209700089,-0.364079877954885,0.6166683721125743,499.7151114739144,498.9327981813055,500.4181428121536,1000,1,500,-5.697770521712053e-4,-0.0021344036373890374,8.362856243071537e-4,2.799988419400178e-4
0.01,-0.4191580579251366,-1.198773259608428,0.3413773022582181,999.284882333022,998.4312431808336,1000.019721709757,1000,1,1000,-7.151176669780712e-4,-0.0015687568191664614,1.9721709757059003e-5,-4.191580579251366e-4
1,-0.0751348633874379,-0.1526081609318056,-0.01496167158495299,9.998301719545116,9.90418830359514,10.098804807324,1000,10,10,-1.6982804548837382e-4,-0.009581169640486054,0.009880480732399999,-0.00751348633874379
0.5,-0.0525788924445591,-0.1423631330225576,0.035154135027607523,20.05628106079654,19.92953358655944,20.16916667362775,1000,10,20,0.002814053039827069,-0.0035233206720279853,0.008458333681387487,-0.002628944622227955
0.2,-0.0889130474138425,-0.2395343499789167,0.05696394600972133,49.98791053848686,49.79247824322855,50.21040433234667,1000,10,50,-2.417892302628566e-4,-0.004150435135429009,0.0042080866469333955,-0.0017782609482768499
0.1,0.04124897306635149,-0.1410456392200894,0.277854527268274,99.91209624940176,99.66443036249254,100.2319390069089,1000,10,100,-8.79037505982394e-4,-0.0033556963750746016,0.002319390069088989,4.1248973066351487e-4
0.05,0.03675610785579381,-0.2918354554544118,0.3610759852686227,200.1747040923121,199.7355062207246,200.5732498027571,1000,10,200,8.735204615606396e-4,-0.0013224688963769937,0.0028662490137854046,1.8378053927896903e-4
0.02,0.4715356609204223,0.06383797270502016,0.842388250866306,499.7421531544049,499.0380876361135,500.3175881180647,1000,10,500,-5.156936911901999e-4,-0.0019238247277729714,6.351762361294089e-4,9.430713218408446e-4
0.01,0.2701496356017531,-0.331604559876594,0.9662083262762228,1000.639672309059,999.7426795856796,1001.489490369413,1000,10,1000,6.396723090591472e-4,-2.573204143203611e-4,0.001489490369412927,2.701496356017531e-4
1,0.00734964563066796,-0.05063375499873767,0.07194139984865339,10.05101120432096,9.929278274676374,10.14459696763593,1000,100,10,0.005101120432095874,-0.007072172532362586,0.014459696763593044,7.349645630667959e-4
0.5,-0.01102514164420647,-0.1069843707423741,0.07246005605789904,20.03818277238479,19.90192224320703,20.2172795430202,1000,100,20,0.001909138619239581,-0.0049038878396485686,0.010863977151009951,-5.512570822103235e-4
0.2,-0.1019476161622374,-0.2151927877694564,0.02127085746034489,49.97033211226044,49.75641042557443,50.15063628948289,1000,100,50,-5.933577547913016e-4,-0.004871791488511357,0.003012725789657722,-0.002038952323244748
0.1,0.0085719053112829,-0.1928640070992842,0.2220496128983858,99.94255564923144,99.64212518387706,100.2354969516818,1000,100,100,-5.744435076856513e-4,-0.0035787481612294947,0.0023549695168179063,8.5719053112829e-5
0.05,-0.2313271276220629,-0.5098988814755743,0.04511935882597124,200.0799968318505,199.48696867713,200.5577836950273,1000,100,200,3.9998415925257547e-4,-0.0025651566143500837,0.002788918475136404,-0.0011566356381103144
0.02,-0.1616878498677281,-0.6624327597419444,0.3476085252929851,500.2393342388777,499.6969773109422,500.8010042780921,1000,100,500,4.786684777553507e-4,-6.060453781155939e-4,0.0016020085561840869,-3.233756997354562e-4
0.01,0.2450867473647992,-0.3222760467853473,0.9546573849572652,999.288783324804,998.4896556331972,1000.206431660614,1000,100,1000,-7.112166751960247e-4,-0.0015103443668027516,2.0643166061407037e-4,2.450867473647992e-4
1,0.0533428603791328,-0.01456243686436982,0.1174671549801503,10.03390526678209,9.95110270891008,10.10571925758789,1000,1000,10,0.0033905266782090493,-0.004889729108991991,0.010571925758788847,0.00533428603791328
0.5,-0.04178547935167964,-0.1659610243112929,0.03961149296312019,19.96305996286273,19.85724805368899,20.08171657194492,1000,1000,20,-0.0018470018568634838,-0.007137597315550415,0.004085828597246044,-0.0020892739675839817
0.2,0.00320095703552466,-0.1451055649270698,0.1611227607226047,49.99996648510586,49.8262796637391,50.19806940308927,1000,1000,50,-6.702978828654338e-7,-0.0034744067252180377,0.003961388061785476,6.40191407104932e-5
0.1,-0.04867154846400248,-0.2714198464866503,0.1725552931494067,100.0334211854346,99.77935231244874,100.2679328860131,1000,1000,100,3.3421185434612255e-4,-0.002206476875512675,0.002679328860131003,-4.8671548464002476e-4
0.05,-0.0974202676492759,-0.4040105074001319,0.1946860331278367,200.084665243405,199.6538414557903,200.4389044353242,1000,1000,200,4.233262170250107e-4,-0.0017307927210484797,0.002194522176620861,-4.871013382463795e-4
0.02,-0.1770919426229921,-0.6252896301594932,0.2591243086748863,500.0053800273014,499.3445882717003,500.7296297423899,1000,1000,500,1.0760054602876323e-5,-0.001310823456599497,0.0014592594847797624,-3.541838852459842e-4
0.01,0.3414569485784869,-0.2937578258918939,0.9571832176641956,1001.266188020643,1000.291556560296,1002.156956827999,1000,1000,1000,0.0012661880206430443,2.9155656029611343e-4,0.0021569568279991014,3.414569485784869e-4
1,-0.00444523551495556,-0.06261148007001482,0.06464400186675938,10.01323744114852,9.926146026594028,10.10138582235177,1000,10000,10,0.0013237441148521434,-0.007385397340597288,0.01013858223517694,-4.44523551495556e-4
0.5,-0.01104375883499716,-0.1060134893037237,0.06827566983009684,19.91997786290193,19.77710862515923,20.0546790078124,1000,10000,20,-0.004001106854903513,-0.011144568742038508,0.002733950390620077,-5.52187941749858e-4
0.2,0.1306867391051231,0.01153248219937655,0.2969821220861414,50.0827795965291,49.90465331290639,50.27741684101714,1000,10000,50,0.0016555919305820677,-0.0019069337418722299,0.005548336820342836,0.002613734782102462
0.1,-0.0209476637749806,-0.2324199559113896,0.1646540323643121,99.81759693392048,99.46251237123062,100.08370049945,1000,10000,100,-0.0018240306607951728,-0.005374876287693842,8.370049945001234e-4,-2.0947663774980598e-4
0.05,0.2042993373714679,-0.0980879658354301,0.6019938537932973,200.033479907346,199.6192664763349,200.5667464354899,1000,10000,200,1.6739953672995078e-4,-0.0019036676183254997,0.0028337321774494217,0.0010214966868573394
0.02,0.1499332294313989,-0.2873552842857934,0.5463685512806985,500.0943690728006,499.3470915318254,500.8502599528392,1000,10000,500,1.8873814560116386e-4,-0.0013058169363491245,0.0017005199056785436,2.998664588627978e-4
0.01,-0.07873956990032079,-0.5959029658309913,0.534525746979551,1000.552656976073,999.659559943252,1001.448023755747,1000,10000,1000,5.526569760729849e-4,-3.404400567479371e-4,0.001448023755747041,-7.873956990032079e-5
1,0.02335209332661077,-0.0322253770807874,0.09066169761505535,9.907325626807255,9.825690369181068,10.00830422220162,1000,100000,10,-0.009267437319274485,-0.01743096308189318,8.304222201620526e-4,0.002335209332661077
0.5,-0.03146314110590508,-0.1439199031858358,0.07490987586821002,20.02978326596364,19.90072256955623,20.16581325444738,1000,100000,20,0.0014891632981819392,-0.004963871522188468,0.008290662722368891,-0.0015731570552952542
0.2,-0.04656232881264517,-0.1649306338008688,0.0777270356486738,49.91317105075927,49.718204526357,50.10013043471679,1000,100000,50,-0.0017365789848146074,-0.005635909472859968,0.0020026086943358834,-9.312465762529035e-4
0.1,-0.03583773927397439,-0.1984921764102507,0.1634641503501007,99.69511359490508,99.44662024515408,99.93392763499648,1000,100000,100,-0.003048864050949174,-0.005533797548459174,-6.60723650035222e-4,-3.5837739273974394e-4
0.05,0.00841527285623423,-0.2650944725659042,0.262941821194514,200.4598653707237,199.9398246737432,200.8005064216665,1000,100000,200,0.002299326853618444,-3.00876631283975e-4,0.004002532108332568,4.2076364281171154e-5
0.02,-0.1167026382147823,-0.5870586422605395,0.3820723910258964,499.7934094396979,499.0390755187158,500.4730180073647,1000,100000,500,-4.13181120604289e-4,-0.0019218489625684176,9.460360147295344e-4,-2.334052764295646e-4
0.01,0.00159788279909488,-0.7079133989689441,0.5658484959433954,999.8915741730956,999.1177712415006,1000.69696425547,1000,100000,1000,-1.0842582690440139e-4,-8.822287584994148e-4,6.969642554699451e-4,1.59788279909488e-6
1,-0.05633945537122005,-0.1205405014365154,0.00620283361409901,10.0220483668108,9.916074865324738,10.1114111636223,1000,1000000,10,0.002204836681080069,-0.00839251346752623,0.01114111636222992,-0.005633945537122005
0.5,0.06638909830893786,-0.0381956559521659,0.1865378268687705,19.98519788620002,19.84412503270025,20.10674859456881,1000,1000000,20,-7.401056899990488e-4,-0.007793748364987474,0.005337429728440535,0.0033194549154468927
0.2,-0.03090955802834729,-0.149335842835881,0.1170437930397139,49.89641051408531,49.66506685349167,50.1440959312602,1000,1000000,50,-0.002071789718293804,-0.006698662930166521,0.0028819186252040385,-6.181911605669458e-4
0.1,0.06074094436429494,-0.1598515012243557,0.2580745735357953,99.9952237182257,99.7727306644785,100.3066241061237,1000,1000000,100,-4.776281774299118e-5,-0.002272693355214961,0.003066241061236985,6.074094436429494e-4
0.05,-0.1901367108005745,-0.4737408212201937,0.09749287369934126,199.9426636970168,199.5946329903792,200.3612349059337,1000,1000000,200,-2.866815149160651e-4,-0.00202683504810397,0.0018061745296684695,-9.506835540028726e-4
0.02,0.2178466867556717,-0.2870721212487697,0.6665939346428085,500.1740442333484,499.5960529426526,500.7633860543814,1000,1000000,500,3.48088466696872e-4,-8.078941146948404e-4,0.0015267721087628416,4.356933735113434e-4
