"nch","z","D","x","S","babs","pabs","sig_abs","zmax","pz","sig_z"
10000,0.2,0.2,89.4427190999916,0.02,0.0017509021797047,"i",FALSE,0.0179557125325261,"i",FALSE
10000,0.2,0.5,141.42135623731,0.02,0.00614143648008619,"S",FALSE,0.0222557364279577,"k_on",TRUE
10000,0.2,1,200,0.02,0.00132701600848476,"N_ch",FALSE,0.0109024262207566,"baseline",FALSE
10000,0.5,0.01,50,0.05,0.00050967486616167,"baseline",FALSE,0.0134292735129972,"N_ch",FALSE
10000,0.5,0.02,70.7106781186548,0.05,0.00111647168314577,"N_ch",TRUE,0.0292326602072723,"i",TRUE
10000,0.5,0.05,111.803398874989,0.05,0.00152293463775497,"S",FALSE,0.0163166478789519,"S",FALSE
10000,0.5,0.1,158.113883008419,0.05,0.00171843073957821,"S",FALSE,0.0128513282581679,"baseline",FALSE
10000,0.5,0.2,223.606797749979,0.05,0.00195889734994797,"S",FALSE,0.0134273913044915,"k_on",FALSE
10000,0.5,0.5,353.553390593274,0.05,0.00479180662144795,"S",FALSE,0.0156039046727699,"S",FALSE
10000,0.5,1,500,0.05,0.00295687595793288,"S",FALSE,0.00920197468932099,"baseline",FALSE
10000,1,0.01,100,0.1,0.00092324197287544,"baseline",FALSE,0.0209298487637914,"S",TRUE
10000,1,0.02,141.42135623731,0.1,0.00047960879418272,"baseline",FALSE,0.0153745161589063,"k_on",FALSE
10000,1,0.05,223.606797749979,0.1,0.00227302124678518,"S",TRUE,0.0252618197787051,"S",TRUE
10000,1,0.1,316.227766016838,0.1,0.0017187935315175,"S",FALSE,0.0172224577477076,"baseline",FALSE
10000,1,0.2,447.213595499958,0.1,0.00141389723758125,"S",FALSE,0.0109304045116455,"i",FALSE
10000,1,0.5,707.106781186548,0.1,0.00054775888654284,"S",FALSE,0.0109974964420754,"k_off",FALSE
10000,1,1,1000,0.1,0.00721626154431596,"S",FALSE,0.0234464125433437,"baseline",TRUE
10000,10,0.01,1000,1,0.00065510178404547,"baseline",FALSE,0.00764987659619468,"k_off",FALSE
10000,10,0.02,1414.2135623731,1,0.00355770419357663,"baseline",FALSE,0.0181437073905586,"k_off",FALSE
10000,10,0.05,2236.06797749979,1,0.00393374142541902,"baseline",FALSE,0.0128471079297608,"baseline",FALSE
10000,10,0.1,3162.27766016838,1,0.00226587813998772,"baseline",FALSE,0.00739552410832427,"baseline",FALSE
10000,10,0.2,4472.13595499958,1,0.00298330089658377,"baseline",FALSE,0.0177788386111094,"k_on",FALSE
10000,10,0.5,7071.06781186548,1,0.00472335341716932,"S",FALSE,0.0154184082226692,"S",FALSE
10000,10,1,10000,1,0.00413067271501273,"i",FALSE,0.0189265550941903,"i",FALSE
10000,100,0.01,10000,10,0.00785756703700107,"baseline",FALSE,0.00824545476495792,"baseline",FALSE
10000,100,0.02,14142.135623731,10,0.00879826777152307,"baseline",FALSE,0.018677930783867,"N_ch",FALSE
10000,100,0.05,22360.6797749979,10,0.00336102288214674,"baseline",FALSE,0.00913312185016969,"S",FALSE
10000,100,0.1,31622.7766016838,10,0.00136576110728711,"S",FALSE,0.0142797363002528,"S",FALSE
10000,100,0.2,44721.3595499958,10,0.0018986366365727,"N_ch",FALSE,0.0146665817736332,"N_ch",FALSE
10000,100,0.5,70710.6781186548,10,0.00293270573899819,"S",FALSE,0.0127441861029445,"k_off",FALSE
10000,100,1,1e+05,10,0.00436832299073296,"baseline",FALSE,0.0177545101572282,"k_on",FALSE
10000,1000,0.01,1e+05,100,0.0395345347523727,"baseline",FALSE,0.0138438244941128,"baseline",FALSE
10000,1000,0.02,141421.356237309,100,0.0193327393510907,"baseline",FALSE,0.0118273116284678,"k_off",FALSE
10000,1000,0.05,223606.797749979,100,0.0125794022578182,"baseline",FALSE,0.0121708037256711,"i",FALSE
10000,1000,0.1,316227.766016838,100,0.0376412004639067,"baseline",FALSE,0.0152534113563201,"k_off",FALSE
10000,1000,0.2,447213.595499958,100,0.0204559201437315,"baseline",FALSE,0.0131521755589691,"k_on",FALSE
10000,1000,0.5,707106.781186548,100,0.0326600450393574,"baseline",FALSE,0.011300429994822,"baseline",FALSE
10000,1000,1,1e+06,100,0.0142214457859694,"baseline",FALSE,0.0220275458365019,"k_on",TRUE
10000,10000,0.01,1e+06,1000,0.064512091743296,"baseline",FALSE,0.0184617314166632,"S",FALSE
10000,10000,0.02,1414213.56237309,1000,0.0518893950677919,"baseline",FALSE,0.0158411811359196,"k_on",FALSE
10000,10000,0.05,2236067.97749979,1000,0.0190600160363291,"baseline",FALSE,0.0208365105684047,"k_on",TRUE
10000,10000,0.1,3162277.66016838,1000,0.0083577324170928,"baseline",FALSE,0.0153864320673883,"i",FALSE
10000,10000,0.2,4472135.95499958,1000,0.0114872525201047,"N_ch",TRUE,0.0269008480001538,"N_ch",TRUE
10000,10000,0.5,7071067.81186548,1000,0.0267290802646351,"baseline",FALSE,0.00841497569921461,"k_off",FALSE
10000,10000,1,1e+07,1000,0.0173073544603004,"baseline",FALSE,0.0188949111412341,"k_on",FALSE
10000,1e+05,0.01,1e+07,10000,0.0156165192373996,"baseline",FALSE,0.0131499776547277,"S",FALSE
10000,1e+05,0.02,14142135.623731,10000,0.324383170884468,"baseline",FALSE,0.0150666044060893,"S",FALSE
10000,1e+05,0.05,22360679.7749979,10000,0.174278447773191,"baseline",FALSE,0.0224852626821454,"i",TRUE
10000,1e+05,0.1,31622776.6016838,10000,0.148701126375943,"baseline",FALSE,0.025543653874102,"i",TRUE
10000,1e+05,0.2,44721359.5499958,10000,0.316491685346945,"baseline",FALSE,0.0122421852660067,"baseline",FALSE
10000,1e+05,0.5,70710678.1186548,10000,0.149762049664582,"baseline",FALSE,0.0198164660825828,"k_off",TRUE
10000,1e+05,1,1e+08,10000,0.142746817570824,"baseline",FALSE,0.00936752548155447,"k_on",FALSE
10000,1e+06,0.01,1e+08,1e+05,1.26486663754994,"baseline",FALSE,0.0236608964167348,"k_off",TRUE
10000,1e+06,0.02,141421356.23731,1e+05,0.296518443048748,"baseline",FALSE,0.0195237133923114,"S",TRUE
10000,1e+06,0.05,223606797.749979,1e+05,2.48824283681324,"baseline",TRUE,0.0306239908403415,"baseline",TRUE
10000,1e+06,0.1,316227766.016838,1e+05,0.587005285179106,"baseline",FALSE,0.0106030841886711,"k_off",FALSE
10000,1e+06,0.2,447213595.499958,1e+05,0.59425948790764,"baseline",FALSE,0.0286487234487074,"S",TRUE
10000,1e+06,0.5,707106781.186548,1e+05,1.52324846783605,"baseline",FALSE,0.0235125138855389,"k_off",TRUE
10000,1e+06,1,1e+09,1e+05,0.949905190343555,"baseline",FALSE,0.0238794442983756,"i",FALSE
10000,1e+07,0.01,1e+09,1e+06,2.01793240491104,"N_ch",FALSE,0.0137317090371224,"N_ch",FALSE
10000,1e+07,0.02,1414213562.3731,1e+06,1.52140720340528,"baseline",FALSE,0.00909108327762799,"k_on",FALSE
10000,1e+07,0.05,2236067977.49979,1e+06,1.62881488112404,"baseline",FALSE,0.0129786115692565,"S",FALSE
10000,1e+07,0.1,3162277660.16838,1e+06,4.25685089953916,"baseline",FALSE,0.016566898545983,"baseline",FALSE
10000,1e+07,0.2,4472135954.99958,1e+06,1.48990308535155,"baseline",FALSE,0.0241444172792914,"S",TRUE
10000,1e+07,0.5,7071067811.86548,1e+06,2.27855345189037,"baseline",FALSE,0.00876397406839173,"baseline",FALSE
10000,1e+07,1,1e+10,1e+06,5.70279462601788,"baseline",TRUE,0.0217047819359505,"k_off",FALSE
