interval_in_tau,param_index,m,lo,hi,se,nch,z
1,1,-1.665587661590025e-5,-5.4367689129518e-4,3.6562080173399e-4,0.021375272220492538,1000,0.05
1,2,0.00245162030306912,-0.00233550585634601,0.00658731772214697,0.2182417118821666,1000,0.05
1,3,0.00364743794147583,-0.00351967150868987,0.01239004522500271,0.43429435721741777,1000,0.05
1,4,5.1622332853055e-4,2.801512928708276e-5,9.4967901925571e-4,0.021713453437067307,1000,0.05
1,5,-0.00311236102120272,-0.00773780747071417,0.00165279332684472,0.22669477824504156,1000,0.05
0.5,0,6.5357656532307e-4,-0.00107926838890627,0.00203742821265184,0.06685553431224418,1000,0.05
0.5,1,2.6046800533114e-4,-1.6989291592489e-4,6.2803780193236e-4,0.020542699290252486,1000,0.05
0.5,2,0.00116244338309242,-0.00155534467153407,0.00402771658462211,0.15459731225152862,1000,0.05
0.5,3,-0.00235497888732939,-0.00920165652900691,0.00459420094186964,0.3070899770248649,1000,0.05
0.5,4,2.0245677983373e-4,-1.9500159256432e-4,6.6990302860299e-4,0.021712927658685044,1000,0.05
0.5,5,-0.00138546204397566,-0.00455116640774557,0.00155723992173364,0.1644526337525657,1000,0.05
0.2,0,-3.195151399928e-4,-0.00166476626022703,0.00112051922426665,0.06604854630136549,1000,0.05
0.2,1,7.680263550449073e-5,-3.3315840535425e-4,4.485749198777e-4,0.019984203708505375,1000,0.05
0.2,2,-2.059007749291e-4,-0.00203387156027449,0.00121333594349411,0.09915448106759775,1000,0.05
0.2,3,2.8311191234055e-4,-0.00360704255651451,0.00445204542910148,0.194122858988933,1000,0.05
0.2,4,4.1662620314168e-4,-4.001179148976515e-5,7.9751530208173e-4,0.02171221579897524,1000,0.05
0.2,5,3.8556086096538e-4,-0.00158360375593449,0.00240558738373306,0.11221897716098668,1000,0.05
0.1,0,9.3749674699326e-4,-2.4551323754268e-4,0.00221131163169483,0.06578573120329469,1000,0.05
0.1,1,-2.8151947428628e-4,-5.8958135128859e-4,9.972372016289084e-5,0.019778093679502836,1000,0.05
0.1,2,7.1878187924181e-4,-8.9393976509331e-4,0.00195701012238837,0.07248292781933992,1000,0.05
0.1,3,-0.00138547672135453,-0.00414681263032474,0.00167484991761024,0.13641786800279562,1000,0.05
0.1,4,-1.107244843300275e-5,-4.0122536691357e-4,4.0893215693358e-4,0.021711405395725306,1000,0.05
0.1,5,-0.0014988670924535,-0.00304530129647672,4.3485242608056e-4,0.08866214681750352,1000,0.05
0.05,0,7.3699109683297e-4,-4.3196305512093e-4,0.00208186691405363,0.06548170336675696,1000,0.05
0.05,1,-1.6313927598308e-4,-5.1810080121053e-4,1.2442508050739e-4,0.01966613528411467,1000,0.05
0.05,2,2.21288430696553e-5,-0.00105827582328326,9.1303074323078e-4,0.055081248614848775,1000,0.05
0.05,3,-7.3206756424375e-4,-0.00254860344234402,9.0320688462504e-4,0.09315990171982418,1000,0.05
0.05,4,2.0849647197135e-4,-2.3774786138645e-4,7.8285740258458e-4,0.021710210663924475,1000,0.05
0.05,5,-5.7308270579072e-4,-0.00187106028477388,8.3528759465158e-4,0.07448710032939354,1000,0.05
0.02,0,-2.7762384556275e-4,-0.00136352148902479,8.6390510952484e-4,0.06487217798282288,1000,0.05
0.02,1,-1.4199170550405e-4,-6.0772130984625e-4,1.9716611551033e-4,0.01955796557276881,1000,0.05
0.02,2,3.116923645876678e-5,-8.1296049629358e-4,6.8790138312645e-4,0.04152820137241607,1000,0.05
0.02,3,6.7131831660738e-4,-2.8666791310259e-4,0.00173341474769736,0.05202477004504758,1000,0.05
0.02,4,1.6426438342173e-4,-2.2607014423724e-4,6.290147417094e-4,0.02170743187855118,1000,0.05
0.02,5,1.879556359841621e-5,-0.00106627665597591,0.00105604839164336,0.06442434363815537,1000,0.05
0.01,0,0.00114262999082479,-2.530218151705492e-6,0.00230607858884511,0.06435356497026548,1000,0.05
0.01,1,7.012627094465912e-5,-2.990571255466e-4,4.2600632528366e-4,0.01950035278245576,1000,0.05
0.01,2,7.6613679351716e-4,-2.4278537596607e-4,0.00146398734342537,0.036314587245581634,1000,0.05
0.01,3,-5.962334972966993e-5,-7.0716401297268e-4,6.3443914384646e-4,0.032356848341845344,1000,0.05
0.01,4,5.8381451880135e-4,1.8615666792868e-4,9.5992514975558e-4,0.021704268017664636,1000,0.05
0.01,5,-0.00144527997115327,-0.00261280134071792,-1.2846595188275e-4,0.06075667487788844,1000,0.05
1,0,1.5836038838091e-4,-0.00131323901292937,0.00151112197745723,0.07021471396323523,1000,0.1
1,1,-1.0867902324703e-4,-5.0329957402777e-4,3.2898547900539e-4,0.021364902178509032,1000,0.1
1,2,0.00243249600957879,-9.8322105411384e-4,0.0065933955456072,0.21829247941557445,1000,0.1
1,3,-6.2236890939586e-4,-0.01120550137019679,0.00776049151949083,0.43429398471657504,1000,0.1
1,4,-2.9648558591058e-4,-8.4036760700443e-4,2.9690773201723e-4,0.030705669747701482,1000,0.1
1,5,-0.00239107813104098,-0.00702609041949088,0.00145003434994071,0.2267429502961178,1000,0.1
0.5,0,2.3718507806137e-4,-0.00155473262602901,0.0015616665638681,0.06687590767339782,1000,0.1
0.5,1,4.219759995837089e-5,-3.9475962425742e-4,4.3693173822083e-4,0.02054639866256858,1000,0.1
0.5,2,7.6532997529616e-4,-0.00230091852621292,0.00455182119906561,0.15474939779405544,1000,0.1
0.5,3,-0.00541859031988024,-0.01059786081175618,1.0596113652202e-4,0.3070823439910753,1000,0.1
0.5,4,1.3857593361263e-4,-4.5592076901241e-4,7.250857271867e-4,0.03070419418284105,1000,0.1
0.5,5,-9.8493891845767e-4,-0.00496974794727907,0.00199698983781875,0.16460829708127395,1000,0.1
0.2,0,6.7934754780683e-4,-6.9439718453117e-4,0.00179925332923331,0.06607634935844466,1000,0.1
0.2,1,1.8713115862616e-4,-2.8708636119757e-4,5.7091500874733e-4,0.0199910002057806,1000,0.1
0.2,2,0.00168557314782918,-2.0988103543017e-4,0.0033455786492334,0.09975640514072097,1000,0.1
0.2,3,-7.0616233069937e-4,-0.00480834360193215,0.00348480788932346,0.1938685067525175,1000,0.1
0.2,4,-1.3441422072859e-4,-9.9174593824514e-4,6.0534433830416e-4,0.030702211730849784,1000,0.1
0.2,5,-0.00202323752002028,-0.00385602148471882,3.8764516992918e-4,0.1127824723572014,1000,0.1
0.1,0,-5.5403911559957e-4,-0.0017414972886543,7.5541462652668e-4,0.06575132703617555,1000,0.1
0.1,1,-1.0892281270384e-4,-4.6034886010892e-4,2.3336103349201e-4,0.01978390304740978,1000,0.1
0.1,2,9.1614911613771e-4,-7.102226641644e-4,0.00251322737757415,0.07373430893684331,1000,0.1
0.1,3,0.00224607395993982,-4.5024498925313e-4,0.0051910492450388,0.1349333373739686,1000,0.1
0.1,4,1.4778990678924e-4,-4.4927214501869e-4,6.7048480056853e-4,0.030700212392971812,1000,0.1
0.1,5,-7.2293341893512e-4,-0.00249952610308036,0.00114100411632079,0.08972263976911893,1000,0.1
0.05,0,1.3606904232556e-4,-0.00141626134440433,0.00135086441381619,0.06547017026929883,1000,0.1
0.05,1,1.8392297652398e-4,-2.2199800799491e-4,5.9105794696382e-4,0.019680453485698444,1000,0.1
0.05,2,5.4515671657036e-4,-7.515970574752e-4,0.00152500713453106,0.056955058385520244,1000,0.1
0.05,3,5.9123775569049e-4,-0.00117132009493843,0.00245446158344583,0.0897757872640815,1000,0.1
0.05,4,-3.4565219019486e-4,-9.5516544602875e-4,2.5671149528878e-4,0.03069706096538429,1000,0.1
0.05,5,-5.1577865008752e-4,-0.00156023077690472,9.6592159215714e-4,0.07594799060394475,1000,0.1
0.02,0,4.8412583886799e-4,-6.8181879688814e-4,0.00187656357587994,0.06496286897171076,1000,0.1
0.02,1,-4.829886158756219e-5,-4.8207100849891e-4,3.7743395556245e-4,0.019583224122389296,1000,0.1
0.02,2,-3.8578979578168e-4,-0.00117798233361331,3.9318021511414e-4,0.04418224462154894,1000,0.1
0.02,3,-7.2774805008984e-4,-0.00186831850422601,1.7060653003943e-4,0.04890157469002741,1000,0.1
0.02,4,3.532752677166159e-5,-4.8770607284282e-4,6.4829953241577e-4,0.030690241241178442,1000,0.1
0.02,5,7.347549482366804e-5,-0.00123305231662504,0.00119501466544466,0.06629742313957813,1000,0.1
0.01,0,3.4499923610535e-4,-0.00111939295094287,0.00162263037213039,0.06461009632336265,1000,0.1
0.01,1,2.3037402677357e-4,-1.4074191660527e-4,6.7427215658079e-4,0.01953646247573598,1000,0.1
0.01,2,9.501138074342849e-6,-8.0322513111474e-4,7.1249153210067e-4,0.03985004230909172,1000,0.1
0.01,3,-2.560669502065061e-6,-6.2098752719268e-4,6.4423828163246e-4,0.030148232201420534,1000,0.1
0.01,4,4.930920142491e-4,-6.669888714083485e-5,0.00112685171987024,0.030683685087188762,1000,0.1
0.01,5,-1.9693102675482e-4,-0.0013062954059794,0.00113842343975575,0.0631901322978505,1000,0.1
1,0,9.8613530294536e-4,-4.9999409736501e-4,0.00211241331483802,0.07022791402487026,1000,0.2
1,1,-5.8297515196631e-4,-0.00108011259828174,-2.4759926278173e-4,0.021364424899227453,1000,0.2
1,2,0.00174264171422808,-0.00225370752449667,0.00489521136391598,0.21839465415446274,1000,0.2
1,3,0.00788781641401994,-9.1903977561308e-4,0.01644927549447713,0.43429251327952256,1000,0.2
1,4,-8.845478438159146e-5,-9.676965395253e-4,8.037261647395e-4,0.04341934047048953,1000,0.2
1,5,-0.00253298641212601,-0.00617231625274025,0.00173827901399179,0.2268477213776902,1000,0.2
0.5,0,-2.9329810294015e-4,-0.0018990536204512,7.561054201187e-4,0.0668681686350288,1000,0.2
0.5,1,2.6638564946195e-4,-1.1715792827548e-4,6.5627577672943e-4,0.02054949153655243,1000,0.2
0.5,2,-0.00110083388361162,-0.004473489249357,0.00212172760975318,0.15504954059758266,1000,0.2
0.5,3,4.6954191451425e-4,-0.00616601008669001,0.00815694916480119,0.3070526816013347,1000,0.2
0.5,4,8.978768126015374e-5,-7.3095624794194e-4,9.4390271690921e-4,0.04341516476332642,1000,0.2
0.5,5,0.00138446936712734,-0.00217113815571409,0.00484437867003187,0.1648986943454727,1000,0.2
0.2,0,-6.336104442197e-4,-0.00203142580740828,7.6663224819869e-4,0.06604130175950759,1000,0.2
0.2,1,5.2100736362422e-4,9.338428666879176e-5,9.169877812492e-4,0.019993619624501212,1000,0.2
0.2,2,-0.00327885727579905,-0.00531359022670385,-0.00128202020704945,0.10082909152807994,1000,0.2
0.2,3,-0.00191305602152717,-0.00588097109844439,0.00153133647523709,0.19310833751263498,1000,0.2
0.2,4,-8.4308753132703e-4,-0.00167401488998949,-3.357628254698685e-6,0.04340991335043022,1000,0.2
0.2,5,0.00407493082447156,0.00171974983356605,0.00655053854636474,0.11375924878856858,1000,0.2
0.1,0,-4.3055752432469e-4,-0.00157750519433249,8.2973265340926e-4,0.06575336802427811,1000,0.2
0.1,1,3.279206306716422e-6,-3.0451798656529e-4,4.0484143932558e-4,0.019794255978472137,1000,0.2
0.1,2,4.067719190329187e-5,-0.00167701618170494,0.00160326899264455,0.07565582447970863,1000,0.2
0.1,3,3.6890443016328e-4,-0.00208015203070932,0.00298860601087757,0.1319367284070111,1000,0.2
0.1,4,-4.7671004204105e-4,-0.00142287806942951,3.8752813296995e-4,0.04340465272506451,1000,0.2
0.1,5,2.2391772032178e-4,-0.00138213680376752,0.00186501831130273,0.0913793555745635,1000,0.2
0.05,0,4.584894923769247e-6,-0.00114881782926905,0.00130645576831682,0.06549700999240553,1000,0.2
0.05,1,-1.5914853373514e-4,-4.9226572608669e-4,2.2799769582057e-4,0.01968204028733759,1000,0.2
0.05,2,4.9188983957372e-4,-5.7368072212667e-4,0.00163351627324508,0.05951483395152229,1000,0.2
0.05,3,7.161320475454e-4,-0.00103181348620045,0.00251647677865329,0.08545214771009668,1000,0.2
0.05,4,2.2700296333707e-4,-6.5083460740596e-4,0.00107749469781127,0.04339680651401575,1000,0.2
0.05,5,-6.2881854226821e-4,-0.00223845475049021,7.9226213055777e-4,0.07797896615056832,1000,0.2
0.02,0,4.1085465053637e-4,-0.00110786817151065,0.00159648884115802,0.06509318628766086,1000,0.2
0.02,1,-4.056375908858195e-5,-4.0375694226183e-4,3.7618825390455e-4,0.01959767695370219,1000,0.2
0.02,2,1.1835995622276e-4,-8.8060614607502e-4,0.00109097206454238,0.04798511714560411,1000,0.2
0.02,3,-2.3690024610828e-4,-0.0012279738623385,6.2623392028633e-4,0.045778805518862764,1000,0.2
0.02,4,-5.238515942454e-4,-0.00148106276878918,4.9433575213878e-4,0.04338070497364583,1000,0.2
0.02,5,-3.2548279778861e-4,-0.00147184319492284,0.00114333569367872,0.06906722802694865,1000,0.2
0.01,0,7.8907212036677e-4,-4.8782191874302e-4,0.00227220744841584,0.06491403723596985,1000,0.2
0.01,1,2.643751780448e-4,-2.4205830563723e-4,7.658647818137e-4,0.019571669126958742,1000,0.2
0.01,2,-0.00121105129589518,-0.00230766035733649,-3.49644430249e-4,0.04452598100288527,1000,0.2
0.01,3,-3.164724585161e-4,-8.9270634291964e-4,1.6737930912931e-4,0.02798059167087233,1000,0.2
0.01,4,8.0546113248478e-4,6.726202138226509e-5,0.00171341724426138,0.043369167975225095,1000,0.2
0.01,5,8.2252137204665e-4,-5.9005071158107e-4,0.00223186941939119,0.06652804631285997,1000,0.2
1,0,-9.8164109729552e-4,-0.00236114370646208,5.8420344023295e-4,0.07026031309000337,1000,0.5
1,1,-3.048353417897264e-6,-4.2055809843712e-4,4.4355370920302e-4,0.021377667616497127,1000,0.5
1,2,-5.5814316883001e-4,-0.0057011576413376,0.00391985185415285,0.2187003241989889,1000,0.5
1,3,0.00563420737032749,-0.00195888925569342,0.01483605233736402,0.43428229396877543,1000,0.5
1,4,-4.1051947347938e-4,-0.00199800504807361,0.00108609132490342,0.06862814109106599,1000,0.5
1,5,0.00114146309071195,-0.00368723377495044,0.00644682314335864,0.22716035727304573,1000,0.5
0.5,0,-1.445181707346769e-5,-0.00149317190381803,0.00156020365467068,0.06688025519826678,1000,0.5
0.5,1,-3.6526391363159e-4,-8.1613475725069e-4,7.931738985116345e-5,0.020547262575021763,1000,0.5
0.5,2,0.00114945421657913,-0.00180361953074878,0.00441867931892818,0.15591273692658508,1000,0.5
0.5,3,-0.00243025014505653,-0.00839891034456179,0.00446731365834374,0.30686611623646864,1000,0.5
0.5,4,-3.5043235455663e-4,-0.00185176426329133,0.00117657434184858,0.06861260331433884,1000,0.5
0.5,5,-0.00131168317587538,-0.0046826212376574,0.001566924908855,0.1657417293761669,1000,0.5
0.2,0,-5.3801637234609e-4,-0.00186116067944076,7.0760191669217e-4,0.06607416735381332,1000,0.5
0.2,1,-2.4375606041986e-4,-5.9876793413707e-4,1.13295103191e-4,0.019997040838128276,1000,0.5
0.2,2,1.8824805812407e-4,-0.00195974753221488,0.00224652348254668,0.10339137258005839,1000,0.5
0.2,3,-3.7176212094878e-4,-0.0045706901605162,0.00467617338076458,0.19011529252986756,1000,0.5
0.2,4,-3.423997670834411e-5,-0.00104003355324944,0.00112005833226464,0.06859395581650908,1000,0.5
0.2,5,1.618368122891702e-5,-0.00234535846667468,0.0021540235979169,0.11613858319013122,1000,0.5
0.1,0,5.487256841145e-4,-7.8184823700973e-4,0.00193811410326309,0.06581597946181049,1000,0.5
0.1,1,-3.804153667870688e-6,-5.2111590644041e-4,3.3654424354194e-4,0.019809422774458373,1000,0.5
0.1,2,7.4705425602876e-4,-0.00136716865116113,0.00215925259317567,0.0794698105339573,1000,0.5
0.1,3,-0.00140145250199974,-0.00459432993539439,0.00164342627637136,0.12537933646919008,1000,0.5
0.1,4,-4.3125686827216e-4,-0.00179299308543655,0.00107976405534127,0.06857607739040482,1000,0.5
0.1,5,-9.97785443346e-4,-0.00278553601643046,0.00137986648199206,0.09471389034549516,1000,0.5
0.05,0,8.3911378943475e-4,-5.0398152056214e-4,0.00194377018803766,0.06558563658503827,1000,0.5
0.05,1,-2.1915117627223e-4,-5.89594352814e-4,1.375452860238e-4,0.01970339501780112,1000,0.5
0.05,2,3.6242874479188e-4,-7.4650756502423e-4,0.00165474724515671,0.06454068435749531,1000,0.5
0.05,3,-9.256309022155e-4,-0.00233795538749692,7.1598659405154e-4,0.07901818815892458,1000,0.5
0.05,4,-8.8852149419618e-4,-0.00237065382292725,3.8649880557361e-4,0.06854943981371861,1000,0.5
0.05,5,-9.3462882969416e-4,-0.00248698693623669,5.7519324642275e-4,0.08207901352635295,1000,0.5
0.02,0,0.00133753820141266,-2.6536073513131e-4,0.00270084800805176,0.06535064768448726,1000,0.5
0.02,1,-3.1707148898173e-4,-7.9453214846591e-4,9.241700886907024e-5,0.01964090747768901,1000,0.5
0.02,2,1.6551364762799e-4,-9.2179510136997e-4,0.00113234428046692,0.05534571661487129,1000,0.5
0.02,3,2.8715506937578e-4,-4.4042508053552e-4,0.00104092229170085,0.041655323958848044,1000,0.5
0.02,4,-7.945473365757034e-5,-0.0011494694272178,0.00134999904409403,0.06850715679408087,1000,0.5
0.02,5,-0.0011430994227487,-0.00250651476214605,7.143040981544e-4,0.07469587699975133,1000,0.5
0.01,0,-0.00117326814570039,-0.00275129909530508,6.99039083758074e-5,0.06520389274028353,1000,0.5
0.01,1,2.5891622370389e-4,-1.9330312914639e-4,6.1110053318484e-4,0.01963133542553002,1000,0.5
0.01,2,-7.3742870454159e-4,-0.00176349860331948,4.9605583448949e-4,0.05250545799811025,1000,0.5
0.01,3,3.7281541387609e-4,-2.1013681123403e-4,8.1646900957959e-4,0.025411888996697194,1000,0.5
0.01,4,-2.2699307729992e-4,-0.0019708560453733,0.00132446729000658,0.0684880767698325,1000,0.5
0.01,5,0.00150228096422866,7.989884208753275e-5,0.0032756788990821,0.0725194612305912,1000,0.5
1,0,5.582298201128e-4,-0.00103779401257532,0.00219166410704598,0.07027246171636475,1000,1
1,1,-7.322384885860063e-5,-6.4738297070855e-4,4.3674801002866e-4,0.021400009040551827,1000,1
1,2,0.00110801435814981,-0.00374811180676174,0.00581291955256656,0.2192045072079942,1000,1
1,3,0.00366714271184406,-0.00424183233802264,0.01131022337333104,0.4342464986211267,1000,1
1,4,-0.00254611042607705,-0.00483103827482161,-4.9161508506449e-4,0.09699939455210667,1000,1
1,5,-0.0013651336630653,-0.00692847677423766,0.00358806567506203,0.22766473985996694,1000,1
0.5,0,-9.4522756467511e-4,-0.00218882077878124,4.7162335058521e-4,0.06692580359882622,1000,1
0.5,1,1.954549063607642e-5,-3.3163223482723e-4,3.6473184878946e-4,0.02057180347369039,1000,1
0.5,2,-0.00449720109647156,-0.00860201394851763,-8.9898561556158e-4,0.1572707275787246,1000,1
0.5,3,-0.00122547594236672,-0.00774010481810439,0.00495694684984044,0.30629500799419634,1000,1
0.5,4,-1.9157373461422e-4,-0.00237099681173043,0.00162892622745403,0.09695732704905313,1000,1
0.5,5,0.0050419787284693,0.00173553269411983,0.00936580078090592,0.1670815591187473,1000,1
0.2,0,0.0011471514730128,-2.9422346359814e-4,0.00243699301878044,0.06617257032133994,1000,1
0.2,1,2.2037071081035e-4,-2.0488762168751e-4,6.6183805880652e-4,0.0200305861855416,1000,1
0.2,2,1.8807293756827e-4,-0.00192908050835547,0.00305110109094283,0.10654247601696636,1000,1
0.2,3,0.00287412731660142,-0.00183051323450575,0.00595300770945703,0.18522468581240012,1000,1
0.2,4,-0.00100637369932512,-0.00323715713317972,0.0010517454345232,0.09691006587365206,1000,1
0.2,5,-7.2175751466764e-4,-0.00346813675051182,0.00157033064011776,0.11910226798515244,1000,1
0.1,0,7.827280903998725e-5,-0.00112152902207848,0.00133764675441392,0.06586877812407962,1000,1
0.1,1,2.854820740427778e-5,-3.1624782612726e-4,4.3782702508964e-4,0.01983606041087998,1000,1
0.1,2,2.5853801743651e-4,-0.00149335280693678,0.00193567740582189,0.08365318240144358,1000,1
0.1,3,0.00117509595141188,-0.00101341822344877,0.00399661620986499,0.11890246416792842,1000,1
0.1,4,-0.00111110401818691,-0.00292904089370603,8.9350396004763e-4,0.09686574061142927,1000,1
0.1,5,-2.3480096967309e-4,-0.00237221341430119,0.00184176115097604,0.0984224786758496,1000,1
0.05,0,-3.8802728797494e-4,-0.00172492849080043,8.4660754633421e-4,0.0656633916155094,1000,1
0.05,1,-5.653038408916454e-5,-4.8754872699176e-4,3.4738820256885e-4,0.019745070161345336,1000,1
0.05,2,3.9236228357458e-4,-8.4724882435529e-4,0.00155813232943966,0.07023341041424708,1000,1
0.05,3,-8.1998304995853e-4,-0.00245347812251056,4.3487662464126e-4,0.07404773848771103,1000,1
0.05,4,-8.8230364658475e-4,-0.00251271446126339,6.4897194266529e-4,0.09680310376526932,1000,1
0.05,5,-2.6812677836206e-4,-0.00176413721101445,0.00124982078879919,0.08685865149314702,1000,1
0.02,0,4.5724043904518e-4,-7.1498749815594e-4,0.00189395124891854,0.06551919575576069,1000,1
0.02,1,-2.1086990488245e-4,-6.470066527422e-4,1.7373455555529e-4,0.01969760100610478,1000,1
0.02,2,-1.5137120002091e-4,-0.00147494449071549,0.00123842708069807,0.0628364576291148,1000,1
0.02,3,-1.6637311769095e-4,-9.1368246887029e-4,5.7726855550072e-4,0.03863405170688935,1000,1
0.02,4,3.2998023852405e-4,-0.00164227928367816,0.00240429704313997,0.09672846792660965,1000,1
0.02,5,-2.9283986629196e-4,-0.00215716611742259,0.00130628352775915,0.0807213607358748,1000,1
0.01,0,-8.3190733364258e-4,-0.00217259473884231,8.0928350074557e-4,0.06541185466742806,1000,1
0.01,1,4.68468992759224e-5,-3.1449613721582e-4,4.0273158151378e-4,0.0196823631203057,1000,1
0.01,2,-8.4241151918818e-4,-0.0020212489019759,3.8787710171038e-4,0.06013580617657271,1000,1
0.01,3,-2.1160150948497e-4,-6.3208485804927e-4,2.3727588465802e-4,0.023867199714766286,1000,1
0.01,4,-6.1445838067717e-4,-0.00265167179613508,0.00144810113274047,0.09670513108610024,1000,1
0.01,5,0.0014576172207461,5.103352296379067e-5,0.00280854254632882,0.07854832636312807,1000,1
1,0,5.5282619353938e-4,-0.00126463091354954,0.00225742644929511,0.07078782498449447,1000,10
1,1,-3.0266945039524e-4,-7.2324772861626e-4,1.3880340229913e-4,0.021667395067836603,1000,10
1,2,0.00245615832876776,-0.00236511807083393,0.00759690973552888,0.22750108301425437,1000,10
1,3,-0.00809740044891446,-0.01636837567354676,6.5774260269332e-4,0.43089403933262865,1000,10
1,4,-0.00353467628133095,-0.01003318169012658,0.0035652051140728,0.30397673309632645,1000,10
1,5,-0.0028268703559888,-0.00809975006877275,0.00203807852448085,0.2360391593368081,1000,10
0.5,0,0.0013776281633676,1.5199125378999e-4,0.00281928605015498,0.06758444558254761,1000,10
0.5,1,-2.9586183353357e-4,-7.6353646541781e-4,2.1908331887767e-4,0.020848995762899947,1000,10
0.5,2,0.00130811173442183,-0.00226042592802583,0.00493832837677259,0.17243938693020378,1000,10
0.5,3,0.0020079365385235,-0.00418286103050894,0.00846957032623714,0.28810972697280407,1000,10
0.5,4,-0.00252480588736373,-0.01011016130294076,0.00441378274337467,0.3032316080941448,1000,10
0.5,5,-0.00223609311724582,-0.00639835850521305,0.00149954175827961,0.18208531546008502,1000,10
0.2,0,5.0295477462038e-4,-7.489559155644e-4,0.00212415132352348,0.06690771685857515,1000,10
0.2,1,-1.706037297097197e-5,-4.2234808839657e-4,3.5130407437254e-4,0.020334414165989637,1000,10
0.2,2,-0.00196527788478912,-0.00501703178274756,6.2910436687183e-4,0.12940535245549076,1000,10
0.2,3,0.00252734532597178,-7.1288465041122e-4,0.00560366442139395,0.1556292347545006,1000,10
0.2,4,-0.0030878820903317,-0.0095052239728118,0.00267281296555569,0.3024204822187384,1000,10
0.2,5,0.00171208299784788,-0.00124778024293938,0.00460397723275662,0.14086700068307273,1000,10
0.1,0,-6.5946500656008e-4,-0.00177451477413395,5.2359083064211e-4,0.06670617742249334,1000,10
0.1,1,-4.790652599429577e-5,-4.3681934110899e-4,3.4529309710405e-4,0.020198186803634874,1000,10
0.1,2,3.280157053319e-4,-0.00185499880028926,0.00290171902954709,0.11430576357945897,1000,10
0.1,3,-9.0226224861809e-4,-0.00265516318802282,0.00106540563713309,0.09561178240253787,1000,10
0.1,4,0.00131530932652272,-0.00487048208431777,0.0063998811877385,0.3017590430763951,1000,10
0.1,5,-6.827473749899692e-5,-0.00260197682162583,0.0023202951689603,0.1267204287909698,1000,10
0.05,0,6.7983743412345e-4,-0.0010259675943614,0.00242101074080949,0.06664986625759965,1000,10
0.05,1,9.280916799201271e-5,-2.1560951016045e-4,4.7361456234974e-4,0.020146643583760546,1000,10
0.05,2,0.0017363534228409,-4.1064531637525e-4,0.00391995979506631,0.10713270228028303,1000,10
0.05,3,-1.6740936062207e-4,-0.00142557857899371,9.0496377547875e-4,0.058149051290647895,1000,10
0.05,4,-9.6356444261783e-4,-0.00666592370905975,0.00465115528456145,0.30131777164780493,1000,10
0.05,5,-0.00210527746234593,-0.00421151251407276,1.4915388369223e-4,0.12005242098874574,1000,10
0.02,0,5.4722715980523e-4,-9.2799373304487e-4,0.00183664270404236,0.06662587509980879,1000,10
0.02,1,2.3270168040807e-4,-1.8550583851256e-4,6.8847710898042e-4,0.020126617264084642,1000,10
0.02,2,4.0680964700614e-4,-0.00165083308541097,0.00261908193800411,0.10183257468892688,1000,10
0.02,3,-3.4278645360229e-4,-0.00102073798569831,1.9637726201654e-4,0.03162205345352069,1000,10
0.02,4,0.00219149007229242,-0.0045700389610201,0.00729891166006421,0.30112169380777215,1000,10
0.02,5,-6.9033071436334e-4,-0.0031547119131873,0.00130521535633549,0.11515815148879822,1000,10
0.01,0,-4.3145510961709e-4,-0.00158318132216643,8.3091982579799e-4,0.06660514933256234,1000,10
0.01,1,-2.373520295566514e-5,-4.5494068688843e-4,4.9299785112152e-4,0.020117682666459625,1000,10
0.01,2,0.00103720088952596,-7.1123123197616e-4,0.00292647976211958,0.09973880839813784,1000,10
0.01,3,2.1734941033431e-4,-1.5600499879429e-4,6.4928732905442e-4,0.02095035437125229,1000,10
0.01,4,0.00331481681409496,-0.00295220449269438,0.00949632675833391,0.3011055816896039,1000,10
0.01,5,-8.4580556614369e-4,-0.00269164456687286,0.00100557117714972,0.11329006578034015,1000,10
1,0,-2.754510281287474e-5,-0.00131033971675613,0.00156023744157118,0.07528765468367579,1000,100
1,1,1.1038944943625e-4,-4.0337710399458e-4,6.1240703363264e-4,0.023703339703131498,1000,100
1,2,0.00429400109542823,-0.00224724917757292,0.00969337961588158,0.2757903955434835,1000,100
1,3,-0.00140439756056263,-0.00858794221384691,0.00826274557258627,0.38414374907193255,1000,100
1,4,0.00353624245898377,-0.01422643455837327,0.02052162297745523,0.9198911083823796,1000,100
1,5,-0.00418495341442917,-0.00952040355422249,0.00278628811470981,0.2848837137605282,1000,100
0.5,0,-5.5343120451401e-4,-0.00226573311372514,0.00129738432858287,0.07282821939886942,1000,100
0.5,1,2.1074456715941e-4,-3.7286979542179e-4,6.8477621609125e-4,0.022811511082147976,1000,100
0.5,2,-0.00167402783883719,-0.00688311241872017,0.00274314466316848,0.2292683668320355,1000,100
0.5,3,0.00327957695057543,-0.00163145812340871,0.00858136514934593,0.23701268804915362,1000,100
0.5,4,-0.00654595860643043,-0.02518906599791873,0.01909974579094139,0.9129229423578118,1000,100
0.5,5,0.00210638467833478,-0.00216685707420289,0.00716274444661379,0.23900809507819676,1000,100
0.2,0,7.0460160004878e-4,-5.3632443451651e-4,0.00218189908491569,0.07221705374336543,1000,100
0.2,1,-6.059683902932293e-5,-5.5746452008815e-4,4.1529485440303e-4,0.022357530664361393,1000,100
0.2,2,3.8359788359278e-4,-0.00422747823962579,0.00460646093415389,0.20182948284438135,1000,100
