timestamp_utc,commit,version,preset,target,source,object,compile_seconds,cpu_model
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_context.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_context.cpp.o,0.144000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reporter_common_base.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_common_base.cpp.o,4.798000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,main_flow.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/main_flow.cpp.o,30.993000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reporter_cumulative_base.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_cumulative_base.cpp.o,6.683000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_test_failure_exception.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_test_failure_exception.cpp.o,1.392000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_singletons.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_singletons.cpp.o,1.027000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_stats.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/benchmark/detail/catch_stats.cpp.o,5.014000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_session.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/catch_session.cpp.o,10.333000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_debugger.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_debugger.cpp.o,1.428000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_fatal_condition_handler.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_fatal_condition_handler.cpp.o,3.361000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_test_case_info.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/catch_test_case_info.cpp.o,3.130000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_test_case_tracker.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_test_case_tracker.cpp.o,3.087000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_leak_detector.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_leak_detector.cpp.o,0.724000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_tag_alias_registry.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_tag_alias_registry.cpp.o,2.430000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_test_case_registry_impl.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_test_case_registry_impl.cpp.o,5.377000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_main.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2WithMain.dir/catch2/internal/catch_main.cpp.o,2.874000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_test_case_info_hasher.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_test_case_info_hasher.cpp.o,1.004000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_interfaces_registry_hub.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/interfaces/catch_interfaces_registry_hub.cpp.o,0.840000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reporter_spec_parser.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_reporter_spec_parser.cpp.o,4.659000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_interfaces_config.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/interfaces/catch_interfaces_config.cpp.o,2.632000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_message_info.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_message_info.cpp.o,1.080000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,path_resolver.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/path_resolver.cpp.o,3.125000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,load_model.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/load_model.cpp.o,27.324000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reporter_multi.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_multi.cpp.o,7.904000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_matchers.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/matchers/catch_matchers.cpp.o,2.902000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_errno_guard.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_errno_guard.cpp.o,0.062000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reusable_string_stream.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_reusable_string_stream.cpp.o,2.537000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_test_spec_parser.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_test_spec_parser.cpp.o,3.458000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,commands.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/commands.cpp.o,0.016000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_decomposer.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_decomposer.cpp.o,3.747000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_translate_exception.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/catch_translate_exception.cpp.o,1.241000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_interfaces_reporter_factory.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/interfaces/catch_interfaces_reporter_factory.cpp.o,0.597000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reporter_tap.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_tap.cpp.o,4.218000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_result_type.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_result_type.cpp.o,0.091000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_matchers_predicate.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/matchers/catch_matchers_predicate.cpp.o,5.252000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_list.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_list.cpp.o,6.607000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_output_redirect.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_output_redirect.cpp.o,1.829000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_commandline.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_commandline.cpp.o,11.190000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_xmlwriter.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_xmlwriter.cpp.o,2.034000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_matchers_floating_point.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/matchers/catch_matchers_floating_point.cpp.o,5.647000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,test_cli_helpers.cpp.o,unknown,tests/CMakeFiles/macrodr_tests.dir/cli/test_cli_helpers.cpp.o,4.495000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_test_registry.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_test_registry.cpp.o,1.156000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_uncaught_exceptions.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_uncaught_exceptions.cpp.o,0.142000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_random_seed_generation.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_seed_generation.cpp.o,1.300000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_lazy_expr.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_lazy_expr.cpp.o,3.355000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_random_number_generator.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_random_number_generator.cpp.o,0.095000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_clara.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_clara.cpp.o,5.145000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_tostring.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/catch_tostring.cpp.o,4.907000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,arguments.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/arguments.cpp.o,0.915000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_textflow.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_textflow.cpp.o,2.226000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,cli_meta.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/cli_meta.cpp.o,8.549000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_startup_exception_registry.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_startup_exception_registry.cpp.o,0.939000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reporter_json.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_json.cpp.o,7.834000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_assertion_handler.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_assertion_handler.cpp.o,4.169000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_console_colour.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_console_colour.cpp.o,4.863000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_polyfills.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_polyfills.cpp.o,0.420000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reporter_console.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_console.cpp.o,8.067000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_exception_translator_registry.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_exception_translator_registry.cpp.o,2.563000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reporter_junit.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_junit.cpp.o,5.822000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_test_spec.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/catch_test_spec.cpp.o,3.683000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,scratch.cpp.o,unknown,CMakeFiles/macrodr_cli.dir/src/cli/scratch.cpp.o,4.038000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,load_experiment.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/load_experiment.cpp.o,9.063000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_reporter_streaming_base.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/reporters/catch_reporter_streaming_base.cpp.o,2.877000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_stringref.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_stringref.cpp.o,1.624000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,command_manager.cpp.o,unknown,CMakeFiles/macrodr_cli.dir/src/cli/command_manager.cpp.o,74.316000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T17:47:33Z,36e31fd9ad409db3d570dc00d822c45f20ea01cb,36e31fd-dirty,gcc-release,catch_floating_point_helpers.cpp.o,unknown,_deps/catch2-build/src/CMakeFiles/Catch2.dir/catch2/internal/catch_floating_point_helpers.cpp.o,0.494000,Intel(R) Core(TM) i7-7700HQ CPU @ 2.80GHz
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,commands.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/commands.cpp.o,0.023000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,arguments.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/arguments.cpp.o,1.897000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,path_resolver.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/path_resolver.cpp.o,7.903000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,immediate_flags.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/immediate_flags.cpp.o,5.770000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,load_experiment.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/load_experiment.cpp.o,14.104000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,cli_meta.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/cli_meta.cpp.o,14.604000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,script_assembly.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/script_assembly.cpp.o,5.720000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,parse_cli_options.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/parse_cli_options.cpp.o,6.379000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,workspace_persistence.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/workspace_persistence.cpp.o,3.511000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,working_directory.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/working_directory.cpp.o,6.130000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,cli_parser.cpp.o,unknown,CMakeFiles/macrodr_cli.dir/src/cli/cli_parser.cpp.o,3.027000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,main.cpp.o,unknown,CMakeFiles/macrodr_cli.dir/src/cli/main.cpp.o,0.037000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,execute_program.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/execute_program.cpp.o,28.029000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,scratch.cpp.o,unknown,CMakeFiles/macrodr_cli.dir/src/cli/scratch.cpp.o,7.900000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,script_loader.cpp.o,unknown,CMakeFiles/macrodr_cli.dir/src/cli/script_loader.cpp.o,6.206000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,load_model.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/load_model.cpp.o,44.035000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,test_cli_helpers.cpp.o,unknown,tests/CMakeFiles/macrodr_tests.dir/cli/test_cli_helpers.cpp.o,9.279000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,simulate.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/simulate.cpp.o,53.846000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,main_flow.cpp.o,unknown,CMakeFiles/macrodr_cli_helpers.dir/src/cli/app/main_flow.cpp.o,41.336000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,catch_amalgamated.cpp.o,unknown,tests/CMakeFiles/macrodr_tests.dir/__/third_party/catch2/catch_amalgamated.cpp.o,35.300000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:03:25Z,ce0e320165c943b38826faa252a66c2e7c0ba2f3,ce0e320,compile-stats-gcc-release,command_manager.cpp.o,unknown,CMakeFiles/macrodr_cli.dir/src/cli/command_manager.cpp.o,81.803000,AMD EPYC 7763 64-Core Processor
2025-09-23T18:59:40Z,01e2d9f2f8894b77a47fa96f86b022599e1db3ea,01e2d9f,compile-stats-gcc-release,commands.cpp.o,unknown,CMakeFiles/macrodr_core.dir/src/core/commands.cpp.o,0.025000,AMD EPYC 7763 64-Core Processor
