i_step,patch_current,i_state,N_state
116,-1004.025089504097,5,1030
116,-1004.025089504097,6,0
116,-1004.025089504097,7,30
117,-1029.122403147618,0,0
117,-1029.122403147618,1,853
117,-1029.122403147618,2,816
117,-1029.122403147618,3,11
117,-1029.122403147618,4,2245
117,-1029.122403147618,5,1025
117,-1029.122403147618,6,0
117,-1029.122403147618,7,50
118,-1025.102552069603,0,0
118,-1025.102552069603,1,1005
118,-1025.102552069603,2,688
118,-1025.102552069603,3,9
118,-1025.102552069603,4,2204
118,-1025.102552069603,5,1027
118,-1025.102552069603,6,0
118,-1025.102552069603,7,67
119,-1040.101847669575,0,0
119,-1040.101847669575,1,1129
119,-1040.101847669575,2,590
119,-1040.101847669575,3,7
119,-1040.101847669575,4,2171
119,-1040.101847669575,5,1007
119,-1040.101847669575,6,1
119,-1040.101847669575,7,95
120,-1017.46687240822,0,0
120,-1017.46687240822,1,1311
120,-1017.46687240822,2,461
120,-1017.46687240822,3,5
120,-1017.46687240822,4,2095
120,-1017.46687240822,5,1016
120,-1017.46687240822,6,1
120,-1017.46687240822,7,111
121,-1008.277555586234,0,0
121,-1008.277555586234,1,1471
121,-1008.277555586234,2,353
121,-1008.277555586234,3,12
121,-1008.277555586234,4,2057
121,-1008.277555586234,5,970
121,-1008.277555586234,6,1
121,-1008.277555586234,7,136
122,-956.1257161647833,0,0
122,-956.1257161647833,1,1629
122,-956.1257161647833,2,279
122,-956.1257161647833,3,8
122,-956.1257161647833,4,1978
122,-956.1257161647833,5,953
122,-956.1257161647833,6,2
122,-956.1257161647833,7,151
123,-952.9103584491019,0,0
123,-952.9103584491019,1,1786
123,-952.9103584491019,2,226
123,-952.9103584491019,3,9
123,-952.9103584491019,4,1846
123,-952.9103584491019,5,947
123,-952.9103584491019,6,2
123,-952.9103584491019,7,184
124,-907.0200767958562,0,0
124,-907.0200767958562,1,1934
124,-907.0200767958562,2,175
124,-907.0200767958562,3,5
124,-907.0200767958562,4,1789
124,-907.0200767958562,5,884
124,-907.0200767958562,6,2
124,-907.0200767958562,7,211
125,-874.5267172368143,0,1
125,-874.5267172368143,1,2084
125,-874.5267172368143,2,155
125,-874.5267172368143,3,9
125,-874.5267172368143,4,1669
125,-874.5267172368143,5,847
125,-874.5267172368143,6,2
125,-874.5267172368143,7,233
126,-820.7561507989336,0,1
126,-820.7561507989336,1,2265
126,-820.7561507989336,2,118
126,-820.7561507989336,3,7
126,-820.7561507989336,4,1568
126,-820.7561507989336,5,798
126,-820.7561507989336,6,6
126,-820.7561507989336,7,237
127,-770.7130514649126,0,1
127,-770.7130514649126,1,2435
127,-770.7130514649126,2,115
127,-770.7130514649126,3,8
127,-770.7130514649126,4,1452
127,-770.7130514649126,5,739
127,-770.7130514649126,6,10
127,-770.7130514649126,7,240
128,-721.1509724292854,0,2
128,-721.1509724292854,1,2648
128,-721.1509724292854,2,95
128,-721.1509724292854,3,8
128,-721.1509724292854,4,1295
128,-721.1509724292854,5,675
128,-721.1509724292854,6,12
128,-721.1509724292854,7,265
129,-638.4087445256234,0,4
129,-638.4087445256234,1,2878
129,-638.4087445256234,2,83
129,-638.4087445256234,3,4
129,-638.4087445256234,4,1175
129,-638.4087445256234,5,579
129,-638.4087445256234,6,16
129,-638.4087445256234,7,261
130,-560.8977971691706,0,4
130,-560.8977971691706,1,3132
130,-560.8977971691706,2,67
130,-560.8977971691706,3,4
130,-560.8977971691706,4,1041
130,-560.8977971691706,5,480
130,-560.8977971691706,6,23
130,-560.8977971691706,7,249
131,-502.4095071585827,0,4
131,-502.4095071585827,1,3407
131,-502.4095071585827,2,60
131,-502.4095071585827,3,0
131,-502.4095071585827,4,846
131,-502.4095071585827,5,442
131,-502.4095071585827,6,33
131,-502.4095071585827,7,208
132,-428.8133038805254,0,6
132,-428.8133038805254,1,3674
132,-428.8133038805254,2,67
132,-428.8133038805254,3,0
132,-428.8133038805254,4,687
132,-428.8133038805254,5,360
132,-428.8133038805254,6,37
132,-428.8133038805254,7,169
133,-343.8814097197064,0,9
133,-343.8814097197064,1,3972
133,-343.8814097197064,2,46
133,-343.8814097197064,3,3
133,-343.8814097197064,4,516
133,-343.8814097197064,5,275
133,-343.8814097197064,6,39
133,-343.8814097197064,7,140
134,-262.3969727891302,0,11
134,-262.3969727891302,1,4253
134,-262.3969727891302,2,25
134,-262.3969727891302,3,1
134,-262.3969727891302,4,377
134,-262.3969727891302,5,182
134,-262.3969727891302,6,46
134,-262.3969727891302,7,105
135,-191.4531486480337,0,12
135,-191.4531486480337,1,4500
135,-191.4531486480337,2,23
135,-191.4531486480337,3,0
135,-191.4531486480337,4,256
135,-191.4531486480337,5,116
135,-191.4531486480337,6,44
135,-191.4531486480337,7,49
136,-140.8885510866708,0,15
136,-140.8885510866708,1,4670
136,-140.8885510866708,2,10
136,-140.8885510866708,3,1
136,-140.8885510866708,4,135
136,-140.8885510866708,5,86
136,-140.8885510866708,6,40
136,-140.8885510866708,7,43
137,-96.2119635237248,0,21
137,-96.2119635237248,1,4805
137,-96.2119635237248,2,4
137,-96.2119635237248,3,1
137,-96.2119635237248,4,76
137,-96.2119635237248,5,43
137,-96.2119635237248,6,36
137,-96.2119635237248,7,14
138,-61.82808600475025,0,26
138,-61.82808600475025,1,4879
138,-61.82808600475025,2,2
138,-61.82808600475025,3,0
138,-61.82808600475025,4,37
138,-61.82808600475025,5,16
138,-61.82808600475025,6,30
138,-61.82808600475025,7,10
139,-36.75069904410987,0,29
139,-36.75069904410987,1,4922
139,-36.75069904410987,2,1
139,-36.75069904410987,3,1
139,-36.75069904410987,4,9
139,-36.75069904410987,5,10
139,-36.75069904410987,6,24
139,-36.75069904410987,7,4
140,-19.86974536520316,0,41
140,-19.86974536520316,1,4933
140,-19.86974536520316,2,0
140,-19.86974536520316,3,0
140,-19.86974536520316,4,4
140,-19.86974536520316,5,4
140,-19.86974536520316,6,16
140,-19.86974536520316,7,2
141,-9.283622092552729,0,47
141,-9.283622092552729,1,4936
141,-9.283622092552729,2,0
141,-9.283622092552729,3,0
141,-9.283622092552729,4,4
141,-9.283622092552729,5,3
141,-9.283622092552729,6,8
141,-9.283622092552729,7,2
142,-3.473440549694203,0,60
142,-3.473440549694203,1,4934
142,-3.473440549694203,2,0
142,-3.473440549694203,3,0
142,-3.473440549694203,4,1
142,-3.473440549694203,5,0
142,-3.473440549694203,6,4
142,-3.473440549694203,7,1
143,-4.942678583249982,0,78
143,-4.942678583249982,1,4920
143,-4.942678583249982,2,0
143,-4.942678583249982,3,0
143,-4.942678583249982,4,0
143,-4.942678583249982,5,1
143,-4.942678583249982,6,1
143,-4.942678583249982,7,0
144,3.008127139748691,0,97
144,3.008127139748691,1,4902
144,3.008127139748691,2,0
144,3.008127139748691,3,0
144,3.008127139748691,4,0
144,3.008127139748691,5,0
144,3.008127139748691,6,1
144,3.008127139748691,7,0
145,1.979585645779976,0,115
145,1.979585645779976,1,4884
145,1.979585645779976,2,0
145,1.979585645779976,3,0
145,1.979585645779976,4,0
145,1.979585645779976,5,0
145,1.979585645779976,6,1
145,1.979585645779976,7,0
146,-1.413772179362848,0,145
146,-1.413772179362848,1,4855
146,-1.413772179362848,2,0
146,-1.413772179362848,3,0
146,-1.413772179362848,4,0
146,-1.413772179362848,5,0
146,-1.413772179362848,6,0
146,-1.413772179362848,7,0
147,0.3887236511169756,0,184
147,0.3887236511169756,1,4816
147,0.3887236511169756,2,0
147,0.3887236511169756,3,0
147,0.3887236511169756,4,0
147,0.3887236511169756,5,0
147,0.3887236511169756,6,0
147,0.3887236511169756,7,0
148,1.269672874706096,0,233
148,1.269672874706096,1,4767
148,1.269672874706096,2,0
148,1.269672874706096,3,0
148,1.269672874706096,4,0
148,1.269672874706096,5,0
148,1.269672874706096,6,0
148,1.269672874706096,7,0
149,2.505266134772951,0,302
149,2.505266134772951,1,4698
149,2.505266134772951,2,0
149,2.505266134772951,3,0
149,2.505266134772951,4,0
149,2.505266134772951,5,0
149,2.505266134772951,6,0
149,2.505266134772951,7,0
