i_step,patch_current,i_state,N_state
558,-35.48780857368025,0,234
558,-35.48780857368025,1,835
558,-35.48780857368025,2,2259
558,-35.48780857368025,3,975
558,-35.48780857368025,4,646
558,-35.48780857368025,5,29
558,-35.48780857368025,6,0
558,-35.48780857368025,7,1
558,-35.48780857368025,8,21
559,-31.38454544978308,0,228
559,-31.38454544978308,1,820
559,-31.38454544978308,2,2351
559,-31.38454544978308,3,842
559,-31.38454544978308,4,700
559,-31.38454544978308,5,37
559,-31.38454544978308,6,0
559,-31.38454544978308,7,1
559,-31.38454544978308,8,21
560,-48.95451776396983,0,223
560,-48.95451776396983,1,815
560,-48.95451776396983,2,2416
560,-48.95451776396983,3,727
560,-48.95451776396983,4,753
560,-48.95451776396983,5,44
560,-48.95451776396983,6,0
560,-48.95451776396983,7,1
560,-48.95451776396983,8,21
561,-44.41849493032312,0,220
561,-44.41849493032312,1,828
561,-44.41849493032312,2,2468
561,-44.41849493032312,3,623
561,-44.41849493032312,4,791
561,-44.41849493032312,5,48
561,-44.41849493032312,6,0
561,-44.41849493032312,7,1
561,-44.41849493032312,8,21
562,-39.39196266798177,0,217
562,-39.39196266798177,1,863
562,-39.39196266798177,2,2540
562,-39.39196266798177,3,448
562,-39.39196266798177,4,850
562,-39.39196266798177,5,60
562,-39.39196266798177,6,0
562,-39.39196266798177,7,1
562,-39.39196266798177,8,21
563,-64.09153249136469,0,217
563,-64.09153249136469,1,877
563,-64.09153249136469,2,2575
563,-64.09153249136469,3,367
563,-64.09153249136469,4,872
563,-64.09153249136469,5,70
563,-64.09153249136469,6,0
563,-64.09153249136469,7,1
563,-64.09153249136469,8,21
564,-64.3834935312248,0,217
564,-64.3834935312248,1,898
564,-64.3834935312248,2,2595
564,-64.3834935312248,3,307
564,-64.3834935312248,4,884
564,-64.3834935312248,5,77
564,-64.3834935312248,6,0
564,-64.3834935312248,7,1
564,-64.3834935312248,8,21
565,-80.6061716193304,0,217
565,-80.6061716193304,1,913
565,-80.6061716193304,2,2618
565,-80.6061716193304,3,253
565,-80.6061716193304,4,888
565,-80.6061716193304,5,89
565,-80.6061716193304,6,0
565,-80.6061716193304,7,1
565,-80.6061716193304,8,21
566,-91.81133299025068,0,217
566,-91.81133299025068,1,925
566,-91.81133299025068,2,2630
566,-91.81133299025068,3,210
566,-91.81133299025068,4,896
566,-91.81133299025068,5,100
566,-91.81133299025068,6,0
566,-91.81133299025068,7,1
566,-91.81133299025068,8,21
567,-107.2978823768078,0,217
567,-107.2978823768078,1,951
567,-107.2978823768078,2,2628
567,-107.2978823768078,3,181
567,-107.2978823768078,4,895
567,-107.2978823768078,5,106
567,-107.2978823768078,6,0
567,-107.2978823768078,7,1
567,-107.2978823768078,8,21
568,-104.0548279143567,0,217
568,-104.0548279143567,1,987
568,-104.0548279143567,2,2638
568,-104.0548279143567,3,115
568,-104.0548279143567,4,900
568,-104.0548279143567,5,121
568,-104.0548279143567,6,0
568,-104.0548279143567,7,1
568,-104.0548279143567,8,21
569,-114.1246060521992,0,217
569,-114.1246060521992,1,1024
569,-114.1246060521992,2,2627
569,-114.1246060521992,3,84
569,-114.1246060521992,4,896
569,-114.1246060521992,5,130
569,-114.1246060521992,6,0
569,-114.1246060521992,7,1
569,-114.1246060521992,8,21
570,-140.9073211965807,0,217
570,-140.9073211965807,1,1079
570,-140.9073211965807,2,2598
570,-140.9073211965807,3,45
570,-140.9073211965807,4,887
570,-140.9073211965807,5,152
570,-140.9073211965807,6,0
570,-140.9073211965807,7,1
570,-140.9073211965807,8,21
571,-169.8848594340695,0,217
571,-169.8848594340695,1,1134
571,-169.8848594340695,2,2554
571,-169.8848594340695,3,29
571,-169.8848594340695,4,869
571,-169.8848594340695,5,175
571,-169.8848594340695,6,0
571,-169.8848594340695,7,1
571,-169.8848594340695,8,21
572,-182.4660977309894,0,217
572,-182.4660977309894,1,1236
572,-182.4660977309894,2,2464
572,-182.4660977309894,3,15
572,-182.4660977309894,4,850
572,-182.4660977309894,5,196
572,-182.4660977309894,6,0
572,-182.4660977309894,7,1
572,-182.4660977309894,8,21
573,-210.8411081467117,0,217
573,-210.8411081467117,1,1321
573,-210.8411081467117,2,2388
573,-210.8411081467117,3,7
573,-210.8411081467117,4,824
573,-210.8411081467117,5,220
573,-210.8411081467117,6,0
573,-210.8411081467117,7,2
573,-210.8411081467117,8,21
574,-235.1852420025821,0,217
574,-235.1852420025821,1,1441
574,-235.1852420025821,2,2270
574,-235.1852420025821,3,3
574,-235.1852420025821,4,808
574,-235.1852420025821,5,236
574,-235.1852420025821,6,0
574,-235.1852420025821,7,4
574,-235.1852420025821,8,21
575,-244.4229182069974,0,217
575,-244.4229182069974,1,1569
575,-244.4229182069974,2,2146
575,-244.4229182069974,3,5
575,-244.4229182069974,4,786
575,-244.4229182069974,5,251
575,-244.4229182069974,6,0
575,-244.4229182069974,7,5
575,-244.4229182069974,8,21
576,-263.1679035692387,0,217
576,-263.1679035692387,1,1724
576,-263.1679035692387,2,2000
576,-263.1679035692387,3,3
576,-263.1679035692387,4,750
576,-263.1679035692387,5,280
576,-263.1679035692387,6,0
576,-263.1679035692387,7,5
576,-263.1679035692387,8,21
577,-292.4655534920497,0,217
577,-292.4655534920497,1,1902
577,-292.4655534920497,2,1827
577,-292.4655534920497,3,3
577,-292.4655534920497,4,719
577,-292.4655534920497,5,306
577,-292.4655534920497,6,0
577,-292.4655534920497,7,5
577,-292.4655534920497,8,21
578,-306.1288024987327,0,217
578,-306.1288024987327,1,2116
578,-306.1288024987327,2,1618
578,-306.1288024987327,3,5
578,-306.1288024987327,4,708
578,-306.1288024987327,5,307
578,-306.1288024987327,6,0
578,-306.1288024987327,7,8
578,-306.1288024987327,8,21
579,-316.9191985444474,0,217
579,-316.9191985444474,1,2341
579,-316.9191985444474,2,1408
579,-316.9191985444474,3,6
579,-316.9191985444474,4,673
579,-316.9191985444474,5,324
579,-316.9191985444474,6,0
579,-316.9191985444474,7,10
579,-316.9191985444474,8,21
580,-324.2311032664013,0,217
580,-324.2311032664013,1,2623
580,-324.2311032664013,2,1142
580,-324.2311032664013,3,3
580,-324.2311032664013,4,672
580,-324.2311032664013,5,306
580,-324.2311032664013,6,1
580,-324.2311032664013,7,15
580,-324.2311032664013,8,21
581,-302.7786501651291,0,217
581,-302.7786501651291,1,2842
581,-302.7786501651291,2,936
581,-302.7786501651291,3,1
581,-302.7786501651291,4,666
581,-302.7786501651291,5,299
581,-302.7786501651291,6,1
581,-302.7786501651291,7,17
581,-302.7786501651291,8,21
582,-304.3534325429281,0,217
582,-304.3534325429281,1,3098
582,-304.3534325429281,2,695
582,-304.3534325429281,3,3
582,-304.3534325429281,4,632
582,-304.3534325429281,5,308
582,-304.3534325429281,6,1
582,-304.3534325429281,7,25
582,-304.3534325429281,8,21
583,-302.4854312348007,0,217
583,-302.4854312348007,1,3327
583,-302.4854312348007,2,485
583,-302.4854312348007,3,2
583,-302.4854312348007,4,630
583,-302.4854312348007,5,286
583,-302.4854312348007,6,1
583,-302.4854312348007,7,31
583,-302.4854312348007,8,21
584,-278.4951495272268,0,217
584,-278.4951495272268,1,3515
584,-278.4951495272268,2,321
584,-278.4951495272268,3,4
584,-278.4951495272268,4,590
584,-278.4951495272268,5,297
584,-278.4951495272268,6,1
584,-278.4951495272268,7,34
584,-278.4951495272268,8,21
585,-279.4060860398993,0,217
585,-279.4060860398993,1,3672
585,-279.4060860398993,2,192
585,-279.4060860398993,3,3
585,-279.4060860398993,4,595
585,-279.4060860398993,5,252
585,-279.4060860398993,6,1
585,-279.4060860398993,7,47
585,-279.4060860398993,8,21
586,-267.1456449986948,0,217
586,-267.1456449986948,1,3778
586,-267.1456449986948,2,120
586,-267.1456449986948,3,1
586,-267.1456449986948,4,551
586,-267.1456449986948,5,258
586,-267.1456449986948,6,1
586,-267.1456449986948,7,53
586,-267.1456449986948,8,21
587,-259.4141261385747,0,217
587,-259.4141261385747,1,3874
587,-259.4141261385747,2,70
587,-259.4141261385747,3,2
587,-259.4141261385747,4,499
587,-259.4141261385747,5,245
587,-259.4141261385747,6,2
587,-259.4141261385747,7,70
587,-259.4141261385747,8,21
588,-245.3967342119084,0,217
588,-245.3967342119084,1,3942
588,-245.3967342119084,2,41
588,-245.3967342119084,3,3
588,-245.3967342119084,4,460
588,-245.3967342119084,5,237
588,-245.3967342119084,6,3
588,-245.3967342119084,7,76
588,-245.3967342119084,8,21
589,-224.3333137686175,0,217
589,-224.3333137686175,1,3998
589,-224.3333137686175,2,33
589,-224.3333137686175,3,2
589,-224.3333137686175,4,448
589,-224.3333137686175,5,203
589,-224.3333137686175,6,4
589,-224.3333137686175,7,74
589,-224.3333137686175,8,21
590,-192.6178349461761,0,218
590,-192.6178349461761,1,4056
590,-192.6178349461761,2,39
590,-192.6178349461761,3,2
590,-192.6178349461761,4,406
590,-192.6178349461761,5,182
590,-192.6178349461761,6,4
590,-192.6178349461761,7,72
590,-192.6178349461761,8,21
591,-183.1301138970772,0,219
591,-183.1301138970772,1,4142
591,-183.1301138970772,2,25
591,-183.1301138970772,3,3
591,-183.1301138970772,4,328
591,-183.1301138970772,5,190
591,-183.1301138970772,6,5
591,-183.1301138970772,7,67
591,-183.1301138970772,8,21
592,-172.819528173149,0,219
592,-172.819528173149,1,4220
592,-172.819528173149,2,30
592,-172.819528173149,3,1
592,-172.819528173149,4,290
592,-172.819528173149,5,150
592,-172.819528173149,6,6
592,-172.819528173149,7,63
592,-172.819528173149,8,21
593,-141.0494375137177,0,220
593,-141.0494375137177,1,4300
593,-141.0494375137177,2,22
593,-141.0494375137177,3,1
593,-141.0494375137177,4,230
593,-141.0494375137177,5,134
593,-141.0494375137177,6,6
593,-141.0494375137177,7,66
593,-141.0494375137177,8,21
594,-111.2915877422147,0,222
594,-111.2915877422147,1,4386
594,-111.2915877422147,2,14
594,-111.2915877422147,3,1
594,-111.2915877422147,4,205
594,-111.2915877422147,5,99
594,-111.2915877422147,6,5
594,-111.2915877422147,7,47
594,-111.2915877422147,8,21
595,-99.36331740409125,0,223
595,-99.36331740409125,1,4466
595,-99.36331740409125,2,12
595,-99.36331740409125,3,0
595,-99.36331740409125,4,153
595,-99.36331740409125,5,81
595,-99.36331740409125,6,7
595,-99.36331740409125,7,37
595,-99.36331740409125,8,21
596,-68.81067751087501,0,226
596,-68.81067751087501,1,4537
596,-68.81067751087501,2,8
596,-68.81067751087501,3,0
596,-68.81067751087501,4,121
596,-68.81067751087501,5,48
596,-68.81067751087501,6,5
596,-68.81067751087501,7,34
596,-68.81067751087501,8,21
597,-52.41648980510981,0,228
597,-52.41648980510981,1,4600
597,-52.41648980510981,2,6
597,-52.41648980510981,3,1
597,-52.41648980510981,4,82
597,-52.41648980510981,5,35
597,-52.41648980510981,6,7
597,-52.41648980510981,7,20
597,-52.41648980510981,8,21
598,-41.60975484889843,0,229
598,-41.60975484889843,1,4651
598,-41.60975484889843,2,5
598,-41.60975484889843,3,0
598,-41.60975484889843,4,45
598,-41.60975484889843,5,30
598,-41.60975484889843,6,9
598,-41.60975484889843,7,10
598,-41.60975484889843,8,21
599,-21.61522217648071,0,231
599,-21.61522217648071,1,4697
599,-21.61522217648071,2,2
599,-21.61522217648071,3,0
599,-21.61522217648071,4,26
599,-21.61522217648071,5,10
599,-21.61522217648071,6,7
599,-21.61522217648071,7,6
599,-21.61522217648071,8,21
600,-18.30067584878438,0,235
600,-18.30067584878438,1,4713
600,-18.30067584878438,2,3
600,-18.30067584878438,3,0
600,-18.30067584878438,4,13
600,-18.30067584878438,5,4
600,-18.30067584878438,6,10
600,-18.30067584878438,7,1
600,-18.30067584878438,8,21
601,-8.492408241483243,0,244
601,-8.492408241483243,1,4721
601,-8.492408241483243,2,0
601,-8.492408241483243,3,0
601,-8.492408241483243,4,3
601,-8.492408241483243,5,4
601,-8.492408241483243,6,6
601,-8.492408241483243,7,1
601,-8.492408241483243,8,21
602,-5.711196160364606,0,257
602,-5.711196160364606,1,4715
602,-5.711196160364606,2,0
602,-5.711196160364606,3,0
602,-5.711196160364606,4,2
602,-5.711196160364606,5,0
602,-5.711196160364606,6,5
602,-5.711196160364606,7,0
602,-5.711196160364606,8,21
603,1.00889544385138,0,262
603,1.00889544385138,1,4713
603,1.00889544385138,2,0
603,1.00889544385138,3,0
603,1.00889544385138,4,0
603,1.00889544385138,5,0
603,1.00889544385138,6,3
603,1.00889544385138,7,1
603,1.00889544385138,8,21
604,0.2732885429614775,0,275
604,0.2732885429614775,1,4702
604,0.2732885429614775,2,0
604,0.2732885429614775,3,0
604,0.2732885429614775,4,0
604,0.2732885429614775,5,0
604,0.2732885429614775,6,2
604,0.2732885429614775,7,0
604,0.2732885429614775,8,21
605,-1.21938051210546,0,288
605,-1.21938051210546,1,4690
605,-1.21938051210546,2,0
605,-1.21938051210546,3,0
605,-1.21938051210546,4,1
605,-1.21938051210546,5,0
605,-1.21938051210546,6,0
605,-1.21938051210546,7,0
605,-1.21938051210546,8,21
606,4.833003212145965,0,315
606,4.833003212145965,1,4664
606,4.833003212145965,2,0
606,4.833003212145965,3,0
606,4.833003212145965,4,0
606,4.833003212145965,5,0
606,4.833003212145965,6,0
606,4.833003212145965,7,0
606,4.833003212145965,8,21
607,-1.34622345166591,0,335
607,-1.34622345166591,1,4644
607,-1.34622345166591,2,0
607,-1.34622345166591,3,0
607,-1.34622345166591,4,0
607,-1.34622345166591,5,0
607,-1.34622345166591,6,0
607,-1.34622345166591,7,0
607,-1.34622345166591,8,21
608,-0.5116307896866921,0,376
608,-0.5116307896866921,1,4603
608,-0.5116307896866921,2,0
608,-0.5116307896866921,3,0
608,-0.5116307896866921,4,0
608,-0.5116307896866921,5,0
608,-0.5116307896866921,6,0
608,-0.5116307896866921,7,0
608,-0.5116307896866921,8,21
609,4.039019117449939,0,414
609,4.039019117449939,1,4565
609,4.039019117449939,2,0
609,4.039019117449939,3,0
609,4.039019117449939,4,0
609,4.039019117449939,5,0
609,4.039019117449939,6,0
609,4.039019117449939,7,0
609,4.039019117449939,8,21
610,1.092917374561246,0,471
610,1.092917374561246,1,4508
610,1.092917374561246,2,0
610,1.092917374561246,3,0
610,1.092917374561246,4,0
610,1.092917374561246,5,0
610,1.092917374561246,6,0
610,1.092917374561246,7,0
610,1.092917374561246,8,21
611,0.08502377028352393,0,522
611,0.08502377028352393,1,4457
611,0.08502377028352393,2,0
611,0.08502377028352393,3,0
611,0.08502377028352393,4,0
611,0.08502377028352393,5,0
611,0.08502377028352393,6,0
611,0.08502377028352393,7,0
611,0.08502377028352393,8,21
612,nan,0,3515
612,nan,1,1463
612,nan,2,0
612,nan,3,0
612,nan,4,0
612,nan,5,0
612,nan,6,0
612,nan,7,0
612,nan,8,22
613,nan,0,0
613,nan,1,1
613,nan,2,15
613,nan,3,46
613,nan,4,3194
613,nan,5,1558
613,nan,6,2
613,nan,7,162
613,nan,8,22
614,-1548.259325925104,0,0
614,-1548.259325925104,1,0
614,-1548.259325925104,2,25
614,-1548.259325925104,3,25
614,-1548.259325925104,4,3137
614,-1548.259325925104,5,1494
614,-1548.259325925104,6,6
614,-1548.259325925104,7,291
614,-1548.259325925104,8,22
615,nan,0,3375
615,nan,1,1600
615,nan,2,0
615,nan,3,0
615,nan,4,0
615,nan,5,0
615,nan,6,0
615,nan,7,0
615,nan,8,25
616,0.6725596334662032,0,3375
616,0.6725596334662032,1,1600
616,0.6725596334662032,2,0
616,0.6725596334662032,3,0
616,0.6725596334662032,4,0
616,0.6725596334662032,5,0
616,0.6725596334662032,6,0
616,0.6725596334662032,7,0
616,0.6725596334662032,8,25
617,-0.2887287125612326,0,3375
617,-0.2887287125612326,1,1600
617,-0.2887287125612326,2,0
617,-0.2887287125612326,3,0
617,-0.2887287125612326,4,0
617,-0.2887287125612326,5,0
617,-0.2887287125612326,6,0
617,-0.2887287125612326,7,0
617,-0.2887287125612326,8,25
618,-1.275756320102478,0,3376
618,-1.275756320102478,1,1599
618,-1.275756320102478,2,0
618,-1.275756320102478,3,0
618,-1.275756320102478,4,0
618,-1.275756320102478,5,0
618,-1.275756320102478,6,0
618,-1.275756320102478,7,0
618,-1.275756320102478,8,25
619,-0.4051015885342897,0,3376
619,-0.4051015885342897,1,1599
619,-0.4051015885342897,2,0
619,-0.4051015885342897,3,0
619,-0.4051015885342897,4,0
619,-0.4051015885342897,5,0
619,-0.4051015885342897,6,0
619,-0.4051015885342897,7,0
619,-0.4051015885342897,8,25
620,5.245140080434775,0,3376
620,5.245140080434775,1,1599
620,5.245140080434775,2,0
620,5.245140080434775,3,0
620,5.245140080434775,4,0
620,5.245140080434775,5,0
620,5.245140080434775,6,0
620,5.245140080434775,7,0
620,5.245140080434775,8,25
621,5.888774735740857,0,3376
621,5.888774735740857,1,1599
621,5.888774735740857,2,0
621,5.888774735740857,3,0
621,5.888774735740857,4,0
621,5.888774735740857,5,0
621,5.888774735740857,6,0
621,5.888774735740857,7,0
621,5.888774735740857,8,25
622,-0.4843965805086061,0,3376
622,-0.4843965805086061,1,1599
622,-0.4843965805086061,2,0
622,-0.4843965805086061,3,0
622,-0.4843965805086061,4,0
622,-0.4843965805086061,5,0
622,-0.4843965805086061,6,0
622,-0.4843965805086061,7,0
622,-0.4843965805086061,8,25
623,-4.466274853638836,0,3376
623,-4.466274853638836,1,1599
623,-4.466274853638836,2,0
623,-4.466274853638836,3,0
623,-4.466274853638836,4,0
623,-4.466274853638836,5,0
623,-4.466274853638836,6,0
623,-4.466274853638836,7,0
623,-4.466274853638836,8,25
624,0.6540774402815464,0,3376
624,0.6540774402815464,1,1599
624,0.6540774402815464,2,0
624,0.6540774402815464,3,0
624,0.6540774402815464,4,0
624,0.6540774402815464,5,0
624,0.6540774402815464,6,0
624,0.6540774402815464,7,0
624,0.6540774402815464,8,25
625,-0.972631344872664,0,3376
625,-0.972631344872664,1,1599
625,-0.972631344872664,2,0
625,-0.972631344872664,3,0
625,-0.972631344872664,4,0
625,-0.972631344872664,5,0
625,-0.972631344872664,6,0
625,-0.972631344872664,7,0
625,-0.972631344872664,8,25
626,2.432101961047753,0,3377
626,2.432101961047753,1,1598
626,2.432101961047753,2,0
626,2.432101961047753,3,0
626,2.432101961047753,4,0
626,2.432101961047753,5,0
626,2.432101961047753,6,0
626,2.432101961047753,7,0
626,2.432101961047753,8,25
627,-0.08720316288611873,0,3378
627,-0.08720316288611873,1,1597
627,-0.08720316288611873,2,0
627,-0.08720316288611873,3,0
627,-0.08720316288611873,4,0
627,-0.08720316288611873,5,0
627,-0.08720316288611873,6,0
627,-0.08720316288611873,7,0
627,-0.08720316288611873,8,25
628,1.137113451569392,0,3378
628,1.137113451569392,1,1597
628,1.137113451569392,2,0
628,1.137113451569392,3,0
628,1.137113451569392,4,0
628,1.137113451569392,5,0
628,1.137113451569392,6,0
628,1.137113451569392,7,0
628,1.137113451569392,8,25
629,-0.1595008967775207,0,3378
629,-0.1595008967775207,1,1597
629,-0.1595008967775207,2,0
629,-0.1595008967775207,3,0
629,-0.1595008967775207,4,0
629,-0.1595008967775207,5,0
629,-0.1595008967775207,6,0
629,-0.1595008967775207,7,0
629,-0.1595008967775207,8,25
630,0.6463754654274841,0,3378
630,0.6463754654274841,1,1597
630,0.6463754654274841,2,0
630,0.6463754654274841,3,0
630,0.6463754654274841,4,0
630,0.6463754654274841,5,0
630,0.6463754654274841,6,0
630,0.6463754654274841,7,0
630,0.6463754654274841,8,25
631,0.8184354887418208,0,3378
631,0.8184354887418208,1,1597
631,0.8184354887418208,2,0
631,0.8184354887418208,3,0
631,0.8184354887418208,4,0
631,0.8184354887418208,5,0
631,0.8184354887418208,6,0
631,0.8184354887418208,7,0
631,0.8184354887418208,8,25
632,-2.155464709412678,0,3380
632,-2.155464709412678,1,1595
632,-2.155464709412678,2,0
632,-2.155464709412678,3,0
632,-2.155464709412678,4,0
632,-2.155464709412678,5,0
632,-2.155464709412678,6,0
632,-2.155464709412678,7,0
632,-2.155464709412678,8,25
633,5.286654738067154,0,3380
633,5.286654738067154,1,1595
633,5.286654738067154,2,0
633,5.286654738067154,3,0
633,5.286654738067154,4,0
633,5.286654738067154,5,0
633,5.286654738067154,6,0
633,5.286654738067154,7,0
633,5.286654738067154,8,25
634,1.379447690835965,0,3380
634,1.379447690835965,1,1595
634,1.379447690835965,2,0
634,1.379447690835965,3,0
634,1.379447690835965,4,0
634,1.379447690835965,5,0
634,1.379447690835965,6,0
634,1.379447690835965,7,0
634,1.379447690835965,8,25
635,-2.047612385492521,0,3381
635,-2.047612385492521,1,1594
635,-2.047612385492521,2,0
635,-2.047612385492521,3,0
635,-2.047612385492521,4,0
635,-2.047612385492521,5,0
635,-2.047612385492521,6,0
635,-2.047612385492521,7,0
635,-2.047612385492521,8,25
636,-0.2137835512130477,0,3381
636,-0.2137835512130477,1,1594
636,-0.2137835512130477,2,0
636,-0.2137835512130477,3,0
636,-0.2137835512130477,4,0
636,-0.2137835512130477,5,0
636,-0.2137835512130477,6,0
636,-0.2137835512130477,7,0
636,-0.2137835512130477,8,25
637,1.635691694700867,0,3381
637,1.635691694700867,1,1594
637,1.635691694700867,2,0
637,1.635691694700867,3,0
637,1.635691694700867,4,0
637,1.635691694700867,5,0
637,1.635691694700867,6,0
637,1.635691694700867,7,0
637,1.635691694700867,8,25
638,3.011632723136523,0,3381
638,3.011632723136523,1,1594
638,3.011632723136523,2,0
638,3.011632723136523,3,0
638,3.011632723136523,4,0
638,3.011632723136523,5,0
638,3.011632723136523,6,0
638,3.011632723136523,7,0
638,3.011632723136523,8,25
639,1.69399299935778,0,3381
639,1.69399299935778,1,1594
639,1.69399299935778,2,0
639,1.69399299935778,3,0
639,1.69399299935778,4,0
639,1.69399299935778,5,0
639,1.69399299935778,6,0
639,1.69399299935778,7,0
639,1.69399299935778,8,25
640,1.90239296609573,0,3381
640,1.90239296609573,1,1594
640,1.90239296609573,2,0
640,1.90239296609573,3,0
640,1.90239296609573,4,0
640,1.90239296609573,5,0
640,1.90239296609573,6,0
640,1.90239296609573,7,0
640,1.90239296609573,8,25
641,2.382685668371256,0,3381
641,2.382685668371256,1,1594
641,2.382685668371256,2,0
641,2.382685668371256,3,0
641,2.382685668371256,4,0
641,2.382685668371256,5,0
641,2.382685668371256,6,0
641,2.382685668371256,7,0
641,2.382685668371256,8,25
642,-1.585028401683302,0,3382
642,-1.585028401683302,1,1593
642,-1.585028401683302,2,0
642,-1.585028401683302,3,0
642,-1.585028401683302,4,0
642,-1.585028401683302,5,0
642,-1.585028401683302,6,0
642,-1.585028401683302,7,0
642,-1.585028401683302,8,25
643,-0.3288164964119724,0,3384
643,-0.3288164964119724,1,1591
643,-0.3288164964119724,2,0
643,-0.3288164964119724,3,0
643,-0.3288164964119724,4,0
643,-0.3288164964119724,5,0
643,-0.3288164964119724,6,0
643,-0.3288164964119724,7,0
643,-0.3288164964119724,8,25
644,4.296784994516321,0,3384
644,4.296784994516321,1,1591
644,4.296784994516321,2,0
644,4.296784994516321,3,0
644,4.296784994516321,4,0
644,4.296784994516321,5,0
644,4.296784994516321,6,0
644,4.296784994516321,7,0
644,4.296784994516321,8,25
645,-0.163567598493416,0,3385
645,-0.163567598493416,1,1590
645,-0.163567598493416,2,0
645,-0.163567598493416,3,0
645,-0.163567598493416,4,0
645,-0.163567598493416,5,0
645,-0.163567598493416,6,0
645,-0.163567598493416,7,0
645,-0.163567598493416,8,25
646,3.506824695406994,0,3386
646,3.506824695406994,1,1589
646,3.506824695406994,2,0
646,3.506824695406994,3,0
646,3.506824695406994,4,0
646,3.506824695406994,5,0
646,3.506824695406994,6,0
646,3.506824695406994,7,0
646,3.506824695406994,8,25
647,5.790014682253131,0,3386
647,5.790014682253131,1,1589
647,5.790014682253131,2,0
647,5.790014682253131,3,0
647,5.790014682253131,4,0
647,5.790014682253131,5,0
647,5.790014682253131,6,0
647,5.790014682253131,7,0
647,5.790014682253131,8,25
648,-0.4590255591437888,0,3386
648,-0.4590255591437888,1,1589
648,-0.4590255591437888,2,0
648,-0.4590255591437888,3,0
648,-0.4590255591437888,4,0
648,-0.4590255591437888,5,0
648,-0.4590255591437888,6,0
648,-0.4590255591437888,7,0
648,-0.4590255591437888,8,25
649,1.473645687286904,0,3386
649,1.473645687286904,1,1589
649,1.473645687286904,2,0
649,1.473645687286904,3,0
649,1.473645687286904,4,0
649,1.473645687286904,5,0
649,1.473645687286904,6,0
649,1.473645687286904,7,0
649,1.473645687286904,8,25
650,4.095002734865163,0,3386
650,4.095002734865163,1,1589
650,4.095002734865163,2,0
650,4.095002734865163,3,0
650,4.095002734865163,4,0
650,4.095002734865163,5,0
650,4.095002734865163,6,0
650,4.095002734865163,7,0
650,4.095002734865163,8,25
651,1.127691968568642,0,3387
651,1.127691968568642,1,1588
651,1.127691968568642,2,0
651,1.127691968568642,3,0
651,1.127691968568642,4,0
651,1.127691968568642,5,0
651,1.127691968568642,6,0
651,1.127691968568642,7,0
651,1.127691968568642,8,25
652,1.920577461845156,0,3388
652,1.920577461845156,1,1587
652,1.920577461845156,2,0
652,1.920577461845156,3,0
652,1.920577461845156,4,0
652,1.920577461845156,5,0
652,1.920577461845156,6,0
652,1.920577461845156,7,0
652,1.920577461845156,8,25
653,5.392978396266576,0,3390
653,5.392978396266576,1,1585
653,5.392978396266576,2,0
653,5.392978396266576,3,0
653,5.392978396266576,4,0
653,5.392978396266576,5,0
653,5.392978396266576,6,0
653,5.392978396266576,7,0
653,5.392978396266576,8,25
654,2.249622880075702,0,3390
654,2.249622880075702,1,1585
654,2.249622880075702,2,0
654,2.249622880075702,3,0
654,2.249622880075702,4,0
654,2.249622880075702,5,0
654,2.249622880075702,6,0
654,2.249622880075702,7,0
654,2.249622880075702,8,25
655,4.664480059545275,0,3391
655,4.664480059545275,1,1584
655,4.664480059545275,2,0
655,4.664480059545275,3,0
655,4.664480059545275,4,0
655,4.664480059545275,5,0
655,4.664480059545275,6,0
655,4.664480059545275,7,0
655,4.664480059545275,8,25
656,-2.490239778219138,0,3391
656,-2.490239778219138,1,1584
656,-2.490239778219138,2,0
656,-2.490239778219138,3,0
656,-2.490239778219138,4,0
656,-2.490239778219138,5,0
656,-2.490239778219138,6,0
656,-2.490239778219138,7,0
656,-2.490239778219138,8,25
657,0.1855290698149881,0,3392
657,0.1855290698149881,1,1583
657,0.1855290698149881,2,0
657,0.1855290698149881,3,0
657,0.1855290698149881,4,0
657,0.1855290698149881,5,0
657,0.1855290698149881,6,0
657,0.1855290698149881,7,0
657,0.1855290698149881,8,25
658,1.985023365854904,0,3394
658,1.985023365854904,1,1581
658,1.985023365854904,2,0
658,1.985023365854904,3,0
658,1.985023365854904,4,0
658,1.985023365854904,5,0
658,1.985023365854904,6,0
658,1.985023365854904,7,0
658,1.985023365854904,8,25
659,3.495222459306878,0,3395
659,3.495222459306878,1,1580
659,3.495222459306878,2,0
659,3.495222459306878,3,0
659,3.495222459306878,4,0
659,3.495222459306878,5,0
659,3.495222459306878,6,0
659,3.495222459306878,7,0
659,3.495222459306878,8,25
660,-1.524624850140306,0,3395
660,-1.524624850140306,1,1580
660,-1.524624850140306,2,0
660,-1.524624850140306,3,0
660,-1.524624850140306,4,0
660,-1.524624850140306,5,0
660,-1.524624850140306,6,0
660,-1.524624850140306,7,0
660,-1.524624850140306,8,25
661,2.829074370134292,0,3395
661,2.829074370134292,1,1580
661,2.829074370134292,2,0
661,2.829074370134292,3,0
661,2.829074370134292,4,0
661,2.829074370134292,5,0
661,2.829074370134292,6,0
661,2.829074370134292,7,0
661,2.829074370134292,8,25
662,3.659306311788618,0,3395
662,3.659306311788618,1,1580
662,3.659306311788618,2,0
662,3.659306311788618,3,0
662,3.659306311788618,4,0
662,3.659306311788618,5,0
662,3.659306311788618,6,0
662,3.659306311788618,7,0
